% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,10,18,23,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,slowBody}

@data
370,0,1719,1,100,1,slowHeaders
370,0,1694,0.99,100,1,slowHeaders
370,0,273,0.93,100,1,slowHeaders
370,0,268,0.18,100,0.48,slowHeaders
370,0,945,0.72,100,1,slowHeaders
370,0,2347,0.88,100,1,slowHeaders
370,0,1005,0.64,100,0.15,slowHeaders
872,953,88,0,92,0,slowHeaders
370,0,1583,0.99,100,0.98,slowHeaders
370,0,890,0.73,100,1,slowHeaders
370,0,1247,0.7,100,0.22,slowHeaders
370,0,1516,0.99,100,0.98,slowHeaders
370,0,41,0.95,100,0.73,slowHeaders
370,0,41,0.59,100,0.25,slowHeaders
370,0,356,0.41,100,1,slowHeaders
865,953,199,0,100,0,slowHeaders
1006,953,156,0,100,0,slowHeaders
504,74,299,0.13,100,0.4,slowHeaders
904,953,62,0,65,0,slowHeaders
909,1019,218,0,100,0,slowHeaders
370,0,544,0.56,100,1,slowHeaders
370,0,1590,0.77,100,1,slowHeaders
370,0,1537,0.76,100,1,slowHeaders
934,953,174,0,100,0,slowHeaders
370,0,2447,0.88,100,1,slowHeaders
370,0,2382,0.88,100,1,slowHeaders
370,0,678,0.64,100,1,slowHeaders
370,0,402,0.48,100,1,slowHeaders
370,0,1648,0.76,100,0.96,slowHeaders
370,0,827,0.68,100,1,slowHeaders
370,0,1547,0.85,100,1,slowHeaders
370,0,2547,0.89,100,1,slowHeaders
370,0,330,0.22,100,0.71,slowHeaders
1020,953,1195,0.77,100,0.81,slowHeaders
370,0,596,0.5,100,0.88,slowHeaders
370,0,2134,1,100,1,slowHeaders
370,0,3127,0.91,100,1,slowHeaders
370,0,2128,1,100,1,slowHeaders
370,0,2853,0.9,100,1,slowHeaders
370,0,957,0.69,100,1,slowHeaders
370,0,1733,0.78,100,1,slowHeaders
991,953,1716,0.84,100,0.67,slowHeaders
370,0,1294,0.82,100,1,slowHeaders
370,0,1882,0.99,100,0.98,slowHeaders
370,0,1126,0.68,100,1,slowHeaders
370,0,819,0.7,100,0.98,slowHeaders
370,0,1561,0.85,100,1,slowHeaders
370,0,1204,0.8,100,0.99,slowHeaders
370,0,2845,0.9,100,1,slowHeaders
370,0,1514,0.75,100,1,slowHeaders
370,0,1334,0.73,100,1,slowHeaders
370,0,1411,0.83,100,1,slowHeaders
370,0,2164,1,100,1,slowHeaders
370,0,2164,0.87,100,1,slowHeaders
370,0,441,0.41,100,0.99,slowHeaders
858,953,86,0,89,0,slowHeaders
370,0,1421,0.73,100,1,slowHeaders
370,0,488,0.51,100,0.87,slowHeaders
370,0,1128,0.68,100,1,slowHeaders
370,0,276,0.93,100,1,slowHeaders
2971,11980,529,0.96,100,0.97,slowHeaders
370,0,1032,0.71,100,1,slowHeaders
370,0,315,0.17,100,0.53,slowHeaders
370,0,212,0.01,100,0.02,slowHeaders
370,0,959,0.75,100,1,slowHeaders
370,0,313,0.33,100,1,slowHeaders
370,0,1310,0.55,100,0.55,slowRead
1298,1820,1001,0.43,100,0.69,slowRead
370,0,35,0.17,100,0.26,slowRead
370,0,3975,0.84,100,1,slowRead
3692,128,2556,0.18,100,0,slowRead
370,0,3846,0.83,100,0.93,slowRead
2508,128,2452,0.19,100,0,slowRead
3692,128,2541,0.18,100,0,slowRead
2233,1424,1885,0.67,100,0.67,slowRead
1076,1820,75,0.13,100,0.17,slowRead
370,0,2371,0.73,100,1,slowRead
370,0,1416,0.44,100,1,slowRead
370,0,1673,0.52,100,1,slowRead
370,0,2521,0.75,100,1,slowRead
370,0,1834,0.56,100,1,slowRead
370,0,1858,0.66,100,1,slowRead
1158,1754,475,0.11,100,0.25,slowRead
370,0,1806,0.65,100,1,slowRead
370,0,3268,0.8,100,1,slowRead
907,1820,189,0,100,0,slowRead
370,0,903,0.45,100,1,slowRead
370,0,446,0.18,100,0.48,slowRead
1142,1886,139,0,100,0,slowRead
994,1886,27,0,42,0,slowRead
370,0,1436,0.59,100,1,slowRead
1076,1820,45,0.18,100,0.24,slowRead
370,0,1795,0.67,100,0.89,slowRead
1992,1556,349,0.05,100,0.19,slowRead
3082,1424,1262,0.36,100,0,slowRead
1254,1820,291,0,100,0,slowRead
3766,128,1040,0.43,100,0,slowRead
2454,1424,615,0.14,100,0.25,slowRead
2307,1424,607,0.2,100,0.75,slowRead
1254,1820,240,0.03,100,0.06,slowRead
4220,1502,421,0.02,100,0.07,slowRead
3832,1424,753,0.6,100,0.11,slowRead
370,0,1398,0.58,100,1,slowRead
2307,1424,561,0.16,100,0.63,slowRead
370,0,3352,0.81,100,1,slowRead
370,0,3470,0.81,100,1,slowRead
1992,1556,333,0.05,100,0.15,slowRead
370,0,1557,0.49,100,0.98,slowRead
370,0,1699,0.62,100,0.98,slowRead
981,1820,856,0.36,100,0.26,slowRead
1210,1820,343,0,100,0.01,slowRead
1210,1820,267,0,100,0,slowRead
370,0,1589,0.63,100,0.98,slowRead
1142,1886,157,0,100,0,slowRead
928,1820,170,0,100,0,slowRead
370,0,1923,0.58,100,0.96,slowRead
370,0,1711,0.66,100,0.98,slowRead
1098,1886,39,0,54,0,slowRead
1298,1820,1013,0.43,100,0.65,slowRead
370,0,2274,0.72,100,1,slowRead
370,0,932,0.46,100,1,slowRead
3886,1424,741,0.16,100,0.25,slowRead
2648,1424,420,0.02,100,0.07,slowRead
370,0,2492,0.74,100,1,slowRead
370,0,523,0.77,100,0.58,slowRead
370,0,1528,0.58,100,1,slowRead
2322,128,1808,0.25,100,0,slowRead
370,0,3273,0.8,100,1,slowRead
370,0,728,0.26,100,0.99,slowRead
370,0,1409,0.55,100,0.59,slowRead
3358,128,2042,0.22,100,0,slowRead
1137,1754,237,0,100,0,slowRead
370,0,1929,0.66,100,0.65,slowRead
370,0,1710,0.53,100,1,slowRead
370,0,1819,0.65,100,1,slowRead
3358,128,772,0.58,100,0.06,slowRead
370,0,400,0.8,100,1,slowRead
370,0,3993,0.84,100,1,slowRead
370,0,1456,0.56,100,0.89,slowRead
3602,1424,81,0.12,100,0.15,slowRead
1182,11980,404,0,100,0,slowRead
2582,128,532,0.77,100,0.54,slowRead
3358,128,2341,0.19,100,0,slowRead
370,0,892,0.4,100,1,slowRead
370,0,3476,0.81,100,1,slowRead
370,0,615,0.13,100,0.51,slowRead
370,0,380,0.79,100,1,slowRead
1129,1820,262,0,100,0,slowRead
3358,128,1924,0.24,100,0,slowRead
370,0,1106,0.53,100,0.75,slowRead
370,0,966,0.27,100,0.92,slowRead
370,0,578,0.72,100,0.39,slowRead
370,0,919,0.36,100,0.29,slowRead
370,0,1418,0.44,100,1,slowRead
3248,12046,1,0,5,0,slowRead
4220,1502,417,0.02,100,0.06,slowRead
973,1886,102,0,100,0,slowRead
370,0,1002,0.42,100,0.96,slowRead
2512,1556,351,0,100,0,slowRead
370,0,1737,0.54,100,1,slowRead
370,0,997,0.5,100,1,slowRead
1129,1754,1969,0.65,100,0.44,slowRead
907,1820,212,0,100,0,slowRead
370,0,3439,0.81,100,1,slowRead
3766,128,1158,0.39,100,0,slowRead
370,0,1427,0.44,100,1,slowRead
370,0,1754,0.64,100,0.98,slowRead
370,0,2186,0.71,100,1,slowRead
370,0,356,0.78,100,1,slowRead
370,0,1976,0.68,100,1,slowRead
370,0,1472,0.6,100,1,slowRead
3692,128,2468,0.18,100,0,slowRead
370,0,3851,0.83,100,0.93,slowRead
370,0,3099,0.79,100,0.98,slowRead
370,0,788,0.37,100,1,slowRead
4220,1502,397,0.01,100,0.01,slowRead
370,0,2416,0.74,100,1,slowRead
370,0,1733,0.54,100,1,slowRead
370,0,1245,0.36,100,0.86,slowRead
1142,1886,105,0,100,0,slowRead
370,0,1548,0.48,100,0.98,slowRead
2307,1424,473,0.07,100,0.32,slowRead
1914,12046,1,0,1,0,slowRead
370,0,683,0.22,100,0.89,slowRead
907,1820,182,0,100,0,slowRead
370,0,1532,0.58,100,1,slowRead
2024,12046,1,0,2,0,slowRead
1850,1622,307,0,100,0,slowRead
370,0,828,0.17,100,0.31,slowRead
370,0,1230,0.52,100,1,slowRead
3082,1424,1605,0.28,100,0,slowRead
370,0,1645,0.51,100,1,slowRead
1137,1754,450,0.05,100,0.2,slowRead
1158,1688,735,0.16,100,0.25,slowRead
1158,1754,499,0.11,100,0.25,slowRead
370,0,1808,0.66,100,0.84,slowRead
973,1886,126,0,100,0,slowRead
370,0,1989,0.68,100,1,slowRead
907,1820,191,0,100,0,slowRead
2508,128,1205,0.43,100,0.39,slowRead
370,0,3142,0.79,100,1,slowRead
370,0,1012,0.43,100,0.65,slowRead
1158,1754,442,0.1,100,0.25,slowRead
1002,1820,1077,0.33,100,0.92,slowRead
370,0,868,0.38,100,1,slowRead
370,0,500,0.09,100,0.45,slowRead
973,1886,88,0,89,0,slowRead
370,0,3343,0.81,100,1,slowRead
370,0,673,0.32,100,0.62,slowRead
370,0,3573,0.82,100,1,slowRead
3898,1424,493,0.78,100,0.73,slowRead
370,0,1582,0.6,100,1,slowRead
370,0,3385,0.81,100,1,slowRead
3358,128,1588,0.28,100,0,slowRead
370,0,1690,0.62,100,0.99,slowRead
370,0,1021,0.43,100,0.62,slowRead
3108,1424,746,0.36,100,0.75,slowRead
2508,128,2388,0.19,100,0,slowRead
370,0,907,0.45,100,1,slowRead
3766,128,1289,0.35,100,0,slowRead
1062,11980,8,0,13,0,slowRead
1142,1886,112,0,99,0,slowRead
2714,1424,866,0.19,100,0.42,slowRead
4220,1502,401,0.01,100,0.02,slowRead
994,1886,107,0,100,0,slowRead
370,0,2867,0.78,100,1,slowRead
1098,1886,13,0,14,0,slowRead
370,0,696,0.28,100,0.81,slowRead
370,0,1338,0.41,100,1,slowRead
1098,1886,4,0,5,0,slowRead
1732,1556,298,0,100,0,slowRead
370,0,1051,0.33,100,1,slowRead
1002,1820,1128,0.32,100,0.44,slowRead
370,0,858,0.42,100,1,slowRead
2322,128,2178,0.21,100,0,slowRead
370,0,1427,0.55,100,0.64,slowRead
370,0,3123,0.79,100,0.98,slowRead
3008,1424,2640,0.17,100,0,slowRead
1076,1820,258,0,100,0,slowRead
370,0,3445,0.81,100,1,slowRead
1992,1556,361,0.06,100,0.22,slowRead
370,0,1502,0.61,100,1,slowRead
928,1820,200,0,100,0,slowRead
1732,1556,346,0,100,0,slowRead
3358,128,1171,0.38,100,0,slowRead
370,0,3299,0.8,100,1,slowRead
370,0,1625,0.51,100,0.98,slowRead
370,0,4000,0.84,100,1,slowRead
370,0,1006,0.42,100,0.97,slowRead
2322,128,2113,0.22,100,0,slowRead
4220,1502,1155,0.44,100,0.49,slowRead
3766,128,1000,0.45,100,0,slowRead
370,0,381,0.12,100,0.31,slowRead
370,0,3314,0.81,100,1,slowRead
370,0,2606,0.76,100,1,slowRead
3692,128,2418,0.19,100,0,slowRead
370,0,571,0.17,100,0.66,slowRead
370,0,3287,0.8,100,1,slowRead
370,0,558,0.26,100,0.58,slowRead
2233,1424,1952,0.66,100,0.55,slowRead
370,0,1270,0.54,100,1,slowRead
928,1820,208,0,100,0,slowRead
2322,128,2247,0.2,100,0,slowRead
370,0,3044,0.79,100,0.98,slowRead
370,0,1293,0.55,100,1,slowRead
3358,128,1989,0.23,100,0,slowRead
370,0,2584,0.75,100,1,slowRead
370,0,2621,0.76,100,1,slowRead
3358,128,1897,0.24,100,0,slowRead
1214,11914,2015,0.65,100,0.27,slowRead
370,0,3933,0.83,100,0.98,slowRead
370,0,1432,0.59,100,1,slowRead
370,0,1360,0.57,100,1,slowRead
1142,1886,54,0,57,0,slowRead
370,0,1225,0.35,100,0.66,slowRead
370,0,690,0.33,100,0.64,slowRead
1076,1820,261,0,100,0,slowRead
370,0,167,0.53,100,0.78,slowRead
2512,1556,366,0,100,0,slowRead
1137,1754,302,0,100,0.01,slowRead
2307,1424,566,0.17,100,0.65,slowRead
3358,128,1355,0.33,100,0,slowRead
370,0,1813,0.56,100,1,slowRead
370,0,894,0.44,100,1,slowRead
370,0,1395,0.54,100,0.45,slowRead
370,0,450,0.18,100,0.49,slowRead
370,0,1260,0.55,100,0.75,slowRead
370,0,1426,0.44,100,1,slowRead
1158,1688,755,0.16,100,0.25,slowRead
2322,128,1307,0.34,100,0,slowRead
370,0,1810,0.56,100,1,slowRead
370,0,1929,0.67,100,1,slowRead
370,0,1931,0.66,100,0.64,slowRead
1254,1820,329,0,100,0,slowRead
370,0,468,0.1,100,0.25,slowRead
370,0,2847,0.77,100,1,slowRead
3358,128,1470,0.31,100,0,slowRead
370,0,295,0.73,100,1,slowRead
3082,1424,1573,0.29,100,0,slowRead
2508,128,2576,0.18,100,0,slowRead
370,0,3018,0.79,100,1,slowRead
2322,128,2027,0.22,100,0,slowRead
981,1820,792,0.38,100,0.7,slowRead
1076,1820,243,0,100,0,slowRead
1137,1754,394,0,100,0,slowRead
370,0,276,0.71,100,1,slowRead
1150,1820,279,0,100,0.01,slowRead
370,0,673,0.2,100,0.86,slowRead
370,0,1509,0.58,100,1,slowRead
907,1820,175,0,100,0,slowRead
370,0,950,0.42,100,0.87,slowRead
1850,1622,325,0,100,0,slowRead
907,1820,199,0,100,0,slowRead
3766,128,1109,0.4,100,0,slowRead
3358,128,1019,0.44,100,0,slowRead
2492,1424,1163,0.32,100,0.17,slowRead
370,0,872,0.39,100,1,slowRead
1106,1820,218,0,100,0,slowRead
1538,1622,1844,0.57,100,0.99,slowRead
370,0,729,0.31,100,0.89,slowRead
1098,1886,14,0,29,0,slowRead
370,0,3487,0.81,100,1,slowRead
370,0,1262,0.55,100,0.75,slowRead
370,0,1157,0.54,100,0.75,slowRead
370,0,3937,0.83,100,0.99,slowRead
370,0,1493,0.57,100,1,slowRead
1210,1820,371,0,100,0.01,slowRead
1098,1886,89,0,90,0,slowRead
370,0,3890,0.83,100,0.93,slowRead
222,0,4004,0.84,100,1,slowRead
370,0,1318,0.56,100,1,slowRead
3358,128,1688,0.27,100,0.06,slowRead
370,0,922,0.41,100,0.94,slowRead
3074,1490,2724,0.17,100,0,slowRead
1850,1622,319,0,100,0,slowRead
1137,1754,337,0,100,0.01,slowRead
370,0,2533,0.75,100,1,slowRead
1992,1556,231,0,100,0,slowRead
370,0,664,0.66,100,0.25,slowRead
370,0,527,0.12,100,0.55,slowRead
370,0,1181,0.54,100,0.75,slowRead
370,0,1698,0.65,100,0.98,slowRead
370,0,3497,0.82,100,1,slowRead
2233,1424,1134,0.53,100,0.75,slowRead
370,0,914,0.41,100,0.96,slowRead
3358,128,1851,0.25,100,0,slowRead
370,0,1636,0.64,100,1,slowRead
370,0,1443,0.45,100,1,slowRead
370,0,3293,0.8,100,1,slowRead
370,74,1613,0.28,100,0,slowRead
4220,1358,21,0.24,100,0.32,slowRead
370,0,782,0.31,100,1,slowRead
370,0,2115,0.7,100,1,slowRead
370,0,1817,0.65,100,1,slowRead
1262,1754,384,0.13,100,0.32,slowRead
370,0,916,0.41,100,0.96,slowRead
1076,1820,198,0,100,0,slowRead
370,0,2302,0.72,100,1,slowRead
370,0,1314,0.39,100,1,slowRead
994,1886,82,0,85,0,slowRead
1076,1820,217,0,100,0,slowRead
3358,128,2111,0.22,100,0,slowRead
2322,128,2314,0.2,100,0,slowRead
973,1886,76,0,81,0,slowRead
370,0,1504,0.61,100,1,slowRead
370,0,3731,0.83,100,1,slowRead
370,0,3982,0.84,100,1,slowRead
370,0,710,0.25,100,0.95,slowRead
370,0,1683,0.53,100,1,slowRead
1098,1886,44,0,59,0,slowRead
370,0,417,0.16,100,0.4,slowRead
2582,128,469,0.8,100,0.85,slowRead
1298,1820,288,0,100,0.01,slowRead
370,0,1021,0.43,100,1,slowRead
1262,1754,262,0.04,100,0.11,slowRead
3766,128,899,0.5,100,0,slowRead
3832,1424,765,0.59,100,0.08,slowRead
370,0,1938,0.59,100,0.96,slowRead
3490,1424,575,0.13,100,0.25,slowRead
1076,1820,173,0,100,0,slowRead
370,0,1976,0.59,100,0.99,slowRead
928,1820,50,0.2,100,0.23,slowRead
2699,1502,1813,0.67,100,0.83,slowRead
1475,1622,215,0,100,0,slowRead
3366,1424,1381,0.54,100,0.34,slowRead
370,0,2234,0.71,100,1,slowRead
3766,128,802,0.56,100,0,slowRead
3358,128,1121,0.4,100,0,slowRead
2322,128,1764,0.26,100,0,slowRead
1032,1820,185,0,100,0,slowRead
370,0,663,0.19,100,0.81,slowRead
370,0,103,0.23,100,0.23,slowRead
370,0,2960,0.78,100,1,slowRead
1030,11914,407,0,99,0,slowRead
2582,128,549,0.75,100,0.47,slowRead
907,1820,190,0,100,0,slowRead
370,0,1595,0.5,100,0.98,slowRead
370,0,814,0.39,100,1,slowRead
1180,1820,243,0,100,0,slowRead
370,0,3737,0.83,100,1,slowRead
370,0,1247,0.53,100,1,slowRead
370,0,3509,0.82,100,1,slowRead
370,0,1538,0.62,100,0.98,slowRead
370,0,1344,0.56,100,1,slowRead
3358,128,747,0.6,100,0.13,slowRead
3358,128,1627,0.28,100,0.04,slowRead
370,0,1554,0.59,100,1,slowRead
370,0,1870,0.57,100,0.98,slowRead
370,0,2292,0.72,100,1,slowRead
1254,1820,281,0,100,0,slowRead
907,1820,157,0,100,0,slowRead
2233,1424,2697,0.76,100,0.97,slowRead
370,0,1535,0.62,100,0.98,slowRead
370,0,2855,0.77,100,1,slowRead
370,0,2685,0.76,100,1,slowRead
1076,1820,70,0.14,100,0.18,slowRead
928,1820,163,0,100,0,slowRead
3358,128,2303,0.2,100,0,slowRead
370,0,1460,0.45,100,1,slowRead
370,0,1412,0.44,100,1,slowRead
1158,1688,707,0.15,100,0.25,slowRead
2714,1424,798,0.16,100,0.25,slowRead
370,0,2277,0.72,100,1,slowRead
370,0,3170,0.8,100,1,slowRead
370,0,2035,0.69,100,1,slowRead
1158,1754,544,0.12,100,0.25,slowRead
1196,11914,2017,0.6,100,0.96,slowRead
370,0,2272,0.72,100,1,slowRead
2322,128,1026,0.44,100,0,slowRead
4220,1502,409,0.01,100,0.04,slowRead
3490,1424,491,0.05,100,0.25,slowRead
370,0,2633,0.76,100,1,slowRead
2582,128,661,0.67,100,0.26,slowRead
370,0,470,0.2,100,0.5,slowRead
370,0,1880,0.66,100,0.66,slowRead
370,0,1272,0.54,100,1,slowRead
370,0,1364,0.57,100,1,slowRead
370,0,3971,0.84,100,1,slowRead
370,0,925,0.23,100,0.73,slowRead
2233,1424,1102,0.52,100,0.76,slowRead
370,0,1887,0.67,100,0.66,slowRead
370,0,924,0.23,100,0.73,slowRead
1129,1820,339,0.09,100,0.24,slowRead
3490,1424,511,0.06,100,0.26,slowRead
370,0,133,0.41,100,0.49,slowRead
370,0,2824,0.77,100,0.98,slowRead
370,0,3475,0.81,100,1,slowRead
3692,128,2544,0.18,100,0,slowRead
3766,128,1329,0.34,100,0,slowRead
370,0,1056,0.51,100,0.87,slowRead
370,0,1920,0.58,100,0.96,slowRead
370,0,1018,0.43,100,0.64,slowRead
370,0,997,0.29,100,1,slowRead
3358,128,2339,0.19,100,0,slowRead
370,0,2999,0.79,100,1,slowRead
370,0,573,0.13,100,0.24,slowRead
370,0,993,0.43,100,0.71,slowRead
370,0,1755,0.66,100,0.98,slowRead
1732,1556,334,0,100,0,slowRead
370,0,2358,0.73,100,1,slowRead
370,0,2678,0.76,100,1,slowRead
370,0,1058,0.43,100,0.52,slowRead
1032,1820,192,0,100,0,slowRead
370,0,1649,0.64,100,1,slowRead
1210,1820,407,0,100,0,slowRead
3766,128,915,0.49,100,0,slowRead
370,0,2462,0.74,100,1,slowRead
370,0,954,0.39,100,0.64,slowRead
370,0,1192,0.33,100,0.33,slowRead
2454,1424,788,0.16,100,0.25,slowRead
370,0,1311,0.55,100,1,slowRead
3358,128,1658,0.27,100,0.06,slowRead
370,0,698,0.34,100,0.66,slowRead
370,0,1721,0.66,100,0.98,slowRead
1142,1886,133,0,100,0,slowRead
370,0,125,0.37,100,0.41,slowRead
370,0,2488,0.74,100,1,slowRead
3766,128,1016,0.44,100,0,slowRead
3358,128,2059,0.22,100,0,slowRead
370,0,2188,0.71,100,1,slowRead
370,0,2414,0.74,100,1,slowRead
370,0,1399,0.58,100,1,slowRead
370,0,1479,0.57,100,0.99,slowRead
370,0,1056,0.45,100,1,slowRead
370,0,1371,0.54,100,0.31,slowRead
907,1820,180,0,100,0,slowRead
370,0,2266,0.72,100,1,slowRead
3074,1490,2599,0.18,100,0,slowRead
370,0,1365,0.42,100,1,slowRead
1142,1886,21,0,24,0,slowRead
2582,128,722,0.62,100,0.19,slowRead
370,0,352,0.78,100,1,slowRead
1098,1886,29,0,30,0,slowRead
973,1886,136,0,100,0,slowRead
928,1820,173,0,100,0,slowRead
370,0,984,0.28,100,0.97,slowRead
1240,1622,378,0,100,0,slowRead
2250,1424,1306,0.55,100,0.58,slowRead
928,1820,151,0,100,0,slowRead
370,0,755,0.34,100,0.95,slowRead
3358,128,2152,0.21,100,0,slowRead
370,0,1530,0.62,100,0.98,slowRead
1076,1820,273,0,100,0,slowRead
3358,128,2215,0.21,100,0,slowRead
2508,128,2756,0.17,100,0,slowRead
2322,128,1535,0.29,100,0,slowRead
370,0,2241,0.72,100,1,slowRead
2508,128,2692,0.17,100,0,slowRead
370,0,1779,0.66,100,0.94,slowRead
370,0,1136,0.48,100,1,slowRead
370,0,990,0.28,100,0.98,slowRead
370,0,1078,0.44,100,0.48,slowRead
370,0,766,0.3,100,1,slowRead
370,0,593,0.11,100,0.4,slowRead
370,0,496,0.78,100,0.71,slowRead
3886,1490,817,0.55,100,0,slowRead
370,0,3530,0.82,100,1,slowRead
2322,128,1169,0.38,100,0,slowRead
370,0,855,0.37,100,1,slowRead
1129,1820,1178,0.54,100,0.75,slowRead
3082,1424,1593,0.28,100,0,slowRead
1142,1886,18,0,24,0,slowRead
928,1820,193,0,100,0,slowRead
370,0,3930,0.83,100,0.97,slowRead
370,0,1272,0.55,100,0.75,slowRead
370,0,993,0.41,100,0.93,slowRead
370,0,1042,0.44,100,1,slowRead
973,1886,106,0,100,0,slowRead
2233,1424,1784,0.67,100,0.93,slowRead
3358,128,1773,0.26,100,0,slowRead
370,0,3420,0.81,100,1,slowRead
370,0,3089,0.79,100,0.98,slowRead
370,0,1759,0.55,100,1,slowRead
370,0,1261,0.55,100,0.75,slowRead
3358,128,2324,0.2,100,0,slowRead
370,0,1574,0.6,100,1,slowRead
3692,128,2723,0.17,100,0,slowRead
3358,128,2000,0.23,100,0,slowRead
1150,1820,356,0,100,0,slowRead
370,0,3127,0.79,100,1,slowRead
3358,128,2275,0.2,100,0,slowRead
3766,128,800,0.56,100,0,slowRead
370,0,973,0.43,100,0.81,slowRead
1224,1820,240,0,100,0,slowRead
370,0,652,0.31,100,0.61,slowRead
3082,1424,1795,0.25,100,0,slowRead
2322,128,2195,0.21,100,0,slowRead
370,0,886,0.4,100,1,slowRead
370,0,2,0,100,0.36,slowRead
370,0,2002,0.68,100,1,slowRead
994,1886,10,0,15,0,slowRead
370,0,2836,0.77,100,1,slowRead
370,0,1498,0.58,100,1,slowRead
370,0,612,0.21,100,0.74,slowRead
3766,128,871,0.52,100,0,slowRead
3358,128,2068,0.22,100,0,slowRead
370,0,301,0.74,100,1,slowRead
370,0,1868,0.66,100,1,slowRead
1129,1754,1955,0.66,100,0.53,slowRead
3358,128,2097,0.22,100,0,slowRead
370,0,1561,0.62,100,0.98,slowRead
1076,1820,203,0,100,0,slowRead
1078,11980,403,0,99,0,slowRead
370,0,1423,0.55,100,0.63,slowRead
370,0,3761,0.83,100,1,slowRead
370,0,910,0.45,100,1,slowRead
1142,1886,147,0,100,0,slowRead
370,0,1065,0.52,100,0.85,slowRead
370,0,801,0.38,100,1,slowRead
370,0,1270,0.37,100,0.99,slowRead
2322,128,1006,0.45,100,0,slowRead
907,1820,803,0.38,100,0.65,slowRead
1158,1754,269,0,100,0,slowRead
2307,1424,651,0.24,100,0.75,slowRead
370,0,2827,0.77,100,0.98,slowRead
370,0,1416,0.59,100,1,slowRead
370,0,3234,0.8,100,1,slowRead
370,0,2109,0.7,100,1,slowRead
994,1886,4,0,19,0,slowRead
370,0,678,0.32,100,0.63,slowRead
3358,128,1424,0.32,100,0,slowRead
370,0,1376,0.42,100,1,slowRead
370,0,1093,0.52,100,0.78,slowRead
1158,1754,289,0.01,100,0.04,slowRead
3358,128,1516,0.3,100,0,slowRead
1076,1820,177,0,100,0,slowRead
1076,1820,53,0.19,100,0.23,slowRead
370,0,2015,0.68,100,1,slowRead
370,0,2409,0.74,100,1,slowRead
1150,1820,1130,0.32,100,0.42,slowRead
370,0,1391,0.43,100,1,slowRead
370,0,2688,0.76,100,1,slowRead
2582,128,618,0.69,100,0.3,slowRead
370,0,1619,0.64,100,0.99,slowRead
3766,128,1226,0.37,100,0,slowRead
1032,1820,180,0,100,0,slowRead
1142,1886,73,0,76,0,slowRead
370,0,1788,0.66,100,0.91,slowRead
370,0,1761,0.64,100,0.98,slowRead
3008,1424,2619,0.17,100,0,slowRead
3766,128,1156,0.39,100,0,slowRead
1142,1886,65,0,71,0,slowRead
370,0,1644,0.61,100,1,slowRead
370,0,313,0.75,100,1,slowRead
370,0,1854,0.57,100,0.98,slowRead
1298,1820,526,0.07,100,0.26,slowRead
2508,128,2758,0.16,100,0,slowRead
370,0,522,0.11,100,0.53,slowRead
2233,1424,1011,0.5,100,0.99,slowRead
3358,128,1856,0.25,100,0,slowRead
370,0,1906,0.58,100,0.96,slowRead
1298,1820,280,0.01,100,0.02,slowRead
3082,1424,1546,0.29,100,0,slowRead
2658,1556,1453,0.31,100,0,slowRead
370,0,735,0.27,100,1,slowRead
370,0,1821,0.67,100,0.8,slowRead
370,0,1922,0.67,100,1,slowRead
3358,128,2157,0.21,100,0,slowRead
3358,128,1360,0.33,100,0,slowRead
370,0,898,0.44,100,1,slowRead
370,0,1480,0.57,100,0.99,slowRead
3490,1424,601,0.12,100,0.45,slowRead
370,0,245,0.68,100,1,slowRead
3182,1424,460,0.19,100,0.5,slowRead
3358,128,2302,0.2,100,0,slowRead
370,0,1402,0.55,100,0.52,slowRead
370,0,164,0.52,100,0.75,slowRead
370,0,1527,0.58,100,1,slowRead
1298,1820,242,0,100,0,slowRead
2233,1424,1142,0.53,100,0.75,slowRead
370,0,2600,0.75,100,1,slowRead
1098,1886,95,0,100,0,slowRead
2454,1424,647,0.14,100,0.25,slowRead
370,0,1415,0.55,100,0.61,slowRead
370,0,3613,0.82,100,1,slowRead
370,0,1801,0.65,100,1,slowRead
370,0,3836,0.83,100,0.94,slowRead
