% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack, normal:normal-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,11,15-16,18,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,103,0,0,0,33,0,attack
udp,OTH,104,0,0,0,40,0,attack
udp,OTH,145,0,0,0,33,0,attack
udp,OTH,112,0,0,0,33,0,attack
udp,OTH,121,0,0,0,33,0,attack
udp,OTH,19,0,0,0,19,0,attack
udp,OTH,3,0,0,0,3,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,161,0,0,0,33,0,attack
udp,OTH,141,0,0,0,32,0,attack
udp,OTH,118,0,0,0,36,0,attack
udp,OTH,114,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,112,0,0,0,33,0,attack
udp,OTH,107,0,0,0,33,0,attack
udp,OTH,156,0,0,0,33,0,attack
udp,OTH,105,0,0,0,33,0,attack
udp,OTH,97,0,0,0,43,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,145,0,0,0,33,0,attack
udp,OTH,141,0,0,0,24,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,114,0,0,0,33,0,attack
udp,OTH,84,0,0,0,42,0,attack
udp,OTH,40,0,0,0,37,0,attack
udp,OTH,102,0,0,0,34,0,attack
udp,OTH,139,0,0,0,17,0,attack
udp,OTH,145,0,0,0,33,0,attack
udp,OTH,145,0,0,0,33,0,attack
udp,OTH,133,0,0,0,33,0,attack
udp,OTH,82,0,0,0,42,0,attack
udp,OTH,106,0,0,0,34,0,attack
udp,OTH,50,0,0,0,22,0,attack
udp,OTH,130,0,0,0,33,0,attack
udp,OTH,139,0,0,0,17,0,attack
udp,OTH,113,0,0,0,33,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,84,0,0,0,40,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,53,0,0,0,23,0,attack
udp,OTH,138,0,0,0,16,0,attack
udp,OTH,83,0,0,0,42,0,attack
udp,OTH,83,0,0,0,41,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,141,0,0,0,34,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,95,0,0,0,42,0,attack
udp,OTH,105,0,0,0,34,0,attack
udp,OTH,2,0,0,0,2,0,attack
udp,OTH,111,0,0,0,34,0,attack
udp,OTH,6,0,0,0,6,0,attack
udp,OTH,102,0,0,0,33,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,134,0,0,0,33,0,attack
udp,OTH,145,0,0,0,33,0,attack
udp,OTH,146,0,0,0,33,0,attack
udp,OTH,138,0,0,0,12,0,attack
udp,OTH,163,0,0,0,33,0,attack
udp,OTH,98,0,0,0,42,0,attack
udp,OTH,104,0,0,0,34,0,attack
udp,OTH,115,0,0,0,37,0,attack
udp,OTH,107,0,0,0,34,0,attack
udp,OTH,114,0,0,0,33,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,35,0,0,0,32,0,attack
udp,OTH,154,0,0,0,33,0,attack
udp,OTH,86,0,0,0,41,0,attack
udp,OTH,102,0,0,0,33,0,attack
udp,OTH,141,0,0,0,23,0,attack
udp,OTH,114,0,0,0,34,0,attack
udp,OTH,107,0,0,0,40,0,attack
udp,OTH,10,0,0,0,10,0,attack
udp,OTH,87,0,0,0,42,0,attack
udp,OTH,114,0,0,0,33,0,attack
udp,OTH,79,0,0,0,41,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,148,0,0,0,33,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,149,0,0,0,33,0,attack
udp,OTH,143,0,0,0,33,0,attack
udp,OTH,118,0,0,0,33,0,attack
udp,OTH,137,0,0,0,33,0,attack
udp,OTH,79,0,0,0,35,0,attack
udp,OTH,111,0,0,0,34,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,103,0,0,0,34,0,attack
udp,OTH,83,0,0,0,39,0,attack
udp,OTH,160,0,0,0,33,0,attack
udp,OTH,160,0,0,0,33,0,attack
udp,OTH,151,0,0,0,33,0,attack
udp,OTH,158,0,0,0,33,0,attack
udp,OTH,18,0,0,0,18,0,attack
udp,OTH,162,0,0,0,33,0,attack
udp,OTH,79,0,0,0,41,0,attack
udp,OTH,138,0,0,0,33,0,attack
udp,OTH,108,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,139,0,0,0,19,0,attack
udp,OTH,84,0,0,0,41,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,107,0,0,0,33,0,attack
udp,OTH,133,0,0,0,33,0,attack
udp,OTH,141,0,0,0,25,0,attack
udp,OTH,119,0,0,0,33,0,attack
udp,OTH,102,0,0,0,33,0,attack
udp,OTH,114,0,0,0,33,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,107,0,0,0,34,0,attack
udp,OTH,131,0,0,0,33,0,attack
udp,OTH,67,0,0,0,27,0,attack
udp,OTH,137,0,0,0,11,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,138,0,0,0,21,0,attack
udp,OTH,100,0,0,0,40,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,41,0,0,0,36,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,13,0,0,0,13,0,attack
udp,OTH,104,0,0,0,33,0,attack
udp,OTH,58,0,0,0,25,0,attack
udp,OTH,87,0,0,0,42,0,attack
udp,OTH,117,0,0,0,34,0,attack
udp,OTH,22,0,0,0,22,0,attack
udp,OTH,72,0,0,0,28,0,attack
udp,OTH,162,0,0,0,33,0,attack
udp,OTH,126,0,0,0,33,0,attack
udp,OTH,108,0,0,0,33,0,attack
udp,OTH,70,0,0,0,28,0,attack
udp,OTH,109,0,0,0,34,0,attack
udp,OTH,82,0,0,0,40,0,attack
udp,OTH,36,0,0,0,33,0,attack
udp,OTH,110,0,0,0,37,0,attack
udp,OTH,112,0,0,0,33,0,attack
udp,OTH,141,0,0,0,33,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,51,0,0,0,23,0,attack
udp,OTH,152,0,0,0,33,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,127,0,0,0,33,0,attack
udp,OTH,131,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,120,0,0,0,33,0,attack
udp,OTH,105,0,0,0,34,0,attack
udp,OTH,106,0,0,0,39,0,attack
udp,OTH,66,0,0,0,26,0,attack
udp,OTH,116,0,0,0,33,0,attack
udp,OTH,106,0,0,0,34,0,attack
udp,OTH,139,0,0,0,20,0,attack
udp,OTH,107,0,0,0,34,0,attack
udp,OTH,160,0,0,0,33,0,attack
udp,OTH,86,0,0,0,43,0,attack
udp,OTH,63,0,0,0,26,0,attack
udp,OTH,131,0,0,0,33,0,attack
udp,OTH,141,0,0,0,34,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,144,0,0,0,33,0,attack
udp,OTH,37,0,0,0,34,0,attack
udp,OTH,86,0,0,0,42,0,attack
udp,OTH,158,0,0,0,33,0,attack
udp,OTH,112,0,0,0,38,0,attack
udp,OTH,114,0,0,0,34,0,attack
udp,OTH,46,0,0,0,21,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,27,0,0,0,27,0,attack
udp,OTH,99,0,0,0,42,0,attack
udp,OTH,21,0,0,0,21,0,attack
udp,OTH,9,0,0,0,9,0,attack
udp,OTH,158,0,0,0,33,0,attack
udp,OTH,117,0,0,0,33,0,attack
udp,OTH,141,0,0,0,24,0,attack
udp,OTH,38,0,0,0,35,0,attack
udp,OTH,70,0,0,0,28,0,attack
udp,OTH,32,0,0,0,29,0,attack
udp,OTH,135,0,0,0,33,0,attack
udp,OTH,160,0,0,0,33,0,attack
udp,OTH,85,0,0,0,40,0,attack
udp,OTH,109,0,0,0,34,0,attack
udp,OTH,89,0,0,0,41,0,attack
udp,OTH,39,0,0,0,36,0,attack
udp,OTH,108,0,0,0,33,0,attack
udp,OTH,108,0,0,0,34,0,attack
udp,OTH,90,0,0,0,41,0,attack
udp,OTH,110,0,0,0,33,0,attack
udp,OTH,107,0,0,0,38,0,attack
udp,OTH,141,0,0,0,25,0,attack
udp,OTH,130,0,0,0,33,0,attack
udp,OTH,91,0,0,0,42,0,attack
udp,OTH,105,0,0,0,33,0,attack
udp,OTH,20,0,0,0,20,0,attack
udp,OTH,117,0,0,0,36,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,101,0,0,0,34,0,attack
udp,OTH,43,0,0,0,32,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,122,0,0,0,33,0,attack
udp,OTH,115,0,0,0,33,0,attack
udp,OTH,150,0,0,0,33,0,attack
udp,OTH,160,0,0,0,33,0,attack
udp,OTH,1,0,0,0,1,0,attack
udp,OTH,59,0,0,0,25,0,attack
udp,OTH,125,0,0,0,33,0,attack
udp,OTH,92,0,0,0,42,0,attack
udp,OTH,107,0,0,0,33,0,attack
udp,OTH,143,0,0,0,33,0,attack
udp,OTH,135,0,0,0,33,0,attack
udp,OTH,131,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,166,0,0,0,33,0,attack
udp,OTH,109,0,0,0,33,0,attack
udp,OTH,12,0,0,0,12,0,attack
udp,OTH,143,0,0,0,33,0,attack
udp,OTH,109,0,0,0,40,0,attack
udp,OTH,108,0,0,0,33,0,attack
udp,OTH,82,0,0,0,38,0,attack
udp,OTH,87,0,0,0,41,0,attack
udp,OTH,138,0,0,0,33,0,attack
udp,OTH,111,0,0,0,34,0,attack
udp,OTH,111,0,0,0,33,0,attack
udp,OTH,108,0,0,0,34,0,attack
udp,OTH,44,0,0,0,33,0,attack
udp,OTH,131,0,0,0,33,0,attack
udp,OTH,153,0,0,0,33,0,attack
udp,OTH,81,0,0,0,37,0,attack
udp,OTH,78,0,0,0,43,0,attack
udp,OTH,138,0,0,0,33,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,16,0,0,0,16,0,attack
udp,OTH,111,0,0,0,33,0,attack
udp,OTH,136,0,0,0,10,0,attack
udp,OTH,68,0,0,0,27,0,attack
udp,OTH,110,0,0,0,34,0,attack
udp,OTH,75,0,0,0,31,0,attack
udp,OTH,146,0,0,0,33,0,attack
udp,OTH,110,0,0,0,34,0,attack
udp,OTH,113,0,0,0,34,0,attack
udp,OTH,142,0,0,0,33,0,attack
udp,OTH,141,0,0,0,28,0,attack
udp,OTH,73,0,0,0,29,0,attack
udp,OTH,140,0,0,0,33,0,attack
udp,OTH,82,0,0,0,42,0,attack
udp,OTH,137,0,0,0,33,0,attack
udp,OTH,85,0,0,0,42,0,attack
udp,OTH,85,0,0,0,42,0,attack
udp,OTH,138,0,0,0,33,0,attack
udp,OTH,141,0,0,0,26,0,attack
udp,OTH,112,0,0,0,33,0,attack
udp,OTH,106,0,0,0,33,0,attack
udp,OTH,99,0,0,0,41,0,attack
tcp,OTH,137,0,0,0,11,0,attack
tcp,RSTO,402,0,0,0,100,0,attack
tcp,RSTO,553,0,0,0,100,0,attack
tcp,S3,453,0.51,0.67,0.49,100,0,attack
tcp,S3,753,0.23,0,0,100,0,attack
tcp,OTH,322,0,0,0,100,0,attack
tcp,S3,156,1,0,0,100,0,attack
tcp,S3,154,0.35,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,101,1,0,0,100,0,attack
tcp,S3,134,1,0,0,100,0,attack
tcp,RSTO,460,0,0,0,100,0,attack
tcp,S3,146,0.77,0,0,100,0,attack
tcp,S3,141,1,0,0,100,0,attack
tcp,S1,183,1,0,0,100,0,attack
tcp,S1,445,1,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,RSTO,471,0,0,0,100,0,attack
tcp,S3,151,1,0,0,100,0,attack
tcp,OTH,125,0,0,0,32,0,attack
tcp,OTH,44,0,0,0,31,0,attack
tcp,S3,65,1,0,0,65,0,attack
tcp,OTH,306,0,0,0,100,0,attack
tcp,S3,954,0.11,0,0,100,0,attack
tcp,S3,220,1,0,0,100,0,attack
tcp,S3,38,1,0,0,38,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,384,0.36,0.79,0.64,87,0.08,attack
tcp,S3,829,0.78,0.37,0.22,99,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,141,1,0,0,100,0,attack
tcp,OTH,6,0,0,0,66,0,attack
tcp,OTH,144,0,0,0,31,0,attack
tcp,OTH,135,0,0,0,25,0,attack
tcp,RSTO,612,0,0,0,100,0,attack
tcp,S3,171,1,0,0,100,0,attack
tcp,S3,37,1,0,0,37,0,attack
tcp,OTH,89,0,0,0,96,0,attack
tcp,S3,142,1,0,0,100,0,attack
tcp,S3,123,1,0,0,100,0,attack
tcp,S3,85,1,0,0,98,0,attack
tcp,S3,33,1,0,0,98,0,attack
tcp,S1,217,1,0,0,100,0,attack
tcp,OTH,31,0,0,0,31,0,attack
tcp,S3,157,1,0,0,100,0,attack
tcp,RSTO,523,0,0,0,100,0,attack
tcp,OTH,116,0,0.91,0.83,28,0.61,attack
tcp,S3,430,0.47,0.71,0.53,100,0,attack
tcp,S3,135,1,0,0,100,0,attack
tcp,S3,157,1,0,0,100,0,attack
tcp,S3,165,1,0,0,100,0,attack
tcp,OTH,140,0,0,0,14,0,attack
tcp,S3,121,1,0,0,100,0,attack
tcp,OTH,181,0,0,0,99,0,attack
tcp,S3,547,0.63,0.56,0.37,100,0,attack
tcp,RSTO,420,0,0,0,100,0,attack
tcp,OTH,20,0,0,0,20,0,attack
tcp,S3,130,1,0,0,100,0,attack
tcp,OTH,232,0,0,0,98,0,attack
tcp,S3,134,1,0,0,100,0,attack
tcp,S3,155,1,0,0,100,0,attack
tcp,OTH,170,0,0,0,33,0,attack
tcp,OTH,205,0,0,0,98,0,attack
tcp,S3,177,1,0,0,100,0,attack
tcp,RSTO,510,0,0,0,100,0,attack
tcp,S3,643,0.7,0.47,0.3,100,0,attack
tcp,OTH,63,0,0,0.38,30,0.63,attack
tcp,S3,144,1,0,0,100,0,attack
tcp,S3,11,1,0,0,98,0,attack
tcp,S3,123,0.19,0,0,82,0,attack
tcp,S3,540,0.62,0.56,0.38,100,0,attack
tcp,RSTO,588,0,0,0,100,0,attack
tcp,S3,140,1,0,0,100,0,attack
tcp,S3,345,0.22,0.88,0.78,61,0.33,attack
tcp,S3,103,1,0,0,100,0,attack
tcp,RSTO,706,0,0,0,100,0,attack
tcp,S3,301,1,0,0,100,0,attack
tcp,S3,97,1,0,0,100,0,attack
tcp,OTH,138,0,0,0.22,33,0,attack
tcp,OTH,47,0,0,0,94,0,attack
tcp,S3,539,0.62,0.56,0.38,100,0,attack
tcp,RSTO,707,0,0,0,100,0,attack
tcp,OTH,113,0,0,0.25,33,0,attack
tcp,OTH,168,0,0,0,33,0,attack
tcp,S3,989,0.83,0.31,0.17,100,0,attack
tcp,RSTO,515,0,0,0,100,0,attack
tcp,S3,140,1,0,0,100,0,attack
tcp,S3,137,1,0,0,100,0,attack
tcp,S3,963,0.82,0.32,0.18,100,0,attack
tcp,S1,1035,0.84,0.29,0.16,100,0,attack
tcp,S3,114,1,0,0,100,0,attack
tcp,OTH,129,0,0,0.23,33,0,attack
tcp,S3,703,0.73,0.43,0.27,100,0,attack
tcp,OTH,168,0,0,0,100,0,attack
tcp,S3,154,1,0,0,100,0,attack
tcp,OTH,136,0,0,0.22,33,0,attack
tcp,S3,170,1,0,0,100,0,attack
tcp,RSTO,427,0,0,0,100,0,attack
tcp,OTH,126,0,0,0,100,0,attack
tcp,OTH,92,0,0,0.29,35,0,attack
tcp,S3,24,1,0,0,24,0,attack
tcp,S3,160,1,0,0,100,0,attack
tcp,S3,626,0.69,0.49,0.31,100,0,attack
tcp,S3,749,0.76,0.41,0.24,100,0,attack
tcp,S3,67,1,0,0,67,0,attack
tcp,S3,156,1,0,0,100,0,attack
tcp,S3,143,1,0,0,100,0,attack
tcp,RSTO,674,0,0,0,100,0,attack
tcp,S3,602,0.67,0.5,0.33,100,0,attack
tcp,OTH,15,0,0,0,15,0,attack
tcp,S3,164,0.39,0,0,100,0,attack
tcp,OTH,62,0,0,0.38,31,0.68,attack
tcp,S3,107,1,0,0,100,0,attack
tcp,S3,342,0.21,0.89,0.79,59,0.36,attack
tcp,S1,178,1,0,0,100,0,attack
tcp,S3,776,0.77,0.39,0.23,99,0,attack
tcp,S3,815,0.78,0.37,0.22,99,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,S3,139,1,0,0,100,0,attack
tcp,S3,345,1,0,0,100,0,attack
tcp,RSTO,557,0,0,0,100,0,attack
tcp,S3,174,1,0,0,100,0,attack
tcp,S3,689,0.73,0.44,0.27,100,0,attack
tcp,S3,732,0.75,0.42,0.25,100,0,attack
tcp,RSTO,713,0,0,0,100,0,attack
tcp,S3,196,0.49,0,0,100,0,attack
tcp,S3,989,0.14,0,0,100,0,attack
tcp,S3,98,1,0,0,98,0,attack
tcp,S3,57,1,0,0,57,0,attack
tcp,S3,700,0.73,0.43,0.27,100,0,attack
tcp,OTH,63,0,0,0,42,0,attack
tcp,S3,139,1,0,0,100,0,attack
tcp,S3,861,0.01,0,0,100,0,attack
tcp,S3,155,1,0,0,100,0,attack
tcp,OTH,172,0,0,0,33,0,attack
tcp,S3,165,1,0,0,100,0,attack
tcp,S3,155,1,0,0,100,0,attack
tcp,S3,255,1,0,0,100,0,attack
tcp,S3,64,1,0,0,64,0,attack
tcp,OTH,7,0,0,0,7,0,attack
tcp,S3,137,1,0,0,100,0,attack
tcp,S3,92,1,0,0,100,0,attack
tcp,RSTO,847,0,0,0,100,0,attack
tcp,OTH,61,0,0,0.38,32,0.72,attack
tcp,OTH,20,0,0,0,20,0,attack
tcp,S3,145,0.94,0,0,100,0,attack
tcp,S3,137,1,0,0,100,0,attack
tcp,S3,46,1,0,0,46,0,attack
tcp,S3,394,1,0,0,100,0,attack
tcp,S3,130,1,0,0,100,0,attack
tcp,S3,127,1,0,0,100,0,attack
tcp,S3,151,1,0,0,100,0,attack
tcp,S3,785,0.77,0.39,0.23,99,0,attack
tcp,S3,151,1,0,0,100,0,attack
tcp,S3,15,1,0,0,98,0,attack
tcp,OTH,124,0,0,0,33,0,attack
tcp,OTH,165,0,0,0,33,0,attack
tcp,S3,120,1,0,0,100,0,attack
tcp,S3,143,1,0,0,100,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,S3,593,0.67,0.51,0.33,100,0,attack
tcp,S1,176,1,0,0,100,0,attack
tcp,S3,882,0.8,0.34,0.2,100,0,attack
tcp,S3,76,1,0,0,76,0,attack
tcp,OTH,164,0,0,0,33,0,attack
tcp,RSTO,582,0,0,0,100,0,attack
tcp,S3,145,1,0,0,100,0,attack
tcp,S3,151,1,0,0,100,0,attack
tcp,RSTO,526,0,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,OTH,165,0,0,0,100,0,attack
tcp,S3,780,0.26,0,0,100,0,attack
tcp,S3,179,1,0,0,100,0,attack
tcp,S3,952,0.11,0,0,100,0,attack
tcp,S3,154,1,0,0,100,0,attack
tcp,S3,110,0.09,0,0,74,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,OTH,115,0,0,0,100,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,291,1,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,962,0.11,0,0,100,0,attack
tcp,S3,53,1,0,0,98,0,attack
tcp,S3,909,0.81,0.33,0.19,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,1018,0.83,0.3,0.17,100,0,attack
tcp,RSTO,392,0,0,0,100,0,attack
tcp,OTH,180,0,0,0,33,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,OTH,76,0,0,0,94,0,attack
tcp,RSTO,822,0,0,0,100,0,attack
tcp,S3,889,0.8,0.34,0.2,100,0,attack
tcp,OTH,136,0,0,0.22,33,0,attack
tcp,OTH,95,0,0,0,65,0,attack
tcp,S3,554,0.63,0.55,0.37,100,0,attack
tcp,S3,939,0.82,0.32,0.18,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,OTH,67,0,0,0.36,30,0.57,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,OTH,180,0,0,0,33,0,attack
tcp,OTH,177,0,0,0,99,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,138,0.28,0,0,94,0,attack
tcp,S3,483,0.55,0.63,0.45,100,0,attack
tcp,OTH,209,0,0,0,98,0,attack
tcp,OTH,136,0,0,0,21,0,attack
tcp,S3,728,0.2,0,0,100,0,attack
tcp,RSTO,658,0,0,0,100,0,attack
tcp,S3,160,1,0,0,100,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,129,1,0,0,100,0,attack
tcp,OTH,136,0,0,0.22,33,0,attack
tcp,OTH,255,0,0,0,98,0,attack
tcp,S3,877,0.8,0.35,0.2,100,0,attack
tcp,OTH,27,0,0,0,27,0,attack
tcp,S3,83,1,0,0,83,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,680,0.72,0.45,0.28,100,0,attack
tcp,S3,145,1,0,0,100,0,attack
tcp,S3,250,1,0,0,100,0,attack
tcp,OTH,80,0,0,0,60,0,attack
tcp,OTH,109,0,0,0,32,0,attack
tcp,S3,79,1,0,0,98,0,attack
tcp,S1,170,1,0,0,100,0,attack
tcp,OTH,114,0,0,0,33,0,attack
tcp,S3,1032,0.84,0.29,0.16,100,0,attack
tcp,S3,920,0.07,0,0,100,0,attack
tcp,S3,537,0.62,0.57,0.38,100,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,OTH,110,0,0,0.26,33,0,attack
tcp,OTH,140,0,0,0,31,0,attack
tcp,OTH,146,0,0,0,100,0,attack
tcp,S3,527,0.61,0.58,0.39,100,0,attack
tcp,S1,160,1,0,0,100,0,attack
tcp,S3,152,1,0,0,100,0,attack
tcp,S3,808,0.78,0.38,0.22,99,0,attack
tcp,S3,976,0.13,0,0,100,0,attack
tcp,S3,138,0.93,0,0,100,0,attack
tcp,S3,159,1,0,0,100,0,attack
tcp,OTH,137,0,0,0,11,0,attack
tcp,S3,49,1,0,0,49,0,attack
tcp,S3,166,0.4,0,0,100,0,attack
tcp,S3,663,0.71,0.46,0.29,100,0,attack
tcp,S3,142,1,0,0,100,0,attack
tcp,S3,133,1,0,0,100,0,attack
tcp,S3,272,1,0,0,100,0,attack
tcp,OTH,180,0,0,0,33,0,attack
tcp,S3,60,1,0,0,60,0,attack
tcp,S3,48,1,0,0,98,0,attack
tcp,S3,786,0.77,0.39,0.23,99,0,attack
tcp,RSTO,771,0,0,0,100,0,attack
tcp,S3,922,0.81,0.33,0.19,100,0,attack
tcp,RSTO,824,0,0,0,100,0,attack
tcp,S3,972,0.12,0,0,100,0,attack
tcp,OTH,216,0,0,0,98,0,attack
tcp,S3,802,0.78,0.38,0.22,99,0,attack
tcp,S3,99,1,0,0,100,0,attack
tcp,S3,114,1,0,0,100,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,RSTO,470,0,0,0,100,0,attack
tcp,S3,154,1,0,0,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,OTH,11,0,0,0,69,0,attack
tcp,S3,445,0.49,0.68,0.51,100,0,attack
tcp,S3,665,0.71,0.46,0.29,100,0,attack
tcp,S3,168,1,0,0,100,0,attack
tcp,OTH,321,0,0,0,100,0,attack
tcp,RSTO,351,0,0,0,100,0,attack
tcp,S3,91,1,0,0,91,0,attack
tcp,OTH,135,0,0,0,10,0,attack
tcp,OTH,77,0,0,0,94,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,S3,55,1,0,0,98,0,attack
tcp,S3,858,0.79,0.35,0.21,100,0,attack
tcp,S3,156,1,0,0,100,0,attack
tcp,S3,138,1,0,0,100,0,attack
tcp,S3,349,0.24,0.87,0.76,63,0.29,attack
tcp,S1,157,1,0,0,100,0,attack
tcp,S3,867,0.02,0,0,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,S3,17,1,0,0,17,0,attack
tcp,OTH,62,0,0,0,42,0,attack
tcp,OTH,104,0,0,0.27,33,0,attack
tcp,S3,149,1,0,0,100,0,attack
tcp,S3,12,1,0,0,98,0,attack
tcp,S3,147,1,0,0,100,0,attack
tcp,RSTO,594,0,0,0,100,0,attack
tcp,RSTO,840,0,0,0,100,0,attack
tcp,OTH,100,0,0,0,100,0,attack
tcp,S1,211,1,0,0,100,0,attack
tcp,S3,522,0.6,0.58,0.4,100,0,attack
tcp,S3,150,1,0,0,100,0,attack
tcp,S3,931,0.08,0,0,100,0,attack
tcp,RSTO,529,0,0,0,100,0,attack
tcp,RSTO,463,0,0,0,100,0,attack
tcp,S3,305,0.01,1,0.99,33,0.97,attack
tcp,S3,883,0.04,0,0,100,0,attack
tcp,OTH,129,0,0,0,100,0,attack
tcp,OTH,118,0,0,0,31,0,attack
tcp,OTH,179,0,0,0,33,0,attack
tcp,S3,880,0.03,0,0,100,0,attack
tcp,S3,796,0.77,0.38,0.23,99,0,attack
tcp,S3,311,0.05,0.98,0.95,37,0.81,attack
tcp,S1,1038,0.84,0.29,0.16,100,0,attack
tcp,S3,52,1,0,0,52,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,S3,328,0.14,0.93,0.86,49,0.51,attack
tcp,S3,425,0.46,0.72,0.54,100,0,attack
tcp,S3,141,1,0,0,100,0,attack
tcp,OTH,177,0,0,0,33,0,attack
tcp,RSTO,422,0,0,0,100,0,attack
tcp,S3,887,0.8,0.34,0.2,100,0,attack
tcp,OTH,318,0,0,0,100,0,attack
tcp,S3,143,1,0,0,100,0,attack
tcp,S3,583,0.66,0.52,0.34,100,0,attack
tcp,S3,422,0.45,0.72,0.55,100,0,attack
tcp,RSTO,448,0,0,0,100,0,attack
tcp,S3,354,0.26,0.86,0.74,67,0.25,attack
tcp,RSTO,729,0,0,0,100,0,attack
tcp,RSTO,636,0,0,0,100,0,attack
tcp,OTH,57,0,0,0.4,35,0.86,attack
tcp,S3,719,0.74,0.42,0.26,100,0,attack
tcp,S1,175,1,0,0,100,0,attack
tcp,S3,148,1,0,0,100,0,attack
tcp,S3,122,1,0,0,100,0,attack
tcp,OTH,285,0,0,0,99,0,attack
tcp,RSTO,571,0,0,0,100,0,attack
tcp,OTH,179,0,0,0,33,0,attack
