% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,9,12,17,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,78,0,9849,0,74,0,0,attack
tcp,OTH,78,0,18105,0,73,0,0,attack
tcp,OTH,306,0,4671,0,56,0,0,attack
tcp,OTH,78,0,5254,0,72,0,0,attack
tcp,OTH,78,0,17184,0,75,0,0,attack
tcp,OTH,78,0,10008,0,72,0,0,attack
tcp,OTH,78,0,10772,0,68,0,0,attack
tcp,OTH,78,0,6564,0,65,0,0,attack
tcp,OTH,78,0,26867,0,67,0,0,attack
tcp,OTH,78,0,24465,0,64,0,0,attack
tcp,OTH,78,0,7204,0,77,0,0,attack
tcp,OTH,78,0,23019,0,66,0,0,attack
tcp,OTH,78,0,5183,0,67,0,0,attack
tcp,OTH,78,0,6234,0,67,0,0,attack
tcp,OTH,78,0,15388,0,76,0,0,attack
tcp,OTH,78,0,8622,0,69,0,0,attack
tcp,OTH,78,0,9543,0,76,0,0,attack
tcp,OTH,78,0,4773,0,67,0,0,attack
tcp,OTH,78,0,26888,0,64,0,0,attack
tcp,OTH,78,0,6470,0,64,0,0,attack
tcp,OTH,78,0,5288,0,68,0,0,attack
tcp,OTH,78,0,6573,0,71,0,0,attack
tcp,OTH,78,0,11760,0,67,0,0,attack
tcp,OTH,78,0,25650,0,70,0,0,attack
tcp,OTH,78,0,5599,0,69,0,0,attack
tcp,OTH,78,0,9977,0,66,0,0,attack
tcp,OTH,78,0,16612,0,76,0,0,attack
tcp,OTH,78,0,10516,0,67,0,0,attack
tcp,OTH,78,0,8234,0,73,0,0,attack
tcp,OTH,78,0,22149,0,66,0,0,attack
tcp,OTH,78,0,1329,0,63,0,0,attack
tcp,OTH,78,0,772,0,67,0,0,attack
tcp,OTH,78,0,8347,0,69,0,0,attack
tcp,OTH,78,0,22598,0,67,0,0,attack
tcp,OTH,78,0,3783,0,68,0,0,attack
tcp,OTH,78,0,8583,0,66,0,0,attack
tcp,OTH,78,0,20081,0,62,0,0,attack
tcp,OTH,78,0,20719,0,67,0,0,attack
tcp,OTH,78,0,7152,0,71,0,0,attack
tcp,OTH,78,0,26863,0,67,0,0,attack
tcp,OTH,78,0,11117,0,72,0,0,attack
tcp,OTH,78,0,20626,0,69,0,0,attack
tcp,OTH,78,0,12330,0,69,0,0,attack
tcp,OTH,78,0,9862,0,75,0,0,attack
tcp,OTH,78,0,9973,0,67,0,0,attack
tcp,OTH,78,0,14529,0,68,0,0,attack
tcp,OTH,78,0,14994,0,64,0,0,attack
tcp,OTH,78,0,5679,0,67,0,0,attack
tcp,OTH,78,0,27088,0,72,0,0,attack
tcp,OTH,78,0,23586,0,66,0,0,attack
tcp,OTH,78,0,20616,0,70,0,0,attack
tcp,OTH,78,0,9957,0,72,0,0,attack
tcp,OTH,78,0,15590,0,76,0,0,attack
tcp,OTH,78,0,17173,0,75,0,0,attack
tcp,OTH,78,0,12604,0,67,0,0,attack
tcp,OTH,78,0,214,0,72,0,0,attack
tcp,OTH,78,0,10737,0,64,0,0,attack
tcp,OTH,78,0,12622,0,69,0,0,attack
tcp,OTH,78,0,10582,0,57,0,0,attack
tcp,OTH,78,0,5151,0,65,0,0,attack
tcp,OTH,78,0,23421,0,65,0,0,attack
tcp,OTH,78,0,6997,0,72,0,0,attack
tcp,OTH,78,0,27108,0,62,0,0,attack
tcp,OTH,78,0,9988,0,69,0,0,attack
tcp,OTH,78,0,20440,0,66,0,0,attack
tcp,OTH,78,0,6602,0,67,0,0,attack
tcp,OTH,78,0,17615,0,72,0,0,attack
tcp,OTH,78,0,16347,0,71,0,0,attack
tcp,OTH,78,0,9861,0,75,0,0,attack
tcp,OTH,78,0,11390,0,67,0,0,attack
tcp,OTH,78,0,9936,0,76,0,0,attack
tcp,OTH,78,0,10610,0,67,0,0,attack
tcp,OTH,78,0,7581,0,72,0,0,attack
tcp,OTH,78,0,9897,0,69,0,0,attack
tcp,OTH,78,0,19670,0,70,0,0,attack
tcp,OTH,78,0,645,0,71,0,0,attack
tcp,OTH,78,0,6555,0,69,0,0,attack
tcp,OTH,78,0,24711,0,71,0,0,attack
tcp,OTH,78,0,8609,0,65,0,0,attack
tcp,OTH,78,0,9905,0,66,0,0,attack
tcp,OTH,78,0,20337,0,78,0,0,attack
tcp,OTH,78,0,18558,0,69,0,0,attack
tcp,OTH,78,0,1064,0,65,0,0,attack
tcp,OTH,78,0,26695,0,71,0,0,attack
tcp,OTH,78,0,23658,0,69,0,0,attack
tcp,OTH,78,0,7335,0,71,0,0,attack
tcp,OTH,78,0,11323,0,67,0,0,attack
tcp,OTH,78,0,5594,0,68,0,0,attack
tcp,OTH,78,0,11528,0,66,0,0,attack
tcp,OTH,78,0,5699,0,70,0,0,attack
tcp,OTH,78,0,6493,0,68,0,0,attack
tcp,OTH,78,0,13012,0,78,0,0,attack
tcp,OTH,78,0,10879,0,70,0,0,attack
tcp,OTH,78,0,9798,0,74,0,0,attack
tcp,OTH,78,0,1556,0,70,0,0,attack
tcp,OTH,78,0,9563,0,73,0,0,attack
tcp,OTH,78,0,4772,0,65,0,0,attack
tcp,OTH,78,0,20621,0,66,0,0,attack
tcp,OTH,78,0,23735,0,66,0,0,attack
tcp,OTH,78,0,10618,0,68,0,0,attack
tcp,OTH,78,0,23763,0,72,0,0,attack
tcp,OTH,78,0,19743,0,73,0,0,attack
tcp,OTH,78,0,11716,0,69,0,0,attack
tcp,OTH,78,0,4380,0,67,0,0,attack
tcp,OTH,78,0,8459,0,68,0,0,attack
tcp,OTH,78,0,2766,0,70,0,0,attack
tcp,OTH,78,0,5560,0,62,0,0,attack
tcp,OTH,78,0,9868,0,71,0,0,attack
tcp,OTH,78,0,22032,0,65,0,0,attack
tcp,OTH,78,0,15539,0,71,0,0,attack
tcp,OTH,78,0,21533,0,77,0,0,attack
tcp,OTH,78,0,332,0,72,0,0,attack
tcp,OTH,78,0,9080,0,71,0,0,attack
tcp,OTH,78,0,22071,0,67,0,0,attack
tcp,OTH,78,0,18986,0,70,0,0,attack
tcp,OTH,78,0,9034,0,70,0,0,attack
tcp,OTH,78,0,25092,0,74,0,0,attack
tcp,OTH,78,0,8487,0,68,0,0,attack
tcp,OTH,78,0,25587,0,69,0,0,attack
tcp,OTH,78,0,7655,0,73,0,0,attack
tcp,OTH,78,0,8403,0,63,0,0,attack
tcp,OTH,78,0,9637,0,69,0,0,attack
tcp,OTH,78,0,24957,0,68,0,0,attack
tcp,OTH,78,0,2412,0,68,0,0,attack
tcp,OTH,78,0,7725,0,72,0,0,attack
tcp,OTH,78,0,25261,0,75,0,0,attack
tcp,OTH,78,0,15287,0,67,0,0,attack
tcp,OTH,78,0,11661,0,67,0,0,attack
tcp,OTH,78,0,23559,0,70,0,0,attack
tcp,OTH,78,0,5584,0,72,0,0,attack
tcp,OTH,78,0,9632,0,70,0,0,attack
tcp,OTH,78,0,9914,0,73,0,0,attack
tcp,OTH,78,0,6804,0,67,0,0,attack
tcp,OTH,78,0,14166,0,73,0,0,attack
tcp,OTH,78,0,9903,0,66,0,0,attack
tcp,OTH,78,0,16662,0,76,0,0,attack
tcp,OTH,78,0,11234,0,75,0,0,attack
tcp,OTH,78,0,11931,0,70,0,0,attack
tcp,OTH,78,0,4957,0,70,0,0,attack
tcp,OTH,78,0,8553,0,69,0,0,attack
tcp,OTH,78,0,16325,0,71,0,0,attack
tcp,OTH,78,0,9998,0,68,0,0,attack
tcp,OTH,78,0,7117,0,65,0,0,attack
tcp,OTH,78,0,9859,0,70,0,0,attack
tcp,OTH,78,0,22510,0,67,0,0,attack
tcp,OTH,78,0,10456,0,75,0,0,attack
tcp,OTH,78,0,6461,0,67,0,0,attack
tcp,OTH,78,0,15450,0,77,0,0,attack
tcp,OTH,78,0,26449,0,73,0,0,attack
tcp,OTH,78,0,7965,0,62,0,0,attack
tcp,OTH,78,0,9295,0,68,0,0,attack
tcp,OTH,78,0,11836,0,65,0,0,attack
tcp,OTH,78,0,22223,0,66,0,0,attack
tcp,OTH,78,0,7947,0,75,0,0,attack
tcp,OTH,78,0,11655,0,67,0,0,attack
tcp,OTH,78,0,6689,0,68,0,0,attack
tcp,OTH,78,0,10704,0,70,0,0,attack
tcp,OTH,78,0,6566,0,67,0,0,attack
tcp,OTH,78,0,11825,0,73,0,0,attack
tcp,OTH,78,0,9642,0,69,0,0,attack
tcp,OTH,78,0,7981,0,70,0,0,attack
tcp,OTH,78,0,20615,0,71,0,0,attack
tcp,OTH,78,0,22420,0,69,0,0,attack
tcp,OTH,78,0,13943,0,74,0,0,attack
tcp,OTH,78,0,15320,0,65,0,0,attack
tcp,OTH,78,0,15061,0,76,0,0,attack
tcp,OTH,78,0,24973,0,70,0,0,attack
tcp,OTH,78,0,11312,0,70,0,0,attack
tcp,OTH,78,0,6454,0,66,0,0,attack
tcp,OTH,78,0,10495,0,70,0,0,attack
tcp,OTH,78,0,27021,0,67,0,0,attack
tcp,OTH,78,0,10221,0,72,0,0,attack
tcp,OTH,78,0,9645,0,69,0,0,attack
tcp,OTH,78,0,14832,0,69,0,0,attack
tcp,OTH,78,0,23033,0,63,0,0,attack
tcp,OTH,78,0,9984,0,67,0,0,attack
tcp,OTH,78,0,23642,0,71,0,0,attack
tcp,OTH,78,0,9784,0,74,0,0,attack
tcp,OTH,78,0,7527,0,67,0,0,attack
tcp,OTH,78,0,20561,0,74,0,0,attack
tcp,OTH,78,0,8136,0,74,0,0,attack
tcp,OTH,78,0,7984,0,68,0,0,attack
tcp,OTH,78,0,11257,0,68,0,0,attack
tcp,OTH,78,0,8681,0,73,0,0,attack
tcp,OTH,78,0,9352,0,74,0,0,attack
tcp,OTH,78,0,6539,0,71,0,0,attack
tcp,OTH,78,0,4133,0,63,0,0,attack
tcp,OTH,78,0,25314,0,68,0,0,attack
tcp,OTH,78,0,1330,0,62,0,0,attack
tcp,OTH,78,0,14564,0,71,0,0,attack
tcp,OTH,78,0,5489,0,68,0,0,attack
tcp,OTH,78,0,23590,0,65,0,0,attack
tcp,OTH,78,0,3288,0,69,0,0,attack
tcp,OTH,78,0,2485,0,67,0,0,attack
tcp,OTH,78,0,15477,0,76,0,0,attack
tcp,OTH,78,0,15306,0,65,0,0,attack
tcp,OTH,78,0,6440,0,69,0,0,attack
tcp,OTH,78,0,15370,0,77,0,0,attack
tcp,OTH,78,0,23907,0,74,0,0,attack
tcp,OTH,78,0,4640,0,61,0,0,attack
tcp,OTH,78,0,8220,0,64,0,0,attack
tcp,OTH,78,0,4853,0,71,0,0,attack
tcp,OTH,78,0,10178,0,70,0,0,attack
tcp,OTH,78,0,14735,0,82,0,0,attack
tcp,OTH,78,0,4872,0,73,0,0,attack
tcp,OTH,78,0,22448,0,67,0,0,attack
tcp,OTH,78,0,5746,0,46,0,0,attack
tcp,OTH,78,0,6314,0,66,0,0,attack
tcp,OTH,78,0,9916,0,68,0,0,attack
tcp,OTH,78,0,9889,0,73,0,0,attack
tcp,OTH,78,0,6612,0,67,0,0,attack
tcp,OTH,78,0,15084,0,73,0,0,attack
tcp,OTH,78,0,18810,0,67,0,0,attack
tcp,OTH,78,0,900,0,65,0,0,attack
tcp,OTH,78,0,5776,0,67,0,0,attack
tcp,OTH,78,0,6672,0,73,0,0,attack
tcp,OTH,78,0,10142,0,66,0,0,attack
tcp,OTH,78,0,6417,0,68,0,0,attack
tcp,OTH,78,0,15887,0,72,0,0,attack
tcp,OTH,78,0,9334,0,72,0,0,attack
tcp,OTH,78,0,20547,0,74,0,0,attack
tcp,OTH,78,0,26054,0,79,0,0,attack
tcp,OTH,78,0,11269,0,69,0,0,attack
tcp,OTH,78,0,9985,0,70,0,0,attack
tcp,OTH,78,0,13536,0,72,0,0,attack
tcp,OTH,78,0,21464,0,71,0,0,attack
tcp,OTH,78,0,12291,0,70,0,0,attack
tcp,OTH,78,0,16507,0,68,0,0,attack
tcp,OTH,78,0,25516,0,70,0,0,attack
tcp,OTH,78,0,26989,0,67,0,0,attack
tcp,OTH,78,0,9883,0,70,0,0,attack
tcp,OTH,78,0,9977,0,66,0,0,attack
tcp,OTH,78,0,24778,0,72,0,0,attack
tcp,OTH,78,0,7530,0,63,0,0,attack
tcp,OTH,78,0,20537,0,69,0,0,attack
tcp,OTH,78,0,1409,0,71,0,0,attack
tcp,OTH,78,0,8083,0,73,0,0,attack
tcp,OTH,78,0,11451,0,67,0,0,attack
tcp,OTH,78,0,9911,0,68,0,0,attack
tcp,OTH,78,0,6470,0,71,0,0,attack
tcp,OTH,78,0,22890,0,70,0,0,attack
tcp,OTH,78,0,9071,0,70,0,0,attack
tcp,OTH,78,0,8018,0,68,0,0,attack
tcp,OTH,78,0,11830,0,66,0,0,attack
tcp,OTH,78,0,5341,0,68,0,0,attack
tcp,OTH,78,0,11761,0,71,0,0,attack
tcp,OTH,78,0,5693,0,70,0,0,attack
tcp,OTH,78,0,23531,0,68,0,0,attack
tcp,OTH,78,0,11384,0,66,0,0,attack
tcp,OTH,78,0,9630,0,71,0,0,attack
tcp,OTH,78,0,12016,0,70,0,0,attack
tcp,OTH,78,0,7677,0,75,0,0,attack
tcp,OTH,78,0,9433,0,70,0,0,attack
tcp,OTH,78,0,20476,0,72,0,0,attack
tcp,OTH,78,0,14309,0,74,0,0,attack
tcp,OTH,78,0,12865,0,73,0,0,attack
tcp,OTH,78,0,9893,0,70,0,0,attack
tcp,OTH,78,0,6459,0,67,0,0,attack
tcp,OTH,78,0,9986,0,69,0,0,attack
tcp,OTH,78,0,12892,0,80,0,0,attack
tcp,OTH,78,0,1788,0,76,0,0,attack
tcp,OTH,78,0,10000,0,71,0,0,attack
tcp,OTH,78,0,17957,0,73,0,0,attack
tcp,OTH,78,0,9949,0,74,0,0,attack
tcp,OTH,78,0,23043,0,65,0,0,attack
tcp,OTH,78,0,11716,0,67,0,0,attack
tcp,OTH,78,0,19497,0,69,0,0,attack
tcp,OTH,78,0,25772,0,61,0,0,attack
tcp,OTH,78,0,20622,0,68,0,0,attack
tcp,OTH,78,0,8036,0,74,0,0,attack
tcp,OTH,78,0,9551,0,76,0,0,attack
tcp,OTH,78,0,19624,0,52,0,0,attack
tcp,OTH,78,0,5905,0,73,0,0,attack
tcp,OTH,78,0,9990,0,70,0,0,attack
tcp,OTH,78,0,8292,0,62,0,0,attack
tcp,OTH,78,0,9873,0,74,0,0,attack
tcp,OTH,78,0,21104,0,76,0,0,attack
tcp,OTH,78,0,15449,0,73,0,0,attack
tcp,OTH,78,0,9999,0,73,0,0,attack
tcp,OTH,78,0,7739,0,69,0,0,attack
tcp,OTH,78,0,27022,0,66,0,0,attack
tcp,OTH,78,0,5020,0,70,0,0,attack
tcp,OTH,78,0,1456,0,73,0,0,attack
tcp,OTH,78,0,7944,0,70,0,0,attack
tcp,OTH,78,0,9587,0,72,0,0,attack
tcp,OTH,78,0,8559,0,71,0,0,attack
tcp,OTH,78,0,4659,0,57,0,0,attack
tcp,OTH,78,0,18900,0,68,0,0,attack
tcp,OTH,78,0,10840,0,77,0,0,attack
tcp,OTH,78,0,10942,0,76,0,0,attack
tcp,OTH,78,0,11566,0,69,0,0,attack
tcp,OTH,78,0,11125,0,67,0,0,attack
tcp,OTH,78,0,318,0,72,0,0,attack
tcp,OTH,78,0,12237,0,69,0,0,attack
tcp,OTH,78,0,9749,0,71,0,0,attack
tcp,OTH,78,0,20671,0,70,0,0,attack
tcp,OTH,78,0,11481,0,68,0,0,attack
tcp,OTH,78,0,2060,0,66,0,0,attack
tcp,OTH,78,0,11144,0,66,0,0,attack
tcp,OTH,78,0,20758,0,68,0,0,attack
tcp,OTH,78,0,23303,0,73,0,0,attack
tcp,OTH,78,0,4330,0,70,0,0,attack
tcp,OTH,78,0,20220,0,72,0,0,attack
tcp,OTH,78,0,24322,0,71,0,0,attack
tcp,OTH,78,0,1001,0,65,0,0,attack
tcp,OTH,78,0,615,0,70,0,0,attack
tcp,OTH,78,0,11841,0,68,0,0,attack
tcp,OTH,78,0,10064,0,71,0,0,attack
tcp,OTH,78,0,6673,0,69,0,0,attack
tcp,OTH,78,0,16385,0,73,0,0,attack
tcp,OTH,78,0,10001,0,72,0,0,attack
tcp,OTH,78,0,7724,0,67,0,0,attack
tcp,OTH,78,0,9853,0,71,0,0,attack
tcp,OTH,78,0,12256,0,67,0,0,attack
tcp,OTH,78,0,22138,0,67,0,0,attack
tcp,OTH,78,0,13253,0,73,0,0,attack
tcp,OTH,78,0,7127,0,61,0,0,attack
tcp,OTH,78,0,4539,0,69,0,0,attack
tcp,OTH,78,0,5193,0,68,0,0,attack
tcp,OTH,78,0,11086,0,72,0,0,attack
tcp,OTH,78,0,11216,0,68,0,0,attack
tcp,OTH,78,0,22237,0,66,0,0,attack
tcp,OTH,78,0,16105,0,75,0,0,attack
tcp,OTH,78,0,20390,0,67,0,0,attack
tcp,OTH,78,0,9864,0,68,0,0,attack
tcp,OTH,78,0,24756,0,75,0,0,attack
tcp,OTH,78,0,7035,0,76,0,0,attack
tcp,OTH,78,0,8213,0,70,0,0,attack
tcp,OTH,78,0,12157,0,67,0,0,attack
tcp,OTH,78,0,14641,0,74,0,0,attack
tcp,OTH,78,0,10441,0,67,0,0,attack
tcp,OTH,78,0,7704,0,67,0,0,attack
tcp,OTH,78,0,24626,0,70,0,0,attack
tcp,OTH,78,0,1345,0,63,0,0,attack
tcp,OTH,78,0,15078,0,74,0,0,attack
tcp,OTH,78,0,26270,0,66,0,0,attack
tcp,OTH,78,0,11449,0,67,0,0,attack
tcp,OTH,78,0,1747,0,71,0,0,attack
tcp,OTH,78,0,6466,0,68,0,0,attack
tcp,OTH,78,0,9394,0,71,0,0,attack
tcp,OTH,78,0,14172,0,72,0,0,attack
tcp,OTH,78,0,9416,0,68,0,0,attack
tcp,OTH,78,0,9797,0,74,0,0,attack
tcp,OTH,78,0,20560,0,74,0,0,attack
tcp,OTH,78,0,6787,0,67,0,0,attack
tcp,OTH,78,0,9899,0,68,0,0,attack
tcp,OTH,78,0,23652,0,69,0,0,attack
tcp,OTH,78,0,2095,0,63,0,0,attack
tcp,OTH,78,0,10789,0,69,0,0,attack
tcp,OTH,78,0,9665,0,67,0,0,attack
tcp,OTH,78,0,10587,0,70,0,0,attack
tcp,OTH,78,0,8288,0,73,0,0,attack
tcp,OTH,78,0,20161,0,63,0,0,attack
tcp,OTH,78,0,6157,0,68,0,0,attack
tcp,OTH,78,0,824,0,71,0,0,attack
tcp,OTH,78,0,10782,0,68,0,0,attack
tcp,OTH,78,0,27042,0,71,0,0,attack
tcp,OTH,78,0,15476,0,67,0,0,attack
tcp,OTH,78,0,6326,0,67,0,0,attack
tcp,OTH,78,0,7485,0,75,0,0,attack
tcp,OTH,78,0,10888,0,77,0,0,attack
tcp,OTH,78,0,6877,0,72,0,0,attack
tcp,OTH,78,0,24962,0,70,0,0,attack
tcp,OTH,78,0,15269,0,71,0,0,attack
tcp,OTH,78,0,7838,0,67,0,0,attack
tcp,OTH,78,0,8885,0,70,0,0,attack
tcp,OTH,78,0,11656,0,66,0,0,attack
tcp,OTH,78,0,1012,0,66,0,0,attack
tcp,OTH,78,0,15129,0,72,0,0,attack
tcp,OTH,78,0,10610,0,68,0,0,attack
tcp,OTH,78,0,588,0,66,0,0,attack
tcp,OTH,78,0,5564,0,61,0,0,attack
tcp,OTH,78,0,20762,0,66,0,0,attack
tcp,OTH,78,0,7539,0,76,0,0,attack
tcp,OTH,78,0,23555,0,72,0,0,attack
tcp,OTH,78,0,6662,0,68,0,0,attack
tcp,OTH,78,0,17357,0,76,0,0,attack
tcp,OTH,78,0,9951,0,69,0,0,attack
tcp,OTH,78,0,26836,0,69,0,0,attack
tcp,OTH,78,0,10509,0,70,0,0,attack
tcp,OTH,78,0,2124,0,66,0,0,attack
tcp,OTH,78,0,10401,0,72,0,0,attack
tcp,OTH,78,0,9962,0,74,0,0,attack
tcp,OTH,78,0,6439,0,70,0,0,attack
tcp,OTH,78,0,13068,0,77,0,0,attack
tcp,OTH,78,0,6653,0,72,0,0,attack
tcp,OTH,78,0,23770,0,71,0,0,attack
tcp,OTH,78,0,10958,0,71,0,0,attack
tcp,OTH,78,0,14357,0,75,0,0,attack
tcp,OTH,78,0,10968,0,69,0,0,attack
tcp,OTH,78,0,7992,0,69,0,0,attack
tcp,OTH,78,0,24433,0,61,0,0,attack
tcp,OTH,78,0,22642,0,66,0,0,attack
tcp,OTH,78,0,13286,0,72,0,0,attack
tcp,OTH,78,0,2838,0,70,0,0,attack
tcp,OTH,78,0,11745,0,72,0,0,attack
tcp,OTH,78,0,9906,0,67,0,0,attack
tcp,OTH,78,0,10614,0,72,0,0,attack
tcp,OTH,78,0,7229,0,72,0,0,attack
tcp,OTH,78,0,9589,0,73,0,0,attack
tcp,OTH,78,0,5327,0,64,0,0,attack
tcp,OTH,78,0,5700,0,67,0,0,attack
tcp,OTH,78,0,10446,0,72,0,0,attack
tcp,OTH,78,0,7547,0,61,0,0,attack
tcp,OTH,78,0,8202,0,69,0,0,attack
tcp,OTH,78,0,6202,0,70,0,0,attack
tcp,OTH,78,0,853,0,74,0,0,attack
tcp,OTH,78,0,8293,0,65,0,0,attack
tcp,OTH,78,0,22037,0,65,0,0,attack
tcp,OTH,78,0,9532,0,67,0,0,attack
tcp,OTH,78,0,20723,0,62,0,0,attack
tcp,OTH,78,0,6556,0,70,0,0,attack
tcp,OTH,78,0,559,0,63,0,0,attack
tcp,OTH,78,0,15473,0,66,0,0,attack
tcp,OTH,78,0,20541,0,67,0,0,attack
tcp,OTH,78,0,2858,0,72,0,0,attack
tcp,OTH,78,0,20747,0,71,0,0,attack
tcp,OTH,78,0,9864,0,79,0,0,attack
tcp,OTH,78,0,4945,0,71,0,0,attack
tcp,OTH,78,0,11382,0,65,0,0,attack
tcp,OTH,78,0,5514,0,67,0,0,attack
tcp,OTH,78,0,1485,0,72,0,0,attack
tcp,OTH,78,0,2015,0,68,0,0,attack
tcp,OTH,78,0,25595,0,70,0,0,attack
tcp,OTH,78,0,21948,0,68,0,0,attack
tcp,OTH,78,0,20602,0,68,0,0,attack
tcp,OTH,78,0,20250,0,75,0,0,attack
tcp,OTH,78,0,18928,0,70,0,0,attack
tcp,OTH,78,0,792,0,68,0,0,attack
tcp,OTH,78,0,7880,0,73,0,0,attack
tcp,OTH,78,0,3768,0,67,0,0,attack
tcp,OTH,78,0,8770,0,68,0,0,attack
tcp,OTH,78,0,11879,0,69,0,0,attack
tcp,OTH,78,0,15013,0,66,0,0,attack
tcp,OTH,78,0,22092,0,66,0,0,attack
tcp,OTH,78,0,6054,0,69,0,0,attack
tcp,OTH,78,0,8385,0,69,0,0,attack
tcp,OTH,78,0,26101,0,69,0,0,attack
tcp,OTH,78,0,6338,0,69,0,0,attack
tcp,OTH,78,0,7865,0,76,0,0,attack
tcp,OTH,78,0,10912,0,75,0,0,attack
tcp,OTH,78,0,23727,0,65,0,0,attack
tcp,OTH,78,0,6538,0,68,0,0,attack
tcp,OTH,78,0,15087,0,75,0,0,attack
tcp,OTH,78,0,6686,0,72,0,0,attack
tcp,OTH,78,0,11558,0,69,0,0,attack
udp,OTH,60,0,141,0,22,0,0,attack
udp,OTH,60,0,26,0,26,0,0,attack
udp,OTH,60,0,107,0,33,0,0,attack
udp,OTH,60,0,115,0,33,0,0,attack
udp,OTH,60,0,113,0,33,0,0,attack
udp,OTH,60,0,140,0,21,0,0,attack
udp,OTH,60,0,138,0,13,0,0,attack
udp,OTH,60,0,117,0,33,0,0,attack
udp,OTH,60,0,87,0,42,0,0,attack
udp,OTH,60,0,141,0,29,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,110,0,33,0,0,attack
udp,OTH,60,0,143,0,33,0,0,attack
udp,OTH,60,0,125,0,33,0,0,attack
udp,OTH,60,0,137,0,33,0,0,attack
udp,OTH,60,0,33,0,30,0,0,attack
udp,OTH,60,0,103,0,34,0,0,attack
udp,OTH,60,0,113,0,33,0,0,attack
udp,OTH,60,0,92,0,42,0,0,attack
udp,OTH,60,0,159,0,33,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,160,0,33,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,78,0,34,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,80,0,42,0,0,attack
udp,OTH,60,0,71,0,29,0,0,attack
udp,OTH,60,0,159,0,33,0,0,attack
udp,OTH,60,0,112,0,33,0,0,attack
udp,OTH,60,0,107,0,33,0,0,attack
udp,OTH,60,0,138,0,33,0,0,attack
udp,OTH,60,0,109,0,34,0,0,attack
udp,OTH,60,0,110,0,34,0,0,attack
udp,OTH,60,0,153,0,33,0,0,attack
udp,OTH,60,0,113,0,34,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,108,0,33,0,0,attack
udp,OTH,60,0,52,0,24,0,0,attack
udp,OTH,60,0,141,0,31,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,100,0,42,0,0,attack
udp,OTH,60,0,157,0,33,0,0,attack
udp,OTH,60,0,128,0,33,0,0,attack
udp,OTH,60,0,164,0,33,0,0,attack
udp,OTH,60,0,47,0,22,0,0,attack
udp,OTH,60,0,104,0,39,0,0,attack
udp,OTH,60,0,130,0,33,0,0,attack
udp,OTH,60,0,108,0,34,0,0,attack
udp,OTH,60,0,108,0,34,0,0,attack
udp,OTH,60,0,110,0,34,0,0,attack
udp,OTH,60,0,102,0,34,0,0,attack
udp,OTH,60,0,120,0,33,0,0,attack
udp,OTH,60,0,85,0,40,0,0,attack
udp,OTH,60,0,29,0,26,0,0,attack
udp,OTH,60,0,142,0,33,0,0,attack
udp,OTH,60,0,120,0,35,0,0,attack
udp,OTH,60,0,74,0,30,0,0,attack
udp,OTH,60,0,111,0,38,0,0,attack
udp,OTH,60,0,17,0,17,0,0,attack
udp,OTH,60,0,138,0,19,0,0,attack
udp,OTH,60,0,110,0,40,0,0,attack
udp,OTH,60,0,121,0,33,0,0,attack
udp,OTH,60,0,56,0,24,0,0,attack
udp,OTH,60,0,23,0,23,0,0,attack
udp,OTH,60,0,139,0,33,0,0,attack
udp,OTH,60,0,129,0,33,0,0,attack
udp,OTH,60,0,105,0,39,0,0,attack
udp,OTH,60,0,101,0,34,0,0,attack
udp,OTH,60,0,77,0,33,0,0,attack
udp,OTH,60,0,119,0,34,0,0,attack
udp,OTH,60,0,113,0,38,0,0,attack
udp,OTH,60,0,109,0,33,0,0,attack
udp,OTH,60,0,138,0,11,0,0,attack
udp,OTH,60,0,114,0,33,0,0,attack
udp,OTH,60,0,105,0,33,0,0,attack
udp,OTH,60,0,145,0,33,0,0,attack
udp,OTH,60,0,0,0,0,0,0,attack
udp,OTH,60,0,101,0,34,0,0,attack
