% isAttack HIGH_RATE:	888
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,9,12,18,21,23,27'

@attribute src_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
370,1747,0,100,0,1,LOW_RATE
370,699,0,100,0,1,LOW_RATE
370,666,0,100,0,1,LOW_RATE
370,897,0,100,0,1,LOW_RATE
1046,2514,0,100,0,0.74,LOW_RATE
370,1008,0,100,0,0.65,LOW_RATE
370,920,0,100,0,1,LOW_RATE
370,241,0,100,0,1,LOW_RATE
370,2462,0,100,0,1,LOW_RATE
370,1461,0,100,0,1,LOW_RATE
2612,529,0,100,0,0.74,LOW_RATE
370,1384,0,100,0,1,LOW_RATE
1113,82,0,85,0,0,LOW_RATE
370,261,0,100,0,0.29,LOW_RATE
370,911,0,100,0,1,LOW_RATE
370,655,0,100,0,1,LOW_RATE
370,535,0,100,0,0.23,LOW_RATE
370,2315,0,100,0,1,LOW_RATE
370,995,0,100,0,1,LOW_RATE
370,176,0,100,0,1,LOW_RATE
370,968,0,100,0,1,LOW_RATE
370,715,0,100,0,1,LOW_RATE
370,1696,0,100,0,1,LOW_RATE
370,1354,0,100,0,1,LOW_RATE
976,151,0,100,0,0,LOW_RATE
370,3870,0,100,0,0.96,LOW_RATE
370,359,0,100,0,0.98,LOW_RATE
370,2696,0,100,0,0.98,LOW_RATE
370,797,0,100,0,1,LOW_RATE
998,70,0,72,0,0,LOW_RATE
370,303,0,100,0,0.69,LOW_RATE
370,3688,0,100,0,1,LOW_RATE
370,249,0,100,0,0.06,LOW_RATE
370,1091,0,100,0,1,LOW_RATE
370,887,0,100,0,1,LOW_RATE
370,2080,0,100,0,0.99,LOW_RATE
1063,224,0,100,0,0,LOW_RATE
370,1329,0,100,0,0.98,LOW_RATE
370,569,0,100,0,1,LOW_RATE
370,2599,0,100,0,0.73,LOW_RATE
370,416,0,100,0,0.84,LOW_RATE
370,1350,0,100,0,1,LOW_RATE
370,317,0,100,0,1,LOW_RATE
370,953,0,100,0,1,LOW_RATE
1201,11,0,14,0,0,LOW_RATE
370,432,0,100,0,0.86,LOW_RATE
370,720,0,100,0,1,LOW_RATE
1020,209,0,100,0,0,LOW_RATE
370,2690,0,100,0,0.98,LOW_RATE
370,574,0,100,0,1,LOW_RATE
370,332,0,100,0,1,LOW_RATE
370,271,0,100,0,0.27,LOW_RATE
370,215,0,100,0,0.09,LOW_RATE
370,1560,0,100,0,1,LOW_RATE
370,300,0,100,0,0.72,LOW_RATE
370,1538,0,100,0,0.7,LOW_RATE
370,733,0,100,0,1,LOW_RATE
997,153,0,100,0,0,LOW_RATE
370,401,0,100,0,1,LOW_RATE
370,379,0,100,0,0.98,LOW_RATE
370,1262,0,100,0,1,LOW_RATE
370,674,0,100,0,0.8,LOW_RATE
1031,360,0,100,0,0.58,LOW_RATE
370,1035,0,100,0,1,LOW_RATE
370,657,0,100,0,1,LOW_RATE
370,3009,0,100,0,0.99,LOW_RATE
1203,162,0,100,0,0,LOW_RATE
1201,29,0,32,0,0,LOW_RATE
370,3008,0,100,0,0.99,LOW_RATE
370,740,0,100,0,1,LOW_RATE
370,2668,0,100,0,1,LOW_RATE
370,496,0,100,0,0.58,LOW_RATE
370,3155,0,100,0,1,LOW_RATE
370,1424,0,100,0,1,LOW_RATE
370,1369,0,100,0,1,LOW_RATE
370,928,0,100,0,1,LOW_RATE
370,1950,0,100,0,1,LOW_RATE
370,3367,0,100,0,1,LOW_RATE
370,1432,0,100,0,0.99,LOW_RATE
370,996,0,100,0,1,LOW_RATE
370,709,0,100,0,1,LOW_RATE
1044,2480,0,100,0,1,LOW_RATE
370,3497,0,100,0,1,LOW_RATE
370,2746,0,100,0,1,LOW_RATE
370,1140,0,100,0,1,LOW_RATE
370,1352,0,100,0,0.98,LOW_RATE
370,407,0,100,0,1,LOW_RATE
370,1190,0,100,0,1,LOW_RATE
370,411,0,100,0,1,LOW_RATE
370,1507,0,100,0,1,LOW_RATE
1063,185,0,100,0,0,LOW_RATE
370,1272,0,100,0,0.74,LOW_RATE
370,1018,0,100,0,0.99,LOW_RATE
1191,143,0,100,0,0,LOW_RATE
370,521,0,100,0,1,LOW_RATE
370,798,0,100,0,1,LOW_RATE
370,910,0,100,0,1,LOW_RATE
370,381,0,100,0,0.94,LOW_RATE
1053,126,0,100,0,0,LOW_RATE
1037,2511,0,100,0,0.77,LOW_RATE
370,375,0,100,0,1,LOW_RATE
370,2867,0,100,0,1,LOW_RATE
370,2210,0,100,0,1,LOW_RATE
370,1799,0,100,0,1,LOW_RATE
370,1069,0,100,0,0.79,LOW_RATE
1054,1815,0,100,0,0.69,LOW_RATE
370,542,0,100,0,1,LOW_RATE
370,1118,0,100,0,1,LOW_RATE
370,607,0,100,0,1,LOW_RATE
1115,123,0,100,0,0,LOW_RATE
370,413,0,100,0,1,LOW_RATE
370,1317,0,100,0,1,LOW_RATE
370,1576,0,100,0,1,LOW_RATE
370,2982,0,100,0,1,LOW_RATE
1055,163,0,100,0,0,LOW_RATE
1143,64,0,66,0,0,LOW_RATE
370,218,0,100,0,0.1,LOW_RATE
370,2914,0,100,0,1,LOW_RATE
370,122,0,100,0,1,LOW_RATE
370,2078,0,100,0,1,LOW_RATE
370,1374,0,100,0,1,LOW_RATE
1179,51,0,54,0,0,LOW_RATE
1030,162,0,100,0,0,LOW_RATE
370,337,0,100,0,1,LOW_RATE
370,2410,0,100,0,1,LOW_RATE
370,590,0,100,0,1,LOW_RATE
370,1903,0,100,0,1,LOW_RATE
370,3152,0,100,0,1,LOW_RATE
370,1988,0,100,0,1,LOW_RATE
370,3069,0,100,0,1,LOW_RATE
370,289,0,100,0,1,LOW_RATE
370,1587,0,100,0,1,LOW_RATE
370,639,0,99,0,1,LOW_RATE
370,767,0,100,0,1,LOW_RATE
370,2146,0,100,0,1,LOW_RATE
370,534,0,100,0,1,LOW_RATE
3967,205,0,100,0,0,LOW_RATE
370,3366,0,100,0,1,LOW_RATE
370,1579,0,100,0,1,LOW_RATE
370,1375,0,100,0,1,LOW_RATE
370,570,0,100,0,1,LOW_RATE
370,560,0,100,0,1,LOW_RATE
1139,17,0,20,0,0,LOW_RATE
370,2507,0,100,0,1,LOW_RATE
370,482,0,100,0,0.99,LOW_RATE
1087,19,0,20,0,0,LOW_RATE
370,999,0,100,0,1,LOW_RATE
370,660,0,99,0,1,LOW_RATE
370,1105,0,100,0,1,LOW_RATE
370,832,0,100,0,1,LOW_RATE
370,1729,0,100,0,1,LOW_RATE
370,327,0,100,0,0.42,LOW_RATE
1062,142,0,100,0,0,LOW_RATE
1043,967,0,100,0,0.84,LOW_RATE
370,3500,0,100,0,1,LOW_RATE
370,1939,0,100,0,1,LOW_RATE
370,762,0,100,0,1,LOW_RATE
370,3880,0,100,0,0.96,LOW_RATE
370,3022,0,100,0,0.99,LOW_RATE
370,2260,0,100,0,1,LOW_RATE
370,300,0,100,0,0.9,LOW_RATE
1066,122,0,100,0,0,LOW_RATE
370,1371,0,100,0,1,LOW_RATE
370,917,0,100,0,0.98,LOW_RATE
370,567,0,100,0,0.52,LOW_RATE
1064,61,0,64,0,0,LOW_RATE
1032,524,0,100,0,0.83,LOW_RATE
370,296,0,100,0,0.86,LOW_RATE
370,74,0,100,0,0.51,LOW_RATE
370,201,0,100,0,0.96,LOW_RATE
370,195,0,100,0,0.95,LOW_RATE
370,365,0,100,0,0.98,LOW_RATE
370,2694,0,100,0,1,LOW_RATE
370,1829,0,100,0,1,LOW_RATE
370,2053,0,100,0,0.99,LOW_RATE
370,3557,0,100,0,1,LOW_RATE
370,1940,0,100,0,0.99,LOW_RATE
370,1049,0,100,0,0.98,LOW_RATE
5214,204,0,100,0,0,LOW_RATE
370,1992,0,100,0,1,LOW_RATE
370,320,0,100,0,1,LOW_RATE
370,433,0,100,0,1,LOW_RATE
1003,524,0,100,0,0.79,LOW_RATE
1076,534,0,100,0,0.73,LOW_RATE
370,744,0,100,0,1,LOW_RATE
1170,101,0,100,0,0,LOW_RATE
370,1932,0,100,0,1,LOW_RATE
370,2294,0,100,0,1,LOW_RATE
370,1020,0,100,0,0.99,LOW_RATE
370,2908,0,100,0,1,LOW_RATE
984,235,0,100,0,0,LOW_RATE
1120,115,0,100,0,0,LOW_RATE
1079,99,0,100,0,0,LOW_RATE
370,204,0,100,0,0.97,LOW_RATE
370,656,0,100,0,1,LOW_RATE
370,1925,0,100,0,0.99,LOW_RATE
370,902,0,100,0,1,LOW_RATE
370,2092,0,100,0,1,LOW_RATE
1042,118,0,100,0,0,LOW_RATE
370,257,0,100,0,1,LOW_RATE
370,485,0,100,0,0.79,LOW_RATE
370,797,0,100,0,1,LOW_RATE
370,371,0,100,0,1,LOW_RATE
370,720,0,100,0,1,LOW_RATE
370,100,0,100,0,0.72,LOW_RATE
370,363,0,100,0,0.98,LOW_RATE
370,903,0,100,0,0.89,LOW_RATE
370,273,0,100,0,1,LOW_RATE
370,1511,0,100,0,1,LOW_RATE
370,2415,0,100,0,1,LOW_RATE
370,868,0,100,0,1,LOW_RATE
370,1327,0,100,0,0.97,LOW_RATE
370,2359,0,100,0,1,LOW_RATE
370,914,0,100,0,1,LOW_RATE
370,2998,0,100,0,1,LOW_RATE
370,688,0,100,0,1,LOW_RATE
370,683,0,100,0,1,LOW_RATE
370,429,0,100,0,0.99,LOW_RATE
370,692,0,100,0,1,LOW_RATE
504,192,0,100,0,0.75,LOW_RATE
370,745,0,100,0,1,LOW_RATE
1050,106,0,100,0,0,LOW_RATE
370,848,0,100,0,1,LOW_RATE
370,780,0,100,0,1,LOW_RATE
370,1556,0,100,0,0.99,LOW_RATE
370,846,0,100,0,1,LOW_RATE
370,383,0,100,0,1,LOW_RATE
1019,163,0,100,0,0,LOW_RATE
370,2116,0,100,0,0.98,LOW_RATE
1078,26,0,26,0,0,LOW_RATE
370,1662,0,100,0,1,LOW_RATE
370,2230,0,100,0,0.99,LOW_RATE
1141,44,0,46,0,0,LOW_RATE
370,772,0,100,0,1,LOW_RATE
1006,204,0,100,0,0,LOW_RATE
370,1342,0,100,0,0.98,LOW_RATE
370,395,0,100,0,1,LOW_RATE
1059,113,0,100,0,0,LOW_RATE
370,1847,0,100,0,1,LOW_RATE
370,277,0,100,0,1,LOW_RATE
370,2314,0,100,0,1,LOW_RATE
370,1029,0,100,0,0.63,LOW_RATE
960,126,0,100,0,0,LOW_RATE
370,3505,0,100,0,1,LOW_RATE
370,108,0,100,0,0.98,LOW_RATE
370,1882,0,100,0,0.99,LOW_RATE
370,2108,0,100,0,1,LOW_RATE
1123,953,0,100,0,0.98,LOW_RATE
370,1047,0,100,0,0.63,LOW_RATE
370,801,0,100,0,0.99,LOW_RATE
370,252,0,100,0,1,LOW_RATE
1117,34,0,37,0,0,LOW_RATE
988,260,0,100,0,0.47,LOW_RATE
370,3369,0,100,0,1,LOW_RATE
370,3443,0,100,0,1,LOW_RATE
370,1250,0,100,0,1,LOW_RATE
370,994,0,100,0,0.98,LOW_RATE
370,594,0,100,0,1,LOW_RATE
370,12,0,100,0,0.14,LOW_RATE
4600,1180,0,100,0,0.54,LOW_RATE
370,406,0,100,0,0.99,LOW_RATE
504,318,0,100,0,0.82,LOW_RATE
1166,53,0,56,0,0,LOW_RATE
370,278,0,100,0,1,LOW_RATE
370,1005,0,100,0,1,LOW_RATE
370,489,0,100,0,1,LOW_RATE
370,813,0,100,0,1,LOW_RATE
370,744,0,100,0,1,LOW_RATE
1032,515,0,100,0,0.88,LOW_RATE
370,3908,0,100,0,0.96,LOW_RATE
370,1961,0,100,0,1,LOW_RATE
370,1270,0,100,0,0.96,LOW_RATE
370,1168,0,100,0,1,LOW_RATE
370,3976,0,100,0,0.98,LOW_RATE
370,3232,0,100,0,1,LOW_RATE
370,604,0,100,0,1,LOW_RATE
370,2809,0,100,0,1,LOW_RATE
1038,3,0,3,0,0,LOW_RATE
370,451,0,100,0,0.99,LOW_RATE
370,356,0,100,0,0.99,LOW_RATE
370,1233,0,100,0,0.42,LOW_RATE
370,25,0,100,0,0.22,LOW_RATE
370,2629,0,100,0,1,LOW_RATE
370,945,0,100,0,1,LOW_RATE
1035,71,0,74,0,0,LOW_RATE
370,284,0,100,0,0.83,LOW_RATE
370,2646,0,100,0,1,LOW_RATE
370,346,0,100,0,0.61,LOW_RATE
74,4018,0,100,0,0.95,LOW_RATE
370,1032,0,100,0,1,LOW_RATE
370,1002,0,100,0,0.98,LOW_RATE
370,1177,0,100,0,1,LOW_RATE
370,483,0,100,0,1,LOW_RATE
1172,1816,0,100,0,0.68,LOW_RATE
370,2736,0,100,0,1,LOW_RATE
370,1710,0,100,0,1,LOW_RATE
370,568,0,100,0,1,LOW_RATE
370,2360,0,100,0,1,LOW_RATE
370,335,0,100,0,0.9,LOW_RATE
370,931,0,100,0,0.98,LOW_RATE
1278,1179,0,100,0,0.59,LOW_RATE
370,977,0,100,0,0.98,LOW_RATE
370,2946,0,100,0,0.99,LOW_RATE
370,472,0,100,0,0.99,LOW_RATE
370,3283,0,100,0,1,LOW_RATE
370,3233,0,100,0,1,LOW_RATE
370,3073,0,100,0,1,LOW_RATE
370,264,0,100,0,0.56,LOW_RATE
370,653,0,100,0,1,LOW_RATE
370,1583,0,100,0,1,LOW_RATE
370,297,0,100,0,0.53,LOW_RATE
370,1707,0,100,0,1,LOW_RATE
985,97,0,99,0,0,LOW_RATE
370,1165,0,100,0,0.99,LOW_RATE
370,907,0,100,0,1,LOW_RATE
370,1897,0,100,0,1,LOW_RATE
370,392,0,100,0,1,LOW_RATE
370,3241,0,100,0,1,LOW_RATE
370,718,0,100,0,1,LOW_RATE
370,468,0,100,0,1,LOW_RATE
370,1926,0,100,0,0.99,LOW_RATE
370,1253,0,100,0,1,LOW_RATE
1082,95,0,97,0,0,LOW_RATE
370,401,0,100,0,1,LOW_RATE
370,901,0,100,0,1,LOW_RATE
1075,130,0,100,0,0,LOW_RATE
370,777,0,100,0,0.99,LOW_RATE
370,2060,0,100,0,0.99,LOW_RATE
370,106,0,100,0,0.74,LOW_RATE
370,3932,0,100,0,0.97,LOW_RATE
370,1707,0,100,0,1,LOW_RATE
370,2432,0,100,0,1,LOW_RATE
4665,207,0,100,0,0.01,LOW_RATE
370,1213,0,100,0,0.38,LOW_RATE
370,1716,0,100,0,1,LOW_RATE
370,458,0,100,0,1,LOW_RATE
370,2147,0,100,0,0.99,LOW_RATE
370,1639,0,100,0,1,LOW_RATE
370,778,0,100,0,1,LOW_RATE
370,1229,0,100,0,0.99,LOW_RATE
370,1423,0,100,0,0.96,LOW_RATE
370,2082,0,100,0,0.98,LOW_RATE
370,1969,0,100,0,1,LOW_RATE
972,150,0,100,0,0,LOW_RATE
370,358,0,100,0,1,LOW_RATE
370,608,0,100,0,1,LOW_RATE
370,337,0,100,0,1,LOW_RATE
370,3008,0,100,0,1,LOW_RATE
370,474,0,100,0,0.75,LOW_RATE
915,217,0,100,0,0,LOW_RATE
1029,60,0,63,0,0,LOW_RATE
370,3110,0,100,0,1,LOW_RATE
992,1706,0,100,0,0.77,LOW_RATE
1045,138,0,100,0,0,LOW_RATE
370,1300,0,100,0,0.99,LOW_RATE
370,1927,0,100,0,1,LOW_RATE
370,1206,0,100,0,0.51,LOW_RATE
370,964,0,100,0,1,LOW_RATE
370,1143,0,100,0,1,LOW_RATE
370,377,0,100,0,0.82,LOW_RATE
370,1526,0,100,0,1,LOW_RATE
370,1408,0,100,0,1,LOW_RATE
370,1650,0,100,0,1,LOW_RATE
370,2083,0,100,0,0.98,LOW_RATE
370,284,0,100,0,0.75,LOW_RATE
370,744,0,100,0,1,LOW_RATE
370,261,0,100,0,0.46,LOW_RATE
1076,126,0,100,0,0,LOW_RATE
370,808,0,100,0,1,LOW_RATE
370,777,0,100,0,1,LOW_RATE
370,2025,0,100,0,1,LOW_RATE
370,921,0,100,0,1,LOW_RATE
370,1872,0,100,0,0.98,LOW_RATE
1114,986,0,100,0,0.23,LOW_RATE
370,1714,0,100,0,1,LOW_RATE
2100,411,0,100,0,0.94,LOW_RATE
370,914,0,100,0,1,LOW_RATE
370,1427,0,100,0,0.97,LOW_RATE
370,243,0,100,0,0.36,LOW_RATE
370,362,0,100,0,1,LOW_RATE
849,131,0,100,0,0,LOW_RATE
370,1675,0,100,0,1,LOW_RATE
370,264,0,100,0,0.57,LOW_RATE
939,133,0,100,0,0,LOW_RATE
370,1881,0,100,0,1,LOW_RATE
370,1765,0,100,0,1,LOW_RATE
370,397,0,100,0,1,LOW_RATE
370,1864,0,100,0,1,LOW_RATE
370,1793,0,100,0,1,LOW_RATE
370,1378,0,100,0,0.96,LOW_RATE
370,919,0,100,0,1,LOW_RATE
370,1471,0,100,0,1,LOW_RATE
370,1699,0,100,0,1,LOW_RATE
370,2732,0,100,0,1,LOW_RATE
370,1967,0,100,0,1,LOW_RATE
370,2726,0,100,0,1,LOW_RATE
370,2107,0,100,0,1,LOW_RATE
370,2010,0,100,0,0.98,LOW_RATE
1022,183,0,100,0,0,LOW_RATE
296,723,0,100,0,1,LOW_RATE
370,1245,0,100,0,0.22,LOW_RATE
370,1338,0,100,0,0.99,LOW_RATE
370,1618,0,100,0,0.98,LOW_RATE
370,1259,0,100,0,0.25,LOW_RATE
370,1602,0,100,0,0.98,LOW_RATE
370,1557,0,100,0,1,LOW_RATE
370,1565,0,100,0,1,LOW_RATE
370,659,0,100,0,0.85,LOW_RATE
370,922,0,100,0,1,LOW_RATE
370,462,0,100,0,1,LOW_RATE
370,1953,0,100,0,1,LOW_RATE
370,1166,0,100,0,1,LOW_RATE
934,231,0,100,0,0.01,LOW_RATE
370,814,0,100,0,0.98,LOW_RATE
370,1887,0,100,0,1,LOW_RATE
370,659,0,100,0,1,LOW_RATE
1038,42,0,46,0,0,LOW_RATE
370,2291,0,100,0,1,LOW_RATE
370,737,0,100,0,1,LOW_RATE
370,738,0,100,0,1,LOW_RATE
370,1312,0,100,0,0.99,LOW_RATE
370,1282,0,100,0,1,LOW_RATE
370,1921,0,100,0,0.51,LOW_RATE
370,1958,0,100,0,1,LOW_RATE
370,2465,0,100,0,1,LOW_RATE
370,2467,0,100,0,1,LOW_RATE
370,1864,0,100,0,0.98,LOW_RATE
370,958,0,100,0,1,LOW_RATE
370,2705,0,100,0,1,LOW_RATE
370,684,0,100,0,0.69,LOW_RATE
504,597,0,100,0,0.75,LOW_RATE
370,1433,0,100,0,0.96,LOW_RATE
370,748,0,100,0,1,LOW_RATE
370,2338,0,100,0,1,LOW_RATE
370,1404,0,100,0,0.99,LOW_RATE
370,1229,0,100,0,1,LOW_RATE
370,1193,0,100,0,1,LOW_RATE
1029,77,0,80,0,0,LOW_RATE
370,1375,0,100,0,0.96,LOW_RATE
370,1448,0,100,0,0.98,LOW_RATE
370,2417,0,100,0,1,LOW_RATE
949,42,0,46,0,0,LOW_RATE
1081,1001,0,100,0,0.16,LOW_RATE
370,1199,0,100,0,0.99,LOW_RATE
370,1695,0,100,0,0.98,LOW_RATE
296,754,0,100,0,1,LOW_RATE
974,79,0,83,0,0,LOW_RATE
370,1890,0,100,0,1,LOW_RATE
370,922,0,100,0,1,LOW_RATE
370,169,0,100,0,1,LOW_RATE
370,1121,0,100,0,1,LOW_RATE
370,1103,0,100,0,1,LOW_RATE
370,2200,0,100,0,1,LOW_RATE
504,593,0,100,0,0.75,LOW_RATE
370,1156,0,100,0,0.99,LOW_RATE
370,1138,0,100,0,1,LOW_RATE
370,1895,0,100,0,1,LOW_RATE
370,1216,0,100,0,0.99,LOW_RATE
370,1604,0,100,0,0.96,LOW_RATE
1020,308,0,100,0,0.2,LOW_RATE
1146,1237,0,100,0,0.26,LOW_RATE
1018,111,0,100,0,0,LOW_RATE
370,1284,0,100,0,0.42,LOW_RATE
370,1322,0,100,0,1,LOW_RATE
370,2590,0,100,0,1,LOW_RATE
370,1126,0,100,0,1,LOW_RATE
370,825,0,100,0,1,LOW_RATE
370,1280,0,100,0,0.38,LOW_RATE
370,782,0,100,0,1,LOW_RATE
370,583,0,100,0,0.74,LOW_RATE
370,1431,0,100,0,0.96,LOW_RATE
370,2661,0,100,0,1,LOW_RATE
1027,41,0,44,0,0,LOW_RATE
370,779,0,100,0,1,LOW_RATE
370,869,0,100,0,1,LOW_RATE
370,1490,0,100,0,1,LOW_RATE
370,1723,0,100,0,1,LOW_RATE
370,1221,0,100,0,1,LOW_RATE
370,1102,0,100,0,1,LOW_RATE
370,885,0,100,0,1,LOW_RATE
370,1878,0,100,0,1,LOW_RATE
867,66,0,70,0,0,LOW_RATE
370,1208,0,100,0,1,LOW_RATE
370,2519,0,100,0,1,LOW_RATE
370,1401,0,100,0,0.99,LOW_RATE
979,409,0,100,0,0.8,LOW_RATE
370,1754,0,100,0,1,LOW_RATE
296,588,0,100,0,1,LOW_RATE
370,852,0,100,0,1,LOW_RATE
370,2837,0,100,0,1,LOW_RATE
370,355,0,100,0,1,LOW_RATE
965,104,0,100,0,0,LOW_RATE
370,947,0,100,0,1,LOW_RATE
370,1900,0,100,0,0.98,LOW_RATE
370,660,0,100,0,0.99,LOW_RATE
370,565,0,100,0,0.98,LOW_RATE
370,2473,0,100,0,1,LOW_RATE
370,1619,0,100,0,1,LOW_RATE
370,2367,0,100,0,1,LOW_RATE
370,895,0,100,0,1,LOW_RATE
370,789,0,100,0,1,LOW_RATE
370,1097,0,100,0,1,LOW_RATE
370,1509,0,100,0,1,LOW_RATE
370,1975,0,100,0,0.73,LOW_RATE
945,129,0,100,0,0,LOW_RATE
370,878,0,100,0,1,LOW_RATE
370,1591,0,100,0,0.98,LOW_RATE
370,377,0,100,0,1,LOW_RATE
370,3015,0,100,0,1,LOW_RATE
370,520,0,100,0,0.95,LOW_RATE
370,2069,0,100,0,0.98,LOW_RATE
296,777,0,100,0,1,LOW_RATE
370,754,0,100,0,1,LOW_RATE
370,1785,0,100,0,0.52,LOW_RATE
370,1102,0,100,0,0.99,LOW_RATE
370,1063,0,100,0,1,LOW_RATE
370,433,0,100,0,1,LOW_RATE
370,308,0,100,0,0.67,LOW_RATE
370,549,0,100,0,1,LOW_RATE
370,2354,0,100,0,1,LOW_RATE
370,790,0,100,0,1,LOW_RATE
370,532,0,100,0,1,LOW_RATE
370,210,0,100,0,0.02,LOW_RATE
370,582,0,100,0,1,LOW_RATE
370,1613,0,100,0,0.96,LOW_RATE
370,1299,0,100,0,1,LOW_RATE
370,461,0,100,0,0.62,LOW_RATE
370,690,0,100,0,0.69,LOW_RATE
370,1839,0,100,0,1,LOW_RATE
370,858,0,100,0,1,LOW_RATE
370,787,0,100,0,1,LOW_RATE
370,2062,0,100,0,1,LOW_RATE
370,1210,0,100,0,0.51,LOW_RATE
905,238,0,100,0,0.01,LOW_RATE
370,450,0,100,0,0.84,LOW_RATE
370,253,0,100,0,0.42,LOW_RATE
370,293,0,100,0,0.78,LOW_RATE
1044,155,0,100,0,0,LOW_RATE
370,1558,0,100,0,0.98,LOW_RATE
939,54,0,56,0,0,LOW_RATE
370,341,0,100,0,1,LOW_RATE
370,1388,0,100,0,0.97,LOW_RATE
978,403,0,100,0,0.86,LOW_RATE
370,1906,0,100,0,0.51,LOW_RATE
370,1486,0,100,0,1,LOW_RATE
945,188,0,100,0,0,LOW_RATE
370,1395,0,100,0,0.96,LOW_RATE
370,832,0,100,0,1,LOW_RATE
370,238,0,100,0,0.29,LOW_RATE
370,463,0,100,0,1,LOW_RATE
1145,964,0,100,0,0.42,LOW_RATE
370,679,0,100,0,0.99,LOW_RATE
370,549,0,100,0,1,LOW_RATE
370,1338,0,100,0,0.91,LOW_RATE
913,129,0,100,0,0,LOW_RATE
370,1345,0,100,0,0.98,LOW_RATE
370,1919,0,100,0,1,LOW_RATE
370,2679,0,100,0,1,LOW_RATE
370,364,0,100,0,0.75,LOW_RATE
912,146,0,100,0,0,LOW_RATE
370,1672,0,100,0,0.98,LOW_RATE
370,984,0,100,0,1,LOW_RATE
370,1935,0,100,0,0.99,LOW_RATE
370,325,0,100,0,1,LOW_RATE
955,1899,0,100,0,0.61,LOW_RATE
370,473,0,100,0,1,LOW_RATE
370,1966,0,100,0,0.64,LOW_RATE
370,1744,0,100,0,0.5,LOW_RATE
1000,64,0,66,0,0,LOW_RATE
370,2579,0,100,0,1,LOW_RATE
370,904,0,100,0,1,LOW_RATE
370,675,0,100,0,0.69,LOW_RATE
370,2201,0,100,0,0.99,LOW_RATE
370,1498,0,100,0,1,LOW_RATE
908,156,0,100,0,0,LOW_RATE
370,1486,0,100,0,1,LOW_RATE
370,720,0,100,0,1,LOW_RATE
370,463,0,100,0,0.99,LOW_RATE
370,557,0,100,0,1,LOW_RATE
370,1476,0,100,0,1,LOW_RATE
370,513,0,100,0,1,LOW_RATE
370,2847,0,100,0,1,LOW_RATE
370,1456,0,100,0,1,LOW_RATE
936,94,0,97,0,0,LOW_RATE
370,454,0,100,0,1,LOW_RATE
370,1200,0,100,0,1,LOW_RATE
982,15,0,18,0,0,LOW_RATE
370,1014,0,100,0,1,LOW_RATE
370,1949,0,100,0,0.98,LOW_RATE
370,839,0,100,0,1,LOW_RATE
370,2709,0,100,0,1,LOW_RATE
370,1536,0,100,0,1,LOW_RATE
370,978,0,100,0,1,LOW_RATE
955,15,0,17,0,0,LOW_RATE
370,697,0,100,0,0.94,LOW_RATE
370,539,0,100,0,1,LOW_RATE
370,369,0,100,0,0.98,LOW_RATE
370,211,0,100,0,0.01,LOW_RATE
370,1210,0,100,0,1,LOW_RATE
370,357,0,100,0,0.94,LOW_RATE
370,1288,0,100,0,1,LOW_RATE
370,1121,0,100,0,0.98,LOW_RATE
370,373,0,100,0,1,LOW_RATE
370,1400,0,100,0,0.97,LOW_RATE
370,385,0,100,0,0.98,LOW_RATE
370,104,0,100,0,0.84,LOW_RATE
370,900,0,100,0,1,LOW_RATE
370,355,0,100,0,1,LOW_RATE
370,1544,0,100,0,1,LOW_RATE
370,2591,0,100,0,1,LOW_RATE
1014,108,0,100,0,0,LOW_RATE
370,382,0,100,0,0.87,LOW_RATE
4691,286,0,100,0,0,LOW_RATE
370,1001,0,100,0,1,LOW_RATE
370,1152,0,100,0,1,LOW_RATE
370,1435,0,100,0,1,LOW_RATE
370,1643,0,100,0,1,LOW_RATE
370,1103,0,100,0,0.99,LOW_RATE
370,341,0,100,0,1,LOW_RATE
370,575,0,100,0,1,LOW_RATE
370,1123,0,100,0,1,LOW_RATE
370,1899,0,100,0,1,LOW_RATE
370,174,0,100,0,1,LOW_RATE
370,1574,0,100,0,1,LOW_RATE
4418,802,0,100,0,0.99,LOW_RATE
370,804,0,100,0,0.98,LOW_RATE
370,1047,0,100,0,1,LOW_RATE
370,525,0,100,0,0.61,LOW_RATE
370,1777,0,100,0,0.5,LOW_RATE
370,684,0,100,0,1,LOW_RATE
370,609,0,100,0,1,LOW_RATE
370,1119,0,100,0,1,LOW_RATE
370,125,0,100,0,0.97,LOW_RATE
370,1252,0,100,0,1,LOW_RATE
370,1761,0,100,0,1,LOW_RATE
370,1472,0,100,0,0.99,LOW_RATE
