% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,11,14-20,22-23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,SF,196,11232,1,0,1,0,1,2,255,1,0,0.07,0,normal
tcp,SF,226,783,2,0,1,0,0.57,202,255,1,0,0.02,0,normal
tcp,SF,329,1443,25,0,1,0,0,47,255,1,0,0.02,0,normal
tcp,SF,207,10399,4,0,1,0,0.4,10,255,1,0,0.07,0,normal
tcp,SF,284,1415,3,0,1,0,0.06,176,176,1,0,0,0,normal
tcp,SF,292,1489,13,0,1,0,0.14,80,255,1,0,0.04,0,normal
tcp,SF,280,1489,3,0,1,0,0.5,3,255,1,0,0.05,0,normal
tcp,SF,226,4368,4,0,1,0,0,119,255,1,0,0.04,0,normal
tcp,SF,328,10613,2,0,1,0,0,21,255,1,0,0.07,0,normal
tcp,SF,318,2435,35,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,280,8498,4,0,1,0,0,250,255,1,0,0.01,0,normal
tcp,SF,282,811,20,0,1,0,0.1,48,255,1,0,0.03,0,normal
tcp,SF,193,752,1,0,1,0,0.25,74,255,1,0,0.05,0,normal
tcp,REJ,0,0,1,0,1,0,1,1,26,1,0,0.19,0,normal
tcp,SF,167,4659,1,0,1,0,0,6,255,1,0,0.02,0,normal
tcp,SF,284,4834,1,0,1,0,0,3,6,1,0,0.33,0,normal
tcp,SF,207,1628,16,0,1,0,0,16,255,1,0,0.01,0,normal
tcp,SF,238,559,1,0,1,0,0,32,255,1,0,0.01,0.03,normal
tcp,SF,225,284,17,0,1,0,0.19,255,255,1,0,0,0,normal
tcp,SF,229,2698,3,0,1,0,0.22,255,252,0.99,0.01,0,0,normal
tcp,SF,258,2760,1,0,1,0,0,6,255,1,0,0.03,0,normal
tcp,SF,283,255,8,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,303,2239,5,0,1,0,0,255,246,0.96,0.01,0,0,normal
tcp,SF,278,2241,7,0,1,0,0.24,255,255,1,0,0,0,normal
tcp,SF,510,12035,12,0,1,0,0,255,255,1,0,0,0.01,normal
tcp,SF,331,591,11,0.02,1,0,0.17,255,255,1,0,0,0,normal
tcp,REJ,0,0,1,0,1,0,0,3,226,1,0,0.16,0,normal
tcp,SF,251,261,30,0,1,0,0.06,255,255,1,0,0,0,normal
tcp,SF,219,1211,4,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,248,17905,18,0,1,0,0.11,255,255,1,0,0,0,normal
tcp,SF,259,1304,16,0,1,0,0,78,198,1,0,0.06,0,normal
tcp,SF,284,1415,5,0.2,1,0,0,255,255,1,0,0,0.01,normal
tcp,SF,220,5860,1,0,1,0,0.12,163,255,1,0,0.05,0,normal
tcp,SF,286,381,8,0,1,0,0,8,255,1,0,0.04,0,normal
tcp,SF,307,3222,2,0,1,0,0,121,72,0.6,0.03,0,0,normal
tcp,SF,300,807,14,0,1,0,0,74,255,1,0,0.04,0,normal
tcp,SF,300,1075,2,0,1,0,0,255,241,0.95,0.01,0,0,normal
tcp,SF,247,1270,10,0,1,0,0.18,255,255,1,0,0,0,normal
tcp,REJ,0,0,1,0,1,0,0,32,255,1,0,0.07,0,normal
tcp,SF,291,253,17,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,234,2239,7,0,1,0,0,255,254,1,0.01,0,0,normal
tcp,SF,319,1147,16,0,1,0,0.11,16,255,1,0,0.07,0,normal
tcp,SF,311,488,11,0,1,0,0,104,255,1,0,0.04,0.01,normal
tcp,SF,233,1931,13,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,311,1442,13,0,1,0,0.13,26,255,1,0,0.02,0,normal
tcp,SF,229,406,17,0,1,0,0,91,255,1,0,0.02,0,normal
tcp,SF,310,255,9,0,1,0,0,47,156,1,0,0.04,0,normal
tcp,SF,270,8673,3,0,1,0,0,190,255,1,0,0.02,0,normal
tcp,SF,210,5320,32,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,306,923,16,0,1,0,0,86,255,1,0,0.03,0,normal
tcp,SF,238,2406,2,0,1,0,0.5,2,255,1,0,0.05,0,normal
tcp,SF,219,3221,13,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,159,9524,1,0,1,0,0.22,38,255,1,0,0.05,0,normal
tcp,SF,205,1515,4,0,1,0,0,55,255,1,0,0.05,0,normal
tcp,SF,300,12922,9,0,1,0,0.12,42,255,1,0,0.07,0,normal
tcp,REJ,0,0,1,0,1,0,0.5,1,130,1,0,0.27,0,normal
tcp,SF,373,753,10,0,1,0,0,198,255,1,0,0.01,0,normal
tcp,SF,299,1075,6,0,1,0,0,255,250,0.98,0.01,0,0,normal
tcp,SF,178,370,1,0,1,0,0,53,255,1,0,0.02,0,normal
tcp,S2,209,0,1,1,1,0,0,7,255,1,0,0.04,0.14,normal
tcp,SF,202,4841,2,0,1,0,0,90,255,1,0,0.04,0,normal
tcp,SF,251,1436,6,0,1,0,0.27,36,255,1,0,0.01,0,normal
tcp,SF,188,3913,1,0,1,0,0,255,231,0.91,0.01,0,0,normal
tcp,SF,2044,2234,5,0,1,0,0,28,255,1,0,0.07,0,normal
tcp,SF,306,636,17,0,1,0,0.11,255,255,1,0,0,0,normal
tcp,SF,309,2507,3,0,1,0,0,255,225,0.88,0.02,0,0,normal
tcp,SF,340,294,9,0,1,0,0,139,255,1,0,0.02,0,normal
tcp,SF,316,3222,2,0,1,0,0.06,255,229,0.9,0.01,0,0,normal
tcp,S1,221,0,2,0.33,1,0,0.5,11,255,1,0,0.05,0.09,normal
tcp,SF,347,8113,7,0,1,0,0,255,255,1,0,0,0.01,normal
tcp,SF,304,845,10,0,1,0,0.33,255,255,1,0,0,0,normal
tcp,SF,215,301,21,0,1,0,0,153,255,1,0,0.01,0,normal
tcp,SF,227,895,17,0,1,0,0.11,25,255,1,0,0.04,0,normal
tcp,SF,162,24486,1,0,1,0,0,74,255,1,0,0.01,0.03,normal
tcp,SF,211,1767,2,0,1,0,0,53,255,1,0,0.01,0,normal
tcp,SF,217,821,7,0,1,0,0,7,255,1,0,0.03,0,normal
tcp,SF,281,13200,10,0,1,0,0.21,20,255,1,0,0.03,0,normal
tcp,SF,339,284,8,0,1,0,0,255,249,0.98,0.01,0,0,normal
tcp,SF,224,667,23,0,1,0,0,23,255,1,0,0.06,0,normal
tcp,SF,309,1075,3,0,1,0,0,254,243,0.96,0.01,0,0,normal
tcp,SF,263,1053,1,0,1,0,0,255,243,0.95,0.01,0,0,normal
tcp,SF,347,5280,7,0,1,0,0,190,255,1,0,0.02,0,normal
tcp,SF,199,749,4,0.25,1,0,0,227,255,1,0,0.01,0,normal
tcp,SF,190,56,2,0,1,0,0.5,109,255,1,0,0.05,0,normal
tcp,SF,228,804,17,0,1,0,0.07,255,255,1,0,0,0,normal
tcp,SF,229,17640,24,0,1,0,0,27,255,1,0,0.07,0,normal
tcp,SF,347,807,8,0,1,0,0.05,255,255,1,0,0,0,normal
tcp,S0,0,0,2,0.5,1,0,0,4,255,1,0,0.04,0.25,normal
tcp,SF,240,2698,9,0.05,1,0,0.37,253,239,0.94,0.02,0,0,normal
tcp,SF,247,1342,9,0,1,0,0,255,255,1,0,0,0,normal
tcp,REJ,0,0,6,0,1,0,0,16,191,1,0,0.21,0,normal
tcp,SF,312,617,10,0.08,1,0,0.17,23,255,1,0,0.03,0.04,normal
tcp,SF,290,1693,9,0,1,0,0,156,255,1,0,0.05,0,normal
tcp,SF,224,2621,4,0,1,0,0,4,255,1,0,0.03,0,normal
tcp,SF,273,784,3,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,301,466,25,0,1,0,0.11,255,255,1,0,0,0,normal
tcp,SF,229,280,8,0,1,0,0.07,255,255,1,0,0,0,normal
tcp,SF,215,309,9,0,1,0,0,255,255,1,0,0,0,normal
tcp,SF,330,2103,5,0,1,0,0,152,255,1,0,0.02,0.01,normal
tcp,SF,244,622,1,0,1,0,0,140,255,1,0,0.03,0.01,normal
tcp,S0,0,0,1,0.12,1,0,0.38,4,255,1,0,0.04,1,normal
tcp,SF,315,2914,5,0,1,0,0.19,51,255,1,0,0.03,0,normal
tcp,SF,243,399,27,0,1,0,0,255,255,1,0,0,0,normal
tcp,OTH,78,0,26065,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,5798,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,16903,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,8297,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,12277,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,8129,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,20424,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,10602,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,22482,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,23547,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,7145,0,1,0,0,57,57,1,0,0,0,tcpFlood
tcp,OTH,78,0,10908,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,7560,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,5571,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,6333,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,16614,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,22645,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,317,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,5457,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,20717,0,1,0,0,63,63,1,0,0,0,tcpFlood
tcp,OTH,78,0,10387,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,1851,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,9889,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,4518,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,15195,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,6776,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,21826,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,4590,0,1,0,0,62,62,1,0,0,0,tcpFlood
tcp,OTH,78,0,7977,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,12097,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,24058,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,20170,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,9890,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,23812,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,13,0,1,0,0,13,13,1,0,0,0,tcpFlood
tcp,OTH,78,0,20387,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,15235,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,12898,0,1,0,0,80,80,1,0,0,0,tcpFlood
tcp,OTH,78,0,8340,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,27017,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,11800,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,2718,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,11521,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,8192,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,6468,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,4590,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,20462,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,8185,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,22336,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,16674,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,8553,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,11799,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,12166,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,9427,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,20947,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,26959,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,14118,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,11519,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,9867,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,26628,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,9976,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,6505,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,9487,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,16222,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,7209,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,10115,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,10090,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,9992,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,23082,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,7251,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,8131,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,6567,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,25467,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,7644,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,6281,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,11690,0,1,0,0,62,62,1,0,0,0,tcpFlood
tcp,OTH,78,0,4139,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,22656,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,9799,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,10863,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,20383,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,13947,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,3598,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,9827,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,8725,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,27018,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,19686,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,19546,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,8040,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,11624,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,25345,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,710,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,7464,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,9390,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,9901,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,14825,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,15521,0,1,0,0,61,61,1,0,0,0,tcpFlood
tcp,OTH,78,0,3714,0,1,0,0,63,63,1,0,0,0,tcpFlood
tcp,OTH,78,0,20623,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,24616,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,22843,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,23674,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,6022,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,7331,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,2299,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,5521,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,4541,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,5561,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,5242,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,8684,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,2123,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,6233,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,15474,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,11120,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,8420,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,22738,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,25991,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,5500,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,6220,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,6353,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,26696,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,10930,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,5642,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,6540,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,15117,0,1,0,0,77,77,1,0,0,0,tcpFlood
tcp,OTH,78,0,6930,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,21965,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,9326,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,8296,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,8826,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,12049,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,5728,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,25800,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,15889,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,1529,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,19264,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,22916,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,10821,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,13132,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,5514,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,6591,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,8177,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,10075,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,21023,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,19419,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,15696,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,11538,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,18018,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,5503,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,10701,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,7536,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,10274,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,4240,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,8053,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,26769,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,20664,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,8956,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,8636,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,6728,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,11099,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,6555,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,12457,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,11702,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,3205,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,15069,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,19644,0,1,0,0,53,53,1,0,0,0,tcpFlood
tcp,OTH,78,0,4679,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,14811,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,6493,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,6090,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,5158,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,10607,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,9899,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,14842,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,6968,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,17369,0,1,0,0,76,76,1,0,0,0,tcpFlood
tcp,OTH,78,0,5566,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,10601,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,2461,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,6576,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,20547,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,1627,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,21299,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,23016,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,7205,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,26696,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,6566,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,22230,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,10061,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,27016,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,15942,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,7926,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,6775,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,24080,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,7619,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,6558,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,5526,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,5506,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,23617,0,1,0,0,69,69,1,0,0,0,tcpFlood
tcp,OTH,78,0,9360,0,1,0,0,65,65,1,0,0,0,tcpFlood
tcp,OTH,78,0,7403,0,1,0,0,73,73,1,0,0,0,tcpFlood
tcp,OTH,78,0,11522,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,20807,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,4737,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,7205,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,23719,0,1,0,0,66,66,1,0,0,0,tcpFlood
tcp,OTH,78,0,5434,0,1,0,0,71,71,1,0,0,0,tcpFlood
tcp,OTH,78,0,6548,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,15327,0,1,0,0,64,64,1,0,0,0,tcpFlood
tcp,OTH,78,0,25399,0,1,0,0,67,67,1,0,0,0,tcpFlood
tcp,OTH,78,0,24910,0,1,0,0,60,60,1,0,0,0,tcpFlood
tcp,OTH,78,0,10507,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,3326,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,6835,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,11559,0,1,0,0,70,70,1,0,0,0,tcpFlood
tcp,OTH,78,0,15062,0,1,0,0,75,75,1,0,0,0,tcpFlood
tcp,OTH,78,0,13583,0,1,0,0,81,81,1,0,0,0,tcpFlood
tcp,OTH,78,0,594,0,1,0,0,68,68,1,0,0,0,tcpFlood
tcp,OTH,78,0,7141,0,1,0,0,74,74,1,0,0,0,tcpFlood
tcp,OTH,78,0,15715,0,1,0,0,72,72,1,0,0,0,tcpFlood
tcp,OTH,78,0,5985,0,1,0,0,69,69,1,0,0,0,tcpFlood
