% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3,12,17,20,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,57,0,LOW_RATE
OTH,0,84,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,77,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,45,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,71,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S2,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,34,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,1,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,88,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,45,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
OTH,0,90,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,87,0,LOW_RATE
S2,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,83,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,92,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,30,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
OTH,0,54,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,88,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S2,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,82,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,53,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,65,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,81,0,LOW_RATE
OTH,0,35,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,80,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,89,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,53,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,63,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,92,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,46,0,LOW_RATE
OTH,0,7,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,39,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,28,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,14,0,LOW_RATE
OTH,0,83,0,LOW_RATE
S1,0,99,0,LOW_RATE
RSTO,0,95,0,LOW_RATE
S1,0,96,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,71,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,4,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,10,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,69,0.01,LOW_RATE
RSTO,0,66,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,3,0,LOW_RATE
OTH,0,52,0,LOW_RATE
OTH,0,52,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,67,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,86,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S2,0,100,0,LOW_RATE
S1,0,98,0.01,LOW_RATE
OTH,0,47,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,47,0,LOW_RATE
OTH,0,55,0,LOW_RATE
OTH,0,48,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,78,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,86,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,55,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,45,0,LOW_RATE
S2,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,93,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,38,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,90,0.01,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,37,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,49,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,28,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,65,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,69,0,LOW_RATE
RSTO,0,54,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,83,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,5,0,LOW_RATE
OTH,0,96,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,52,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,74,0.01,LOW_RATE
RSTO,0,81,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,84,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,78,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,6,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,41,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,42,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,93,0,LOW_RATE
OTH,0,76,0,LOW_RATE
RSTO,0,21,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,43,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,82,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,74,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,17,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,43,0,LOW_RATE
OTH,0,93,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
OTH,0,63,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,49,0,LOW_RATE
RSTO,0,78,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
OTH,0,47,0,LOW_RATE
RSTO,0,62,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,75,0,LOW_RATE
OTH,0,43,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,98,0,LOW_RATE
RSTO,0,19,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,38,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,51,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,10,0,LOW_RATE
S2,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,47,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,3,0,LOW_RATE
OTH,0,46,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,93,0.01,LOW_RATE
RSTO,0,42,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,89,0,LOW_RATE
OTH,0,54,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,96,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,84,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,66,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,92,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,52,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,81,0,LOW_RATE
S1,0,99,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,51,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,10,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,47,0,LOW_RATE
OTH,0,82,0,LOW_RATE
OTH,0,84,0,LOW_RATE
OTH,0,92,0,LOW_RATE
OTH,0,51,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,66,0.02,LOW_RATE
OTH,0,92,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,65,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,87,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,76,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,51,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,47,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,98,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,64,0.02,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,82,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,47,0,LOW_RATE
OTH,0,18,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,81,0,LOW_RATE
OTH,0,54,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,45,0,LOW_RATE
OTH,0,20,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,89,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,84,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
RSTO,0,58,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,26,0,LOW_RATE
OTH,0,54,0,LOW_RATE
RSTO,0,50,0,LOW_RATE
OTH,0,49,0,LOW_RATE
OTH,0,75,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,78,0,LOW_RATE
S1,0,62,0.02,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,79,0,LOW_RATE
OTH,0,90,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,78,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,70,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,43,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,42,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,47,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,67,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,42,0,LOW_RATE
OTH,0,46,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,75,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,65,0,LOW_RATE
OTH,0,66,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S2,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,66,0.02,LOW_RATE
RSTO,0,9,0,LOW_RATE
RSTO,0,78,0,LOW_RATE
OTH,0,29,0,LOW_RATE
OTH,0,53,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,91,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
RSTO,0,99,0,LOW_RATE
OTH,0,90,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,55,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,60,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,48,0,LOW_RATE
S2,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,24,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,73,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,99,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,67,0,LOW_RATE
OTH,0,49,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,80,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,53,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,88,0.01,LOW_RATE
OTH,0,46,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,93,0,LOW_RATE
OTH,0,43,0,LOW_RATE
OTH,0,53,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,8,0,LOW_RATE
S1,0,95,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,51,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,49,0,LOW_RATE
OTH,0,55,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,33,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,31,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,72,0,LOW_RATE
OTH,0,60,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,56,0,LOW_RATE
RSTO,0,95,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,94,0.01,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,83,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,34,0,LOW_RATE
OTH,0,22,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,83,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,66,0,LOW_RATE
OTH,0,55,0,LOW_RATE
OTH,0,40,0,LOW_RATE
OTH,0,51,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,44,0,LOW_RATE
OTH,0,100,0,LOW_RATE
RSTO,0,36,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,51,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,54,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,64,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,53,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,79,0.01,LOW_RATE
S1,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,84,0.01,LOW_RATE
OTH,0,43,0,LOW_RATE
OTH,0,52,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,64,0,LOW_RATE
S1,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
OTH,0,50,0,LOW_RATE
S1,0,99,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
S1,0,99,0,LOW_RATE
OTH,0,50,0,LOW_RATE
OTH,0,100,0,LOW_RATE
OTH,0,91,0,LOW_RATE
RSTO,0,100,0,LOW_RATE
