% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE, normal:NORMAL-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
udp,OTH,60,86,1,0,40,0.98,HIGH_RATE
udp,OTH,60,94,1,0,42,0.98,HIGH_RATE
udp,OTH,60,113,1,0,34,0.97,HIGH_RATE
udp,OTH,60,57,1,0,24,0.96,HIGH_RATE
udp,OTH,60,140,1,0,21,0.95,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,45,1,0,22,0.96,HIGH_RATE
udp,OTH,60,137,1,0,11,0.92,HIGH_RATE
udp,OTH,60,119,1,0,35,0.97,HIGH_RATE
udp,OTH,60,141,1,0,29,0.97,HIGH_RATE
udp,OTH,60,141,1,0,27,0.96,HIGH_RATE
udp,OTH,60,141,1,0,30,0.97,HIGH_RATE
udp,OTH,60,154,1,0,33,0.97,HIGH_RATE
udp,OTH,60,128,1,0,33,0.97,HIGH_RATE
udp,OTH,60,106,1,0,33,0.97,HIGH_RATE
udp,OTH,60,101,1,0,40,0.98,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,137,1,0,20,0.95,HIGH_RATE
udp,OTH,60,86,1,0,42,0.98,HIGH_RATE
udp,OTH,60,138,1,0,15,0.94,HIGH_RATE
udp,OTH,60,102,1,0,33,0.97,HIGH_RATE
udp,OTH,60,120,1,0,33,0.97,HIGH_RATE
udp,OTH,60,116,1,0,33,0.97,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,34,0.97,HIGH_RATE
udp,OTH,60,85,1,0,41,0.98,HIGH_RATE
udp,OTH,60,101,1,0,34,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,103,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,33,0.97,HIGH_RATE
udp,OTH,60,93,1,0,42,0.98,HIGH_RATE
udp,OTH,60,93,1,0,42,0.98,HIGH_RATE
udp,OTH,60,132,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,135,1,0,18,0.95,HIGH_RATE
udp,OTH,60,116,1,0,33,0.97,HIGH_RATE
udp,OTH,60,87,1,0,42,0.98,HIGH_RATE
udp,OTH,60,103,1,0,40,0.98,HIGH_RATE
udp,OTH,60,143,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,24,0.96,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,151,1,0,33,0.97,HIGH_RATE
udp,OTH,60,15,1,0,15,0.94,HIGH_RATE
udp,OTH,60,86,1,0,42,0.98,HIGH_RATE
udp,OTH,60,106,1,0,33,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,8,1,0,8,0.89,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,138,1,0,33,0.97,HIGH_RATE
udp,OTH,60,164,1,0,33,0.97,HIGH_RATE
udp,OTH,60,49,1,0,21,0.95,HIGH_RATE
udp,OTH,60,123,1,0,33,0.97,HIGH_RATE
udp,OTH,60,151,1,0,33,0.97,HIGH_RATE
udp,OTH,60,64,1,0,26,0.96,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,119,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,84,1,0,40,0.98,HIGH_RATE
udp,OTH,60,7,1,0,7,0.88,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,86,1,0,40,0.98,HIGH_RATE
udp,OTH,60,14,1,0,14,0.93,HIGH_RATE
udp,OTH,60,81,1,0,42,0.98,HIGH_RATE
udp,OTH,60,138,1,0,14,0.93,HIGH_RATE
udp,OTH,60,91,1,0,42,0.98,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,34,0.97,HIGH_RATE
udp,OTH,60,123,1,0,33,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,62,1,0,25,0.96,HIGH_RATE
udp,OTH,60,121,1,0,33,0.97,HIGH_RATE
udp,OTH,60,112,1,0,34,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,11,1,0,11,0.92,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,129,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,54,1,0,23,0.96,HIGH_RATE
udp,OTH,60,136,1,0,18,0.95,HIGH_RATE
udp,OTH,60,4,1,0,4,0.8,HIGH_RATE
udp,OTH,60,148,1,0,33,0.97,HIGH_RATE
udp,OTH,60,87,1,0,41,0.98,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,121,1,0,33,0.97,HIGH_RATE
udp,OTH,60,28,1,0,25,0.96,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,143,1,0,30,0.97,HIGH_RATE
udp,OTH,60,5,1,0,5,0.83,HIGH_RATE
udp,OTH,60,130,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,105,1,0,40,0.98,HIGH_RATE
udp,OTH,60,116,1,0,33,0.97,HIGH_RATE
udp,OTH,60,121,1,0,33,0.97,HIGH_RATE
udp,OTH,60,80,1,0,41,0.98,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,104,1,0,34,0.97,HIGH_RATE
udp,OTH,60,138,1,0,21,0.95,HIGH_RATE
udp,OTH,60,89,1,0,41,0.98,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,42,1,0,34,0.97,HIGH_RATE
udp,OTH,60,118,1,0,33,0.97,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,86,1,0,42,0.98,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,113,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,55,1,0,24,0.96,HIGH_RATE
udp,OTH,60,112,1,0,34,0.97,HIGH_RATE
udp,OTH,60,25,1,0,25,0.96,HIGH_RATE
udp,OTH,60,113,1,0,34,0.97,HIGH_RATE
udp,OTH,60,121,1,0,33,0.97,HIGH_RATE
udp,OTH,60,98,1,0,41,0.98,HIGH_RATE
udp,OTH,60,61,1,0,25,0.96,HIGH_RATE
udp,OTH,60,161,1,0,33,0.97,HIGH_RATE
udp,OTH,60,147,1,0,33,0.97,HIGH_RATE
udp,OTH,60,136,1,0,33,0.97,HIGH_RATE
udp,OTH,60,104,1,0,34,0.97,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,90,1,0,42,0.98,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,103,1,0,33,0.97,HIGH_RATE
udp,OTH,60,104,1,0,40,0.98,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,121,1,0,33,0.97,HIGH_RATE
udp,OTH,60,19,1,0,19,0.95,HIGH_RATE
udp,OTH,60,3,1,0,3,0.75,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,161,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,32,0.97,HIGH_RATE
udp,OTH,60,118,1,0,36,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,107,1,0,33,0.97,HIGH_RATE
udp,OTH,60,156,1,0,33,0.97,HIGH_RATE
udp,OTH,60,105,1,0,33,0.97,HIGH_RATE
udp,OTH,60,97,1,0,43,0.98,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,24,0.96,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,84,1,0,42,0.98,HIGH_RATE
udp,OTH,60,40,1,0,37,0.97,HIGH_RATE
udp,OTH,60,102,1,0,34,0.97,HIGH_RATE
udp,OTH,60,139,1,0,17,0.94,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,133,1,0,33,0.97,HIGH_RATE
udp,OTH,60,82,1,0,42,0.98,HIGH_RATE
udp,OTH,60,106,1,0,34,0.97,HIGH_RATE
udp,OTH,60,50,1,0,22,0.96,HIGH_RATE
udp,OTH,60,130,1,0,33,0.97,HIGH_RATE
udp,OTH,60,139,1,0,17,0.94,HIGH_RATE
udp,OTH,60,113,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,84,1,0,40,0.98,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,53,1,0,23,0.96,HIGH_RATE
udp,OTH,60,138,1,0,16,0.94,HIGH_RATE
udp,OTH,60,83,1,0,42,0.98,HIGH_RATE
udp,OTH,60,83,1,0,41,0.98,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,34,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,95,1,0,42,0.98,HIGH_RATE
udp,OTH,60,105,1,0,34,0.97,HIGH_RATE
udp,OTH,60,2,1,0,2,0.67,HIGH_RATE
udp,OTH,60,111,1,0,34,0.97,HIGH_RATE
udp,OTH,60,6,1,0,6,0.86,HIGH_RATE
udp,OTH,60,102,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,134,1,0,33,0.97,HIGH_RATE
udp,OTH,60,145,1,0,33,0.97,HIGH_RATE
udp,OTH,60,146,1,0,33,0.97,HIGH_RATE
udp,OTH,60,138,1,0,12,0.92,HIGH_RATE
udp,OTH,60,163,1,0,33,0.97,HIGH_RATE
udp,OTH,60,98,1,0,42,0.98,HIGH_RATE
udp,OTH,60,104,1,0,34,0.97,HIGH_RATE
udp,OTH,60,115,1,0,37,0.97,HIGH_RATE
udp,OTH,60,107,1,0,34,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,35,1,0,32,0.97,HIGH_RATE
udp,OTH,60,154,1,0,33,0.97,HIGH_RATE
udp,OTH,60,86,1,0,41,0.98,HIGH_RATE
udp,OTH,60,102,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,23,0.96,HIGH_RATE
udp,OTH,60,114,1,0,34,0.97,HIGH_RATE
udp,OTH,60,107,1,0,40,0.98,HIGH_RATE
udp,OTH,60,10,1,0,10,0.91,HIGH_RATE
udp,OTH,60,87,1,0,42,0.98,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,79,1,0,41,0.98,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,148,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,149,1,0,33,0.97,HIGH_RATE
udp,OTH,60,143,1,0,33,0.97,HIGH_RATE
udp,OTH,60,118,1,0,33,0.97,HIGH_RATE
udp,OTH,60,137,1,0,33,0.97,HIGH_RATE
udp,OTH,60,79,1,0,35,0.97,HIGH_RATE
udp,OTH,60,111,1,0,34,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,103,1,0,34,0.97,HIGH_RATE
udp,OTH,60,83,1,0,39,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,151,1,0,33,0.97,HIGH_RATE
udp,OTH,60,158,1,0,33,0.97,HIGH_RATE
udp,OTH,60,18,1,0,18,0.95,HIGH_RATE
udp,OTH,60,162,1,0,33,0.97,HIGH_RATE
udp,OTH,60,79,1,0,41,0.98,HIGH_RATE
udp,OTH,60,138,1,0,33,0.97,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,139,1,0,19,0.95,HIGH_RATE
udp,OTH,60,84,1,0,41,0.98,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,107,1,0,33,0.97,HIGH_RATE
udp,OTH,60,133,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,25,0.96,HIGH_RATE
udp,OTH,60,119,1,0,33,0.97,HIGH_RATE
udp,OTH,60,102,1,0,33,0.97,HIGH_RATE
udp,OTH,60,114,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,107,1,0,34,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,67,1,0,27,0.96,HIGH_RATE
udp,OTH,60,137,1,0,11,0.92,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,138,1,0,21,0.95,HIGH_RATE
udp,OTH,60,100,1,0,40,0.98,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,41,1,0,36,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,13,1,0,13,0.93,HIGH_RATE
udp,OTH,60,104,1,0,33,0.97,HIGH_RATE
udp,OTH,60,58,1,0,25,0.96,HIGH_RATE
udp,OTH,60,87,1,0,42,0.98,HIGH_RATE
udp,OTH,60,117,1,0,34,0.97,HIGH_RATE
udp,OTH,60,22,1,0,22,0.96,HIGH_RATE
udp,OTH,60,72,1,0,28,0.97,HIGH_RATE
udp,OTH,60,162,1,0,33,0.97,HIGH_RATE
udp,OTH,60,126,1,0,33,0.97,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,70,1,0,28,0.97,HIGH_RATE
udp,OTH,60,109,1,0,34,0.97,HIGH_RATE
udp,OTH,60,82,1,0,40,0.98,HIGH_RATE
udp,OTH,60,36,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,37,0.97,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,51,1,0,23,0.96,HIGH_RATE
udp,OTH,60,152,1,0,33,0.97,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,127,1,0,33,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,120,1,0,33,0.97,HIGH_RATE
udp,OTH,60,105,1,0,34,0.97,HIGH_RATE
udp,OTH,60,106,1,0,39,0.97,HIGH_RATE
udp,OTH,60,66,1,0,26,0.96,HIGH_RATE
udp,OTH,60,116,1,0,33,0.97,HIGH_RATE
udp,OTH,60,106,1,0,34,0.97,HIGH_RATE
udp,OTH,60,139,1,0,20,0.95,HIGH_RATE
udp,OTH,60,107,1,0,34,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,86,1,0,43,0.98,HIGH_RATE
udp,OTH,60,63,1,0,26,0.96,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,34,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,144,1,0,33,0.97,HIGH_RATE
udp,OTH,60,37,1,0,34,0.97,HIGH_RATE
udp,OTH,60,86,1,0,42,0.98,HIGH_RATE
udp,OTH,60,158,1,0,33,0.97,HIGH_RATE
udp,OTH,60,112,1,0,38,0.97,HIGH_RATE
udp,OTH,60,114,1,0,34,0.97,HIGH_RATE
udp,OTH,60,46,1,0,21,0.95,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,27,1,0,27,0.96,HIGH_RATE
udp,OTH,60,99,1,0,42,0.98,HIGH_RATE
udp,OTH,60,21,1,0,21,0.95,HIGH_RATE
udp,OTH,60,9,1,0,9,0.9,HIGH_RATE
udp,OTH,60,158,1,0,33,0.97,HIGH_RATE
udp,OTH,60,117,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,24,0.96,HIGH_RATE
udp,OTH,60,38,1,0,35,0.97,HIGH_RATE
udp,OTH,60,70,1,0,28,0.97,HIGH_RATE
udp,OTH,60,32,1,0,29,0.97,HIGH_RATE
udp,OTH,60,135,1,0,33,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,85,1,0,40,0.98,HIGH_RATE
udp,OTH,60,109,1,0,34,0.97,HIGH_RATE
udp,OTH,60,89,1,0,41,0.98,HIGH_RATE
udp,OTH,60,39,1,0,36,0.97,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,108,1,0,34,0.97,HIGH_RATE
udp,OTH,60,90,1,0,41,0.98,HIGH_RATE
udp,OTH,60,110,1,0,33,0.97,HIGH_RATE
udp,OTH,60,107,1,0,38,0.97,HIGH_RATE
udp,OTH,60,141,1,0,25,0.96,HIGH_RATE
udp,OTH,60,130,1,0,33,0.97,HIGH_RATE
udp,OTH,60,91,1,0,42,0.98,HIGH_RATE
udp,OTH,60,105,1,0,33,0.97,HIGH_RATE
udp,OTH,60,20,1,0,20,0.95,HIGH_RATE
udp,OTH,60,117,1,0,36,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,101,1,0,34,0.97,HIGH_RATE
udp,OTH,60,43,1,0,32,0.97,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,122,1,0,33,0.97,HIGH_RATE
udp,OTH,60,115,1,0,33,0.97,HIGH_RATE
udp,OTH,60,150,1,0,33,0.97,HIGH_RATE
udp,OTH,60,160,1,0,33,0.97,HIGH_RATE
udp,OTH,60,1,1,0,1,0.5,HIGH_RATE
udp,OTH,60,59,1,0,25,0.96,HIGH_RATE
udp,OTH,60,125,1,0,33,0.97,HIGH_RATE
udp,OTH,60,92,1,0,42,0.98,HIGH_RATE
udp,OTH,60,107,1,0,33,0.97,HIGH_RATE
udp,OTH,60,143,1,0,33,0.97,HIGH_RATE
udp,OTH,60,135,1,0,33,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,166,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,33,0.97,HIGH_RATE
udp,OTH,60,12,1,0,12,0.92,HIGH_RATE
udp,OTH,60,143,1,0,33,0.97,HIGH_RATE
udp,OTH,60,109,1,0,40,0.98,HIGH_RATE
udp,OTH,60,108,1,0,33,0.97,HIGH_RATE
udp,OTH,60,82,1,0,38,0.97,HIGH_RATE
udp,OTH,60,87,1,0,41,0.98,HIGH_RATE
udp,OTH,60,138,1,0,33,0.97,HIGH_RATE
udp,OTH,60,111,1,0,34,0.97,HIGH_RATE
udp,OTH,60,111,1,0,33,0.97,HIGH_RATE
udp,OTH,60,108,1,0,34,0.97,HIGH_RATE
udp,OTH,60,44,1,0,33,0.97,HIGH_RATE
udp,OTH,60,131,1,0,33,0.97,HIGH_RATE
udp,OTH,60,153,1,0,33,0.97,HIGH_RATE
udp,OTH,60,81,1,0,37,0.97,HIGH_RATE
udp,OTH,60,78,1,0,43,0.98,HIGH_RATE
udp,OTH,60,138,1,0,33,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,16,1,0,16,0.94,HIGH_RATE
udp,OTH,60,111,1,0,33,0.97,HIGH_RATE
udp,OTH,60,136,1,0,10,0.91,HIGH_RATE
udp,OTH,60,68,1,0,27,0.96,HIGH_RATE
udp,OTH,60,110,1,0,34,0.97,HIGH_RATE
udp,OTH,60,75,1,0,31,0.97,HIGH_RATE
udp,OTH,60,146,1,0,33,0.97,HIGH_RATE
udp,OTH,60,110,1,0,34,0.97,HIGH_RATE
udp,OTH,60,113,1,0,34,0.97,HIGH_RATE
udp,OTH,60,142,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,28,0.97,HIGH_RATE
udp,OTH,60,73,1,0,29,0.97,HIGH_RATE
udp,OTH,60,140,1,0,33,0.97,HIGH_RATE
udp,OTH,60,82,1,0,42,0.98,HIGH_RATE
udp,OTH,60,137,1,0,33,0.97,HIGH_RATE
udp,OTH,60,85,1,0,42,0.98,HIGH_RATE
udp,OTH,60,85,1,0,42,0.98,HIGH_RATE
udp,OTH,60,138,1,0,33,0.97,HIGH_RATE
udp,OTH,60,141,1,0,26,0.96,HIGH_RATE
udp,OTH,60,112,1,0,33,0.97,HIGH_RATE
udp,OTH,60,106,1,0,33,0.97,HIGH_RATE
udp,OTH,60,99,1,0,41,0.98,HIGH_RATE
tcp,OTH,66,309,1,0,100,0,HIGH_RATE
tcp,S3,377,570,0.47,0.35,100,0,HIGH_RATE
tcp,S3,380,159,1,0,100,0,HIGH_RATE
tcp,S3,377,321,0.05,0.89,44,0,HIGH_RATE
tcp,S1,248,204,1,0,100,0,HIGH_RATE
tcp,S3,374,107,1,0,100,0,HIGH_RATE
tcp,OTH,60,179,1,0,33,0.97,HIGH_RATE
tcp,RSTO,446,608,1,0,100,0,HIGH_RATE
tcp,S3,377,476,0.36,0.46,100,0,HIGH_RATE
tcp,RSTO,446,747,1,0,100,0,HIGH_RATE
tcp,OTH,60,134,1,0,36,0.97,HIGH_RATE
tcp,S3,374,80,1,0,80,0,HIGH_RATE
tcp,S3,380,945,1,0,100,0,HIGH_RATE
tcp,S3,374,126,1,0,100,0,HIGH_RATE
tcp,S3,374,96,1,0,100,0,HIGH_RATE
tcp,S3,377,614,0.5,0.32,100,0,HIGH_RATE
tcp,OTH,60,158,1,0,33,0.97,HIGH_RATE
tcp,S3,377,433,0.3,0.53,100,0,HIGH_RATE
tcp,RSTO,446,383,1,0,100,0,HIGH_RATE
tcp,S3,380,906,1,0,100,0,HIGH_RATE
tcp,S3,374,283,1,0,100,0,HIGH_RATE
tcp,S3,374,41,1,0,41,0,HIGH_RATE
tcp,OTH,66,144,1,0,100,0,HIGH_RATE
tcp,S3,374,323,1,0,100,0,HIGH_RATE
tcp,S3,374,134,1,0,100,0,HIGH_RATE
tcp,S3,374,56,1,0,56,0,HIGH_RATE
tcp,OTH,60,112,1,0,32,0.97,HIGH_RATE
tcp,S3,377,674,0.55,0.28,100,0,HIGH_RATE
tcp,S3,377,1014,0.7,0.17,100,0,HIGH_RATE
tcp,S3,386,147,1,0,100,0,HIGH_RATE
tcp,S3,374,154,1,0,100,0,HIGH_RATE
tcp,OTH,66,234,1,0,98,0,HIGH_RATE
tcp,OTH,66,77,1,0,55,0.02,HIGH_RATE
tcp,S3,374,221,1,0,100,0,HIGH_RATE
tcp,RSTO,446,584,1,0,100,0,HIGH_RATE
tcp,S3,374,13,1,0,98,0,HIGH_RATE
tcp,S1,296,41,1,0,100,0,LOW_RATE
tcp,OTH,525,7,1,0,7,0,LOW_RATE
tcp,OTH,60,698,1,0,48,0.02,LOW_RATE
tcp,S1,640,176,0.99,0,100,0,LOW_RATE
tcp,OTH,60,740,1,0,27,0.04,LOW_RATE
tcp,RSTO,1115,162,1,0,100,0,LOW_RATE
tcp,S1,296,405,1,0,100,0,LOW_RATE
tcp,S1,370,563,1,0,100,0,LOW_RATE
tcp,RSTO,1170,406,1,0,100,0,LOW_RATE
tcp,OTH,60,745,1,0,30,0,LOW_RATE
tcp,RSTO,1085,66,1,0,87,0,LOW_RATE
tcp,OTH,66,593,1,0,90,0,LOW_RATE
tcp,OTH,66,620,1,0,92,0,LOW_RATE
tcp,S1,370,427,1,0,100,0,LOW_RATE
tcp,RSTO,1160,6,1,0,21,0,LOW_RATE
tcp,S1,296,340,1,0,100,0,LOW_RATE
tcp,OTH,60,876,1,0,48,0.02,LOW_RATE
tcp,S1,370,664,1,0,100,0,LOW_RATE
tcp,OTH,336,1,1,0,66,0,LOW_RATE
tcp,OTH,60,759,1,0,27,0.04,LOW_RATE
tcp,S1,370,215,1,0,100,0,LOW_RATE
tcp,S1,770,134,0.99,0,100,0,LOW_RATE
tcp,S1,370,313,1,0,99,0,LOW_RATE
tcp,S1,296,49,1,0,100,0,LOW_RATE
tcp,S1,74,301,1,0,100,0,LOW_RATE
