% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,17-18,21,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
82,0,50,50,0,LOW_RATE
222,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1132,1024,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
911,1019,100,100,0,LOW_RATE
123,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,99,99,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,51,51,0.02,LOW_RATE
1165,958,100,100,0,LOW_RATE
60,0,87,87,0.02,LOW_RATE
370,0,99,99,0,LOW_RATE
66,0,65,65,0,LOW_RATE
66,0,91,91,0,LOW_RATE
296,0,100,100,0,LOW_RATE
66,0,10,10,0.27,LOW_RATE
117,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
66,0,89,89,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,23,23,0,LOW_RATE
112,0,53,53,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,54,54,0,LOW_RATE
222,0,100,100,0,LOW_RATE
642,206,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
92,0,50,50,0,LOW_RATE
66,0,76,76,0,LOW_RATE
296,0,100,100,0,LOW_RATE
3512,74,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
994,1019,99,99,0,LOW_RATE
296,0,100,100,0,LOW_RATE
85,0,53,53,0,LOW_RATE
222,0,100,100,0,LOW_RATE
60,0,84,84,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1166,958,28,27,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,46,46,0,LOW_RATE
1093,958,87,87,0,LOW_RATE
96,0,50,50,0,LOW_RATE
60,0,51,51,0,LOW_RATE
100,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
657,206,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1232,1024,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1223,1024,100,100,0,LOW_RATE
1157,958,32,31,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
91,0,50,50,0,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
105,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
70,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
4033,958,100,100,0,LOW_RATE
760,206,100,100,0,LOW_RATE
260,0,4,4,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,57,57,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,80,80,0,LOW_RATE
100,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
1165,958,55,55,0,LOW_RATE
81,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
93,0,50,50,0,LOW_RATE
4710,74,100,100,0,LOW_RATE
144,0,98,98,0,LOW_RATE
1157,958,63,63,0,LOW_RATE
1082,958,81,81,0,LOW_RATE
1172,1024,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1135,958,100,100,0,LOW_RATE
66,0,89,89,0,LOW_RATE
83,0,50,50,0,LOW_RATE
66,0,73,73,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
548,140,89,89,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1104,958,75,75,0,LOW_RATE
370,0,100,100,0,LOW_RATE
105,0,50,50,0,LOW_RATE
66,0,90,90,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
548,140,100,100,0,LOW_RATE
1501,140,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1353,140,100,100,0,LOW_RATE
60,0,54,54,0.05,LOW_RATE
60,0,90,90,0.01,LOW_RATE
296,0,100,100,0,LOW_RATE
66,0,86,86,0,LOW_RATE
116,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,27,27,0.04,LOW_RATE
60,0,30,30,0.03,LOW_RATE
92,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,44,44,0.02,LOW_RATE
201,0,100,100,0,LOW_RATE
1121,1024,97,96,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,50,50,0,LOW_RATE
118,0,50,50,0,LOW_RATE
4039,74,100,100,0,LOW_RATE
66,0,92,92,0,LOW_RATE
222,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,20,20,0,LOW_RATE
100,0,53,53,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
60,0,24,24,0.04,LOW_RATE
84,0,40,40,0,LOW_RATE
370,0,100,100,0,LOW_RATE
260,0,6,6,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
3999,1024,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,48,48,0,LOW_RATE
548,140,100,100,0,LOW_RATE
123,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,29,29,0.03,LOW_RATE
84,0,50,50,0,LOW_RATE
74,0,86,85,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,52,52,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,79,79,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,71,71,0,LOW_RATE
481,0,7,7,0,LOW_RATE
96,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
146,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,61,61,0,LOW_RATE
148,0,100,100,0,LOW_RATE
74,0,89,88,0,LOW_RATE
66,0,53,53,0,LOW_RATE
79,0,50,50,0,LOW_RATE
761,206,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,39,39,0.03,LOW_RATE
1339,140,100,100,0,LOW_RATE
54,0,12,12,0.08,LOW_RATE
66,0,77,77,0,LOW_RATE
74,0,100,100,0,LOW_RATE
60,0,46,46,0.02,LOW_RATE
1167,1024,100,100,0,LOW_RATE
60,0,45,45,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
910,1019,99,99,0,LOW_RATE
148,0,100,100,0,LOW_RATE
92,0,50,50,0,LOW_RATE
1132,958,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
66,0,72,72,0,LOW_RATE
60,0,88,88,0,LOW_RATE
74,0,100,100,0,LOW_RATE
108,0,50,50,0,LOW_RATE
87,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
122,0,50,50,0,LOW_RATE
60,0,60,60,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
548,140,89,89,0,LOW_RATE
101,0,50,50,0,LOW_RATE
66,0,80,80,0,LOW_RATE
175,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
908,953,99,99,0,LOW_RATE
757,206,100,100,0,LOW_RATE
107,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
1137,1024,100,100,0,LOW_RATE
66,0,86,86,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
74,0,100,100,0,LOW_RATE
876,1019,98,97,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,85,85,0,LOW_RATE
60,0,49,49,0,LOW_RATE
148,0,100,100,0,LOW_RATE
920,1019,99,99,0,LOW_RATE
93,0,50,50,0,LOW_RATE
548,140,100,100,0,LOW_RATE
60,0,47,47,0,LOW_RATE
1153,958,99,99,0,LOW_RATE
96,0,50,50,0,LOW_RATE
99,0,50,50,0,LOW_RATE
60,0,49,49,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,34,34,0,LOW_RATE
296,0,100,100,0,LOW_RATE
548,140,89,89,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
525,0,6,6,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
119,0,50,50,0,LOW_RATE
548,140,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
767,206,100,100,0,LOW_RATE
60,0,45,45,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,44,44,0,LOW_RATE
1212,958,100,100,0,LOW_RATE
60,0,67,67,0.01,LOW_RATE
92,0,50,50,0,LOW_RATE
66,0,88,88,0,LOW_RATE
1134,958,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
3144,74,100,100,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
1198,1024,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
737,206,67,66,0,LOW_RATE
66,0,67,67,0,LOW_RATE
162,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,40,40,0,LOW_RATE
222,0,100,100,0,LOW_RATE
1153,1024,100,100,0,LOW_RATE
1159,1024,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
5046,74,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
2706,148,100,100,0,LOW_RATE
66,0,87,87,0,LOW_RATE
148,0,100,100,0,LOW_RATE
525,0,53,53,0,LOW_RATE
102,0,50,50,0,LOW_RATE
1499,140,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,76,76,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,23,23,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,46,46,0,LOW_RATE
113,0,50,50,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,48,48,0,LOW_RATE
296,0,100,100,0,LOW_RATE
97,0,57,57,0,LOW_RATE
66,0,84,84,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1143,1024,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,77,77,0.01,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,45,45,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,71,71,0.01,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1425,140,100,100,0,LOW_RATE
1157,1024,100,100,0,LOW_RATE
122,0,50,50,0,LOW_RATE
74,0,100,100,0,LOW_RATE
112,0,50,50,0,LOW_RATE
665,140,100,100,0,LOW_RATE
86,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
115,0,50,50,0,LOW_RATE
60,0,34,34,0.03,LOW_RATE
222,0,100,100,0,LOW_RATE
262,0,1,1,0,LOW_RATE
107,0,50,50,0,LOW_RATE
104,0,50,50,0,LOW_RATE
60,0,51,51,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
296,0,88,88,0,LOW_RATE
93,0,50,50,0,LOW_RATE
1177,1024,100,100,0,LOW_RATE
60,0,45,45,0,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
548,140,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
60,0,49,49,0.02,LOW_RATE
66,0,90,90,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1094,958,87,87,0,LOW_RATE
1454,140,100,100,0,LOW_RATE
760,206,100,100,0,LOW_RATE
93,0,50,50,0,LOW_RATE
66,0,83,83,0,LOW_RATE
88,0,50,50,0,LOW_RATE
66,0,92,92,0,LOW_RATE
370,0,99,99,0,LOW_RATE
99,0,50,50,0,LOW_RATE
74,0,100,100,0,LOW_RATE
60,0,30,30,0.03,LOW_RATE
222,0,100,100,0,LOW_RATE
749,206,94,93,0,LOW_RATE
85,0,54,54,0,LOW_RATE
296,0,100,100,0,LOW_RATE
66,0,88,88,0,LOW_RATE
1046,958,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
172,0,100,100,0,LOW_RATE
1420,140,100,100,0,LOW_RATE
112,0,50,50,0,LOW_RATE
60,0,82,82,0.01,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
81,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
744,206,100,100,0,LOW_RATE
1133,958,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,53,53,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,65,65,0,LOW_RATE
110,0,50,50,0,LOW_RATE
66,0,81,81,0,LOW_RATE
60,0,35,35,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
66,0,80,80,0,LOW_RATE
296,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
3889,74,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,89,89,0,LOW_RATE
111,0,50,50,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
168,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
90,0,53,53,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,63,63,0,LOW_RATE
296,0,100,100,0,LOW_RATE
525,0,92,92,0.01,LOW_RATE
296,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
1108,1019,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
780,206,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1006,1019,100,100,0,LOW_RATE
60,0,46,46,0,LOW_RATE
60,0,7,7,0.12,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,49,49,0,LOW_RATE
66,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
88,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
903,953,100,100,0,LOW_RATE
962,953,39,39,0,LOW_RATE
93,0,50,50,0,LOW_RATE
96,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,28,28,0.07,LOW_RATE
60,0,49,49,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
54,0,14,14,0.07,LOW_RATE
66,0,83,83,0,LOW_RATE
370,0,99,99,0,LOW_RATE
857,1019,95,95,0,LOW_RATE
766,206,96,95,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
966,953,71,71,0,LOW_RATE
74,0,100,100,0,LOW_RATE
1062,1019,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
84,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
54,0,4,4,0.2,LOW_RATE
104,0,50,50,0,LOW_RATE
54,0,10,10,0.09,LOW_RATE
370,0,99,99,0,LOW_RATE
644,272,69,68,0,LOW_RATE
902,887,66,66,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
1005,953,3,3,0,LOW_RATE
484,0,52,52,0,LOW_RATE
60,0,52,52,0.02,LOW_RATE
1032,1019,100,100,0,LOW_RATE
60,0,49,49,0,LOW_RATE
222,0,99,99,0,LOW_RATE
60,0,49,49,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,67,67,0,LOW_RATE
370,0,100,100,0,LOW_RATE
148,0,86,86,0,LOW_RATE
81,0,50,50,0,LOW_RATE
4189,74,100,100,0,LOW_RATE
74,0,98,97,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
60,0,55,55,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
222,0,100,100,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
408,0,51,51,0,LOW_RATE
400,140,99,99,0,LOW_RATE
60,0,51,51,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
400,140,99,99,0,LOW_RATE
66,0,78,78,0,LOW_RATE
1097,1019,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,86,86,0.01,LOW_RATE
108,0,50,50,0,LOW_RATE
1036,953,55,55,0,LOW_RATE
124,0,50,50,0,LOW_RATE
370,0,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,45,45,0,LOW_RATE
4132,148,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
400,140,93,92,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1051,1019,38,38,0,LOW_RATE
370,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
949,1019,100,100,0,LOW_RATE
60,0,48,48,0,LOW_RATE
106,0,50,50,0,LOW_RATE
400,140,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
178,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
597,272,90,89,0,LOW_RATE
79,0,50,50,0,LOW_RATE
959,953,37,37,0,LOW_RATE
854,206,100,100,0,LOW_RATE
107,0,50,50,0,LOW_RATE
3260,1024,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
880,953,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
576,272,99,99,0,LOW_RATE
60,0,49,49,0,LOW_RATE
1126,1019,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
1036,953,28,28,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
60,0,65,65,0.03,LOW_RATE
370,0,100,100,0,LOW_RATE
997,1019,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1157,1024,100,100,0,LOW_RATE
3968,689,100,100,0,LOW_RATE
665,140,100,100,0,LOW_RATE
1068,1019,69,69,0,LOW_RATE
1058,953,54,54,0,LOW_RATE
74,0,100,100,0,LOW_RATE
1042,1019,83,83,0,LOW_RATE
370,0,100,100,0,LOW_RATE
400,140,100,100,0,LOW_RATE
54,0,5,5,0.33,LOW_RATE
66,0,96,96,0,LOW_RATE
370,0,100,100,0,LOW_RATE
107,0,50,50,0,LOW_RATE
222,0,100,100,0,LOW_RATE
1140,1019,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
828,206,100,100,0,LOW_RATE
60,0,48,48,0.02,LOW_RATE
997,953,100,100,0,LOW_RATE
60,0,52,52,0,LOW_RATE
1078,1019,100,100,0,LOW_RATE
1116,958,74,73,0,LOW_RATE
987,953,81,81,0,LOW_RATE
1024,1019,100,100,0,LOW_RATE
66,0,84,84,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1018,1019,100,100,0,LOW_RATE
99,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
60,0,49,49,0.02,LOW_RATE
148,0,78,78,0,LOW_RATE
222,0,100,100,0,LOW_RATE
618,272,99,99,0,LOW_RATE
1042,1019,100,100,0,LOW_RATE
1064,1019,6,6,0,LOW_RATE
60,0,49,49,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,41,41,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
942,887,100,100,0,LOW_RATE
665,140,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
1050,1019,100,100,0,LOW_RATE
60,0,42,42,0,LOW_RATE
95,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
958,953,100,100,0,LOW_RATE
222,0,99,99,0,LOW_RATE
60,0,51,51,0.02,LOW_RATE
222,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,99,99,0,LOW_RATE
66,0,93,93,0,LOW_RATE
66,0,76,76,0,LOW_RATE
983,953,21,21,0,LOW_RATE
958,953,100,100,0,LOW_RATE
148,0,100,100,0,LOW_RATE
60,0,43,43,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
102,0,50,50,0,LOW_RATE
106,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
66,0,82,82,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,51,51,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
750,206,100,100,0,LOW_RATE
914,953,100,100,0,LOW_RATE
982,953,74,74,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
60,0,51,51,0,LOW_RATE
370,0,100,100,0,LOW_RATE
54,0,17,17,0.06,LOW_RATE
370,0,100,100,0,LOW_RATE
114,0,50,50,0,LOW_RATE
60,0,43,43,0,LOW_RATE
66,0,93,93,0,LOW_RATE
1064,1019,100,100,0,LOW_RATE
60,0,49,49,0.02,LOW_RATE
505,0,63,63,0,LOW_RATE
400,140,99,99,0,LOW_RATE
60,0,49,49,0.02,LOW_RATE
923,953,78,78,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,99,99,0,LOW_RATE
74,0,100,100,0,LOW_RATE
1030,953,100,100,0,LOW_RATE
665,140,94,93,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
3322,11980,62,62,0,LOW_RATE
74,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
222,0,99,99,0,LOW_RATE
81,0,50,50,0,LOW_RATE
948,1019,100,100,0,LOW_RATE
118,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
222,0,100,100,0,LOW_RATE
1047,1019,75,75,0,LOW_RATE
60,0,43,43,0.02,LOW_RATE
993,953,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
97,0,50,50,0,LOW_RATE
114,0,50,50,0,LOW_RATE
1062,1019,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
2356,12112,98,98,0,LOW_RATE
943,953,19,19,0,LOW_RATE
89,0,50,50,0,LOW_RATE
60,0,38,38,0.03,LOW_RATE
296,0,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,51,51,0,LOW_RATE
111,0,50,50,0,LOW_RATE
370,0,100,100,0,LOW_RATE
481,0,10,10,0,LOW_RATE
4024,148,100,100,0,LOW_RATE
1117,1019,100,100,0,LOW_RATE
74,0,100,100,0,LOW_RATE
296,0,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
60,0,47,47,0.02,LOW_RATE
370,0,100,100,0,LOW_RATE
408,0,3,3,0,LOW_RATE
60,0,46,46,0.02,LOW_RATE
66,0,100,100,0,LOW_RATE
400,140,93,92,0,LOW_RATE
929,953,42,42,0,LOW_RATE
370,0,100,100,0,LOW_RATE
943,953,100,100,0,LOW_RATE
74,0,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
370,0,100,100,0,LOW_RATE
296,0,100,100,0,LOW_RATE
108,0,50,50,0,LOW_RATE
400,140,99,99,0,LOW_RATE
370,0,100,100,0,LOW_RATE
1037,1019,100,100,0,LOW_RATE
60,0,50,50,0.02,LOW_RATE
1025,1019,89,89,0,LOW_RATE
