% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,12,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,555,0,100,slowHeaders
tcp,RSTO,445,0,100,slowHeaders
tcp,OTH,433,0,100,slowHeaders
tcp,RSTO,119,0,100,slowHeaders
tcp,S1,149,0,100,slowHeaders
tcp,OTH,387,0,85,slowHeaders
tcp,S1,447,0,100,slowHeaders
tcp,OTH,485,0,100,slowHeaders
tcp,OTH,504,0,84,slowHeaders
tcp,RSTO,62,0,63,slowHeaders
tcp,S1,609,0,100,slowHeaders
tcp,S1,729,0,99,slowHeaders
tcp,S1,287,0,100,slowHeaders
tcp,OTH,1119,0,53,slowHeaders
tcp,OTH,635,0,49,slowHeaders
tcp,RSTO,19,0,63,slowHeaders
tcp,OTH,10,0,18,slowHeaders
tcp,OTH,382,0,85,slowHeaders
tcp,S1,625,0,100,slowHeaders
tcp,S1,175,0,100,slowHeaders
tcp,S1,189,0,99,slowHeaders
tcp,RSTO,62,0,63,slowHeaders
tcp,OTH,124,0,50,slowHeaders
tcp,OTH,91,0,50,slowHeaders
tcp,S1,372,0,100,slowHeaders
tcp,S1,352,0,100,slowHeaders
tcp,S1,198,0,100,slowHeaders
tcp,RSTO,138,0,100,slowHeaders
tcp,S1,693,0,100,slowHeaders
tcp,S1,26,0,100,slowHeaders
tcp,RSTO,55,0,82,slowHeaders
tcp,OTH,728,0,45,slowHeaders
tcp,S1,103,0,100,slowHeaders
tcp,S1,478,0,100,slowHeaders
tcp,RSTO,427,0,100,slowHeaders
tcp,RSTO,168,0,100,slowHeaders
tcp,S1,436,0,100,slowHeaders
tcp,S1,187,0,100,slowHeaders
tcp,S1,133,0,100,slowHeaders
tcp,S1,324,0,100,slowHeaders
tcp,S1,488,0,100,slowHeaders
tcp,RSTO,214,0,100,slowHeaders
tcp,OTH,742,0,46,slowHeaders
tcp,OTH,584,0,7,slowHeaders
tcp,S1,323,0,100,slowHeaders
tcp,OTH,1095,0,49,slowHeaders
tcp,OTH,443,0,100,slowHeaders
tcp,S1,235,0,100,slowHeaders
tcp,S1,101,0,100,slowHeaders
tcp,OTH,221,0,50,slowHeaders
tcp,S1,31,0,100,slowHeaders
tcp,RSTO,457,0,100,slowHeaders
tcp,RSTO,38,0,39,slowHeaders
tcp,OTH,117,0,50,slowHeaders
tcp,OTH,156,0,50,slowHeaders
tcp,S1,564,0,100,slowHeaders
tcp,OTH,9,0,28,slowHeaders
tcp,OTH,1081,0,49,slowHeaders
tcp,S1,388,0,100,slowHeaders
tcp,S1,366,0,100,slowHeaders
tcp,OTH,8,0,14,slowHeaders
tcp,OTH,359,0,83,slowHeaders
tcp,S1,218,0,99,slowHeaders
tcp,RSTO,88,0,95,slowHeaders
tcp,S1,93,0,95,slowHeaders
tcp,S1,326,0,100,slowHeaders
tcp,S1,425,0,100,slowHeaders
tcp,RSTO,70,0,71,slowHeaders
tcp,S1,280,0,100,slowHeaders
tcp,RSTO,177,0,100,slowHeaders
tcp,S1,661,0,100,slowHeaders
tcp,S1,344,0,100,slowHeaders
tcp,OTH,53,0,50,slowHeaders
tcp,S1,403,0,100,slowHeaders
tcp,OTH,4,0,4,slowHeaders
tcp,OTH,190,0,50,slowHeaders
tcp,OTH,10,0,10,slowHeaders
tcp,S1,331,0,99,slowHeaders
tcp,S1,24,0,68,slowHeaders
tcp,RSTO,41,0,66,slowHeaders
tcp,OTH,1064,0,50,slowHeaders
tcp,S1,368,0,100,slowHeaders
tcp,RSTO,2,0,3,slowHeaders
tcp,OTH,280,0,52,slowHeaders
tcp,OTH,745,0,52,slowHeaders
tcp,RSTO,131,0,100,slowHeaders
tcp,OTH,853,0,49,slowHeaders
tcp,S1,318,0,99,slowHeaders
tcp,OTH,771,0,49,slowHeaders
tcp,S1,659,0,100,slowHeaders
tcp,OTH,314,0,67,slowHeaders
tcp,S1,321,0,100,slowHeaders
tcp,S1,61,0,86,slowHeaders
tcp,OTH,129,0,50,slowHeaders
tcp,S2,225,0,100,slowHeaders
tcp,S1,22,0,97,slowHeaders
tcp,OTH,1014,0,47,slowHeaders
tcp,S1,495,0,100,slowHeaders
tcp,OTH,794,0,47,slowHeaders
tcp,OTH,953,0,55,slowHeaders
tcp,OTH,886,0,48,slowHeaders
tcp,S1,636,0,100,slowHeaders
tcp,OTH,1058,0,48,slowHeaders
tcp,OTH,282,0,51,slowHeaders
tcp,S1,696,0,99,slowHeaders
tcp,OTH,960,0,51,slowHeaders
tcp,S1,615,0,100,slowHeaders
tcp,S1,680,0,100,slowHeaders
tcp,S1,545,0,100,slowHeaders
tcp,S1,210,0,100,slowHeaders
tcp,S1,143,0,99,slowHeaders
tcp,OTH,335,0,78,slowHeaders
tcp,RSTO,149,0,100,slowHeaders
tcp,S1,161,0,100,slowHeaders
tcp,S1,266,0,100,slowHeaders
tcp,OTH,381,0,86,slowHeaders
tcp,OTH,130,0,50,slowHeaders
tcp,RSTO,27,0,55,slowHeaders
tcp,OTH,193,0,50,slowHeaders
tcp,S1,724,0,99,slowHeaders
tcp,S1,207,0,100,slowHeaders
tcp,OTH,933,0,45,slowHeaders
tcp,S2,183,0,100,slowHeaders
tcp,S1,541,0,100,slowHeaders
tcp,S1,69,0,92,slowHeaders
tcp,S1,51,0,100,slowHeaders
tcp,RSTO,37,0,38,slowHeaders
tcp,S1,795,0,100,slowHeaders
tcp,S1,385,0,100,slowHeaders
tcp,S1,205,0,100,slowHeaders
tcp,RSTO,304,0,100,slowHeaders
tcp,OTH,762,0,48,slowHeaders
tcp,OTH,129,0,50,slowHeaders
tcp,S1,679,0,99,slowHeaders
tcp,S1,78,0,100,slowHeaders
tcp,OTH,490,0,100,slowHeaders
tcp,S1,209,0,100,slowHeaders
tcp,S1,85,0,89,slowHeaders
tcp,OTH,94,0,50,slowHeaders
tcp,RSTO,6,0,37,slowHeaders
tcp,S1,396,0,100,slowHeaders
tcp,OTH,180,0,50,slowHeaders
tcp,RSTO,498,0,100,slowHeaders
tcp,S1,570,0,100,slowHeaders
tcp,RSTO,150,0,100,slowHeaders
tcp,S1,225,0,100,slowHeaders
tcp,S1,140,0,99,slowHeaders
tcp,OTH,1006,0,49,slowHeaders
tcp,RSTO,137,0,100,slowHeaders
tcp,S1,526,0,100,slowHeaders
tcp,RSTO,10,0,28,slowHeaders
tcp,OTH,1023,0,50,slowHeaders
tcp,OTH,11,0,65,slowHeaders
tcp,S1,771,0,100,slowHeaders
tcp,RSTO,127,0,100,slowHeaders
tcp,S1,258,0,100,slowHeaders
tcp,RSTO,408,0,100,slowHeaders
tcp,RSTO,291,0,100,slowHeaders
tcp,S1,367,0,100,slowHeaders
tcp,RSTO,68,0,69,slowHeaders
tcp,RSTO,26,0,54,slowHeaders
tcp,S1,319,0,100,slowHeaders
tcp,RSTO,82,0,83,slowHeaders
tcp,S1,377,0,100,slowHeaders
tcp,S1,355,0,100,slowHeaders
tcp,OTH,5,0,5,slowHeaders
tcp,OTH,371,0,96,slowHeaders
tcp,S1,246,0,100,slowHeaders
tcp,OTH,66,0,50,slowHeaders
tcp,S1,449,0,100,slowHeaders
tcp,RSTO,164,0,100,slowHeaders
tcp,S1,429,0,100,slowHeaders
tcp,S1,172,0,100,slowHeaders
tcp,S1,650,0,100,slowHeaders
tcp,S1,363,0,100,slowHeaders
tcp,OTH,872,0,48,slowHeaders
tcp,RSTO,197,0,100,slowHeaders
tcp,OTH,758,0,52,slowHeaders
tcp,RSTO,145,0,100,slowHeaders
tcp,RSTO,31,0,73,slowHeaders
tcp,RSTO,80,0,81,slowHeaders
tcp,RSTO,148,0,100,slowHeaders
tcp,OTH,406,0,84,slowHeaders
tcp,S1,477,0,100,slowHeaders
tcp,RSTO,189,0,100,slowHeaders
tcp,OTH,264,0,50,slowHeaders
tcp,S1,524,0,100,slowHeaders
tcp,S1,606,0,100,slowHeaders
tcp,OTH,999,0,49,slowHeaders
tcp,S1,45,0,78,slowHeaders
tcp,S1,594,0,100,slowHeaders
tcp,S1,178,0,99,slowHeaders
tcp,RSTO,114,0,100,slowHeaders
tcp,RSTO,5,0,6,slowHeaders
tcp,OTH,717,0,49,slowHeaders
tcp,S1,293,0,100,slowHeaders
tcp,S1,392,0,100,slowHeaders
tcp,OTH,667,0,41,slowHeaders
tcp,S1,562,0,100,slowHeaders
tcp,S1,475,0,100,slowHeaders
tcp,S1,429,0,100,slowHeaders
tcp,S1,350,0,100,slowHeaders
tcp,S1,9,0,100,slowHeaders
tcp,S1,58,0,100,slowHeaders
tcp,S1,56,0,100,slowHeaders
tcp,RSTO,178,0,100,slowHeaders
tcp,S1,210,0,100,slowHeaders
tcp,S1,248,0,100,slowHeaders
tcp,S1,227,0,100,slowHeaders
tcp,S1,273,0,100,slowHeaders
tcp,S1,405,0,100,slowHeaders
tcp,RSTO,205,0,100,slowHeaders
tcp,OTH,977,0,42,slowHeaders
tcp,OTH,276,0,50,slowHeaders
tcp,S1,356,0,100,slowHeaders
tcp,RSTO,715,0,100,slowHeaders
tcp,S1,285,0,99,slowHeaders
tcp,OTH,1067,0,51,slowHeaders
tcp,S1,546,0,100,slowHeaders
tcp,S1,307,0,100,slowHeaders
tcp,S1,323,0,99,slowHeaders
tcp,OTH,592,0,93,slowHeaders
tcp,OTH,332,0,76,slowHeaders
tcp,RSTO,20,0,21,slowHeaders
tcp,RSTO,176,0,100,slowHeaders
tcp,S1,124,0,100,slowHeaders
tcp,OTH,1023,0,43,slowHeaders
tcp,S1,214,0,100,slowHeaders
tcp,OTH,1060,0,50,slowHeaders
tcp,OTH,126,0,50,slowHeaders
tcp,OTH,236,0,50,slowHeaders
tcp,S1,230,0,100,slowHeaders
tcp,OTH,435,0,82,slowHeaders
tcp,S1,33,0,100,slowHeaders
tcp,OTH,845,0,51,slowHeaders
tcp,S1,269,0,100,slowHeaders
tcp,S1,386,0,100,slowHeaders
tcp,S1,192,0,100,slowHeaders
tcp,RSTO,146,0,100,slowHeaders
tcp,RSTO,73,0,74,slowHeaders
tcp,OTH,1027,0,50,slowHeaders
tcp,OTH,705,0,51,slowHeaders
tcp,S1,494,0,100,slowHeaders
tcp,OTH,5,0,17,slowHeaders
tcp,S1,68,0,100,slowHeaders
tcp,OTH,133,0,50,slowHeaders
tcp,OTH,965,0,43,slowHeaders
tcp,OTH,600,0,93,slowHeaders
tcp,RSTO,103,0,100,slowHeaders
tcp,OTH,655,0,49,slowHeaders
tcp,OTH,4,0,63,slowHeaders
tcp,S1,201,0,99,slowHeaders
tcp,OTH,1005,0,49,slowHeaders
tcp,RSTO,44,0,78,slowHeaders
tcp,S1,121,0,100,slowHeaders
tcp,S1,490,0,99,slowHeaders
tcp,S1,435,0,100,slowHeaders
tcp,RSTO,225,0,100,slowHeaders
tcp,S1,64,0,93,slowHeaders
tcp,OTH,767,0,47,slowHeaders
tcp,RSTO,13,0,62,slowHeaders
tcp,S1,455,0,100,slowHeaders
tcp,S1,737,0,100,slowHeaders
tcp,S1,298,0,99,slowHeaders
tcp,OTH,172,0,50,slowHeaders
tcp,RSTO,213,0,100,slowHeaders
tcp,OTH,69,0,50,slowHeaders
tcp,S1,302,0,100,slowHeaders
tcp,S1,450,0,100,slowHeaders
tcp,RSTO,74,0,75,slowHeaders
tcp,OTH,1019,0,43,slowHeaders
tcp,RSTO,136,0,100,slowHeaders
tcp,S1,100,0,100,slowHeaders
tcp,S1,327,0,100,slowHeaders
tcp,OTH,97,0,50,slowHeaders
tcp,OTH,190,0,50,slowHeaders
tcp,RSTO,197,0,100,slowHeaders
tcp,S1,333,0,100,slowHeaders
tcp,RSTO,501,0,98,slowHeaders
tcp,RSTO,18,0,19,slowHeaders
tcp,OTH,210,0,50,slowHeaders
tcp,OTH,926,0,38,slowHeaders
tcp,S1,488,0,99,slowHeaders
tcp,S1,337,0,100,slowHeaders
tcp,OTH,1051,0,51,slowHeaders
tcp,OTH,172,0,50,slowHeaders
tcp,S1,69,0,100,slowHeaders
tcp,OTH,2,0,10,slowHeaders
tcp,S2,204,0,100,slowHeaders
tcp,RSTO,147,0,100,slowHeaders
tcp,S1,448,0,100,slowHeaders
tcp,S1,496,0,99,slowHeaders
tcp,S1,15,0,100,slowHeaders
tcp,OTH,635,0,47,slowHeaders
tcp,S1,227,0,100,slowHeaders
tcp,OTH,3,0,3,slowHeaders
tcp,OTH,1002,0,46,slowHeaders
tcp,OTH,561,0,100,slowHeaders
tcp,S1,10,0,92,slowHeaders
tcp,RSTO,11,0,42,slowHeaders
tcp,S1,545,0,100,slowHeaders
tcp,RSTO,115,0,100,slowHeaders
tcp,S1,523,0,99,slowHeaders
tcp,S1,396,0,100,slowHeaders
tcp,S1,363,0,100,slowHeaders
tcp,S1,633,0,100,slowHeaders
tcp,OTH,82,0,50,slowHeaders
tcp,S1,182,0,99,slowHeaders
tcp,S1,111,0,100,slowHeaders
tcp,RSTO,455,0,100,slowHeaders
tcp,OTH,665,0,50,slowHeaders
tcp,RSTO,88,0,89,slowHeaders
tcp,OTH,1117,0,54,slowHeaders
tcp,S1,383,0,100,slowHeaders
tcp,S1,55,0,100,slowHeaders
tcp,S1,177,0,100,slowHeaders
tcp,S1,122,0,96,slowHeaders
tcp,S1,653,0,100,slowHeaders
tcp,S1,359,0,100,slowHeaders
tcp,OTH,422,0,84,slowHeaders
tcp,OTH,205,0,50,slowHeaders
tcp,S1,186,0,99,slowHeaders
tcp,S1,5,0,66,slowHeaders
tcp,S1,70,0,100,slowHeaders
tcp,RSTO,404,0,100,slowHeaders
tcp,OTH,605,0,92,slowHeaders
tcp,OTH,182,0,50,slowHeaders
tcp,S1,558,0,100,slowHeaders
tcp,S1,402,0,100,slowHeaders
tcp,OTH,1086,0,52,slowHeaders
tcp,S1,298,0,100,slowHeaders
tcp,OTH,479,0,81,slowHeaders
tcp,S1,190,0,99,slowHeaders
tcp,RSTO,119,0,100,slowHeaders
tcp,OTH,153,0,50,slowHeaders
tcp,S1,164,0,100,slowHeaders
tcp,RSTO,367,0,100,slowHeaders
tcp,S1,163,0,100,slowHeaders
tcp,OTH,872,0,51,slowHeaders
tcp,RSTO,336,0,100,slowHeaders
tcp,RSTO,266,0,100,slowHeaders
tcp,RSTO,139,0,100,slowHeaders
tcp,S1,8,0,100,slowHeaders
tcp,RSTO,9,0,10,slowHeaders
tcp,OTH,66,0,50,slowHeaders
tcp,RSTO,221,0,100,slowHeaders
tcp,S1,263,0,100,slowHeaders
tcp,OTH,1100,0,47,slowHeaders
tcp,OTH,439,0,82,slowHeaders
tcp,OTH,415,0,84,slowHeaders
tcp,OTH,609,0,92,slowHeaders
tcp,OTH,967,0,51,slowHeaders
tcp,OTH,128,0,50,slowHeaders
tcp,S1,16,0,65,slowHeaders
tcp,OTH,552,0,92,slowHeaders
tcp,S1,470,0,100,slowHeaders
tcp,OTH,23,0,65,slowHeaders
tcp,OTH,827,0,49,slowHeaders
tcp,S1,216,0,100,slowHeaders
tcp,RSTO,204,0,100,slowHeaders
tcp,S1,610,0,100,slowHeaders
tcp,OTH,449,0,100,slowHeaders
tcp,OTH,105,0,50,slowHeaders
tcp,OTH,513,0,87,slowHeaders
tcp,OTH,102,0,50,slowHeaders
tcp,RSTO,440,0,100,slowHeaders
tcp,OTH,631,0,76,slowHeaders
tcp,RSTO,100,0,100,slowHeaders
tcp,S1,102,0,100,slowHeaders
tcp,OTH,818,0,50,slowHeaders
tcp,RSTO,183,0,100,slowHeaders
tcp,OTH,106,0,50,slowHeaders
tcp,S1,287,0,100,slowHeaders
tcp,OTH,823,0,51,slowHeaders
tcp,OTH,196,0,50,slowHeaders
tcp,OTH,869,0,47,slowHeaders
tcp,S1,684,0,99,slowHeaders
tcp,S1,457,0,100,slowHeaders
tcp,RSTO,99,0,100,slowHeaders
tcp,OTH,696,0,49,slowHeaders
tcp,S1,258,0,99,slowHeaders
tcp,S1,586,0,100,slowHeaders
tcp,RSTO,94,0,98,slowHeaders
tcp,S1,349,0,100,slowHeaders
tcp,OTH,58,0,50,slowHeaders
tcp,OTH,133,0,50,slowHeaders
tcp,OTH,222,0,50,slowHeaders
tcp,S1,4,0,63,slowHeaders
tcp,OTH,124,0,50,slowHeaders
tcp,S1,116,0,100,slowHeaders
tcp,S1,214,0,100,slowHeaders
tcp,S1,299,0,100,slowHeaders
tcp,OTH,256,0,50,slowHeaders
tcp,RSTO,398,0,100,slowHeaders
tcp,S1,49,0,82,slowHeaders
tcp,S1,252,0,100,slowHeaders
tcp,OTH,201,0,50,slowHeaders
tcp,OTH,891,0,47,slowHeaders
tcp,OTH,918,0,18,slowHeaders
tcp,S1,641,0,100,slowHeaders
tcp,OTH,139,0,50,slowHeaders
tcp,S1,399,0,100,slowHeaders
tcp,OTH,441,0,100,slowHeaders
tcp,OTH,469,0,81,slowHeaders
tcp,OTH,720,0,54,slowHeaders
tcp,S1,18,0,100,slowHeaders
tcp,S1,369,0,100,slowHeaders
tcp,OTH,1008,0,45,slowHeaders
tcp,OTH,6,0,20,slowHeaders
tcp,S1,582,0,99,slowHeaders
tcp,OTH,523,0,89,slowHeaders
tcp,RSTO,152,0,100,slowHeaders
tcp,S1,256,0,100,slowHeaders
tcp,OTH,500,0,84,slowHeaders
tcp,OTH,157,0,50,slowHeaders
tcp,S1,208,0,100,slowRead
tcp,S1,686,0,100,slowRead
tcp,OTH,39,0,57,slowRead
tcp,S1,196,0,100,slowRead
tcp,S1,269,0,100,slowRead
tcp,S1,76,0,85,slowRead
tcp,S1,179,0,100,slowRead
tcp,S1,302,0,100,slowRead
tcp,S1,726,0,100,slowRead
tcp,RSTO,19,0,61,slowRead
tcp,OTH,1044,0,51,slowRead
tcp,OTH,1139,0,59,slowRead
tcp,S1,407,0,98,slowRead
tcp,OTH,153,0,50,slowRead
tcp,OTH,843,0,58,slowRead
tcp,OTH,815,0,38,slowRead
tcp,S1,720,0,100,slowRead
tcp,S1,588,0,99,slowRead
tcp,S1,634,0,100,slowRead
tcp,S1,423,0,100,slowRead
tcp,OTH,21,0,57,slowRead
tcp,S1,999,0,100,slowRead
tcp,S1,237,0,100,slowRead
tcp,S1,616,0,100,slowRead
tcp,OTH,358,0,78,slowRead
tcp,S1,130,0,100,slowRead
tcp,S1,625,0,100,slowRead
tcp,S1,288,0,100,slowRead
tcp,OTH,92,0,50,slowRead
tcp,S1,889,0,100,slowRead
tcp,S1,544,0,100,slowRead
tcp,S1,908,0,100,slowRead
tcp,S1,69,0,84,slowRead
tcp,OTH,1078,0,49,slowRead
tcp,RSTO,385,0,100,slowRead
tcp,OTH,517,0,83,slowRead
tcp,OTH,238,0,50,slowRead
tcp,S1,616,0,100,slowRead
tcp,S1,929,0,100,slowRead
tcp,S1,129,0,99,slowRead
tcp,RSTO,704,0,100,slowRead
tcp,S1,666,0,100,slowRead
tcp,RSTO,802,0,100,slowRead
tcp,S1,612,0,100,slowRead
tcp,S1,898,0,100,slowRead
tcp,OTH,556,0,78,slowRead
tcp,RSTO,544,0,100,slowRead
tcp,S1,448,0,100,slowRead
tcp,S1,220,0,100,slowRead
tcp,RSTO,486,0,100,slowRead
tcp,S1,641,0,100,slowRead
tcp,OTH,69,0,51,slowRead
tcp,S1,598,0,100,slowRead
tcp,OTH,143,0,50,slowRead
tcp,OTH,242,0,50,slowRead
tcp,S1,290,0,100,slowRead
tcp,OTH,219,0,50,slowRead
tcp,S1,163,0,100,slowRead
tcp,S1,541,0,100,slowRead
tcp,S1,435,0,100,slowRead
tcp,S1,792,0,100,slowRead
tcp,RSTO,417,0,100,slowRead
tcp,S1,23,0,24,slowRead
tcp,OTH,261,0,50,slowRead
tcp,RSTO,621,0,100,slowRead
tcp,S1,224,0,100,slowRead
tcp,OTH,186,0,50,slowRead
tcp,OTH,856,0,49,slowRead
tcp,OTH,386,0,84,slowRead
tcp,OTH,703,0,51,slowRead
tcp,OTH,653,0,89,slowRead
tcp,S1,330,0,100,slowRead
tcp,S1,319,0,100,slowRead
tcp,OTH,845,0,29,slowRead
tcp,OTH,486,0,89,slowRead
tcp,S1,138,0,100,slowRead
tcp,S1,446,0,100,slowRead
tcp,S1,451,0,100,slowRead
tcp,S1,60,0,61,slowRead
tcp,OTH,51,0,54,slowRead
tcp,OTH,84,0,50,slowRead
tcp,S1,26,0,100,slowRead
tcp,S1,225,0,100,slowRead
tcp,S1,763,0,100,slowRead
tcp,S1,388,0,100,slowRead
tcp,S1,938,0,100,slowRead
tcp,OTH,560,0,74,slowRead
tcp,S1,283,0,100,slowRead
tcp,RSTO,265,0,100,slowRead
tcp,OTH,70,0,50,slowRead
tcp,OTH,149,0,50,slowRead
tcp,S1,286,0,100,slowRead
tcp,S1,638,0,100,slowRead
tcp,S1,514,0,100,slowRead
tcp,S1,744,0,99,slowRead
tcp,S1,57,0,72,slowRead
tcp,RSTO,9,0,13,slowRead
tcp,OTH,136,0,50,slowRead
tcp,S1,500,0,100,slowRead
tcp,OTH,15,0,18,slowRead
tcp,S1,560,0,100,slowRead
tcp,RSTO,8,0,52,slowRead
tcp,RSTO,344,0,100,slowRead
tcp,OTH,290,0,50,slowRead
tcp,S1,582,0,100,slowRead
tcp,OTH,1097,0,50,slowRead
tcp,OTH,5,0,79,slowRead
tcp,OTH,297,0,50,slowRead
tcp,S1,132,0,100,slowRead
tcp,OTH,849,0,50,slowRead
tcp,S1,309,0,100,slowRead
tcp,OTH,990,0,41,slowRead
tcp,OTH,510,0,94,slowRead
tcp,S1,308,0,100,slowRead
tcp,S1,678,0,100,slowRead
tcp,S1,578,0,100,slowRead
tcp,OTH,838,0,51,slowRead
tcp,S1,661,0,100,slowRead
tcp,OTH,1017,0,50,slowRead
tcp,OTH,1188,0,57,slowRead
tcp,RSTO,55,0,59,slowRead
tcp,OTH,66,0,50,slowRead
tcp,RSTO,266,0,100,slowRead
tcp,S1,24,0,66,slowRead
tcp,S1,177,0,100,slowRead
tcp,S1,454,0,100,slowRead
tcp,OTH,80,0,50,slowRead
tcp,OTH,984,0,35,slowRead
tcp,OTH,119,0,50,slowRead
tcp,OTH,413,0,83,slowRead
tcp,S1,345,0,100,slowRead
tcp,OTH,287,0,51,slowRead
tcp,RSTO,103,0,99,slowRead
tcp,OTH,11,0,11,slowRead
tcp,S1,50,0,51,slowRead
tcp,S1,973,0,100,slowRead
tcp,S1,810,0,100,slowRead
tcp,S1,532,0,99,slowRead
tcp,S1,721,0,100,slowRead
tcp,RSTO,169,0,100,slowRead
tcp,S1,120,0,100,slowRead
tcp,OTH,880,0,33,slowRead
tcp,RSTO,382,0,100,slowRead
tcp,OTH,37,0,60,slowRead
tcp,S1,728,0,100,slowRead
tcp,S1,808,0,100,slowRead
tcp,OTH,484,0,86,slowRead
tcp,S1,607,0,100,slowRead
tcp,OTH,1082,0,50,slowRead
tcp,RSTO,493,0,100,slowRead
tcp,S1,446,0,100,slowRead
tcp,OTH,199,0,50,slowRead
tcp,OTH,564,0,94,slowRead
tcp,OTH,3,0,22,slowRead
tcp,OTH,411,0,89,slowRead
tcp,OTH,574,0,92,slowRead
tcp,RSTO,272,0,100,slowRead
tcp,OTH,346,0,80,slowRead
tcp,RSTO,300,0,100,slowRead
tcp,S1,769,0,100,slowRead
tcp,OTH,7,0,7,slowRead
tcp,S1,457,0,100,slowRead
tcp,S1,279,0,100,slowRead
tcp,S1,427,0,100,slowRead
tcp,RSTO,601,0,100,slowRead
tcp,S1,427,0,100,slowRead
tcp,RSTO,260,0,100,slowRead
tcp,OTH,565,0,94,slowRead
tcp,RSTO,105,0,100,slowRead
tcp,S1,77,0,87,slowRead
tcp,S1,508,0,100,slowRead
tcp,S1,846,0,100,slowRead
tcp,RSTO,357,0,100,slowRead
tcp,S1,677,0,100,slowRead
tcp,S1,993,0,100,slowRead
tcp,OTH,254,0,50,slowRead
tcp,S1,380,0,100,slowRead
tcp,S1,481,0,100,slowRead
tcp,S1,48,0,100,slowRead
tcp,OTH,455,0,86,slowRead
tcp,S1,124,0,100,slowRead
tcp,S1,198,0,99,slowRead
tcp,S1,435,0,100,slowRead
tcp,OTH,381,0,90,slowRead
tcp,RSTO,118,0,100,slowRead
tcp,OTH,882,0,35,slowRead
tcp,OTH,1065,0,51,slowRead
tcp,OTH,758,0,44,slowRead
tcp,S1,572,0,100,slowRead
tcp,S1,144,0,100,slowRead
tcp,OTH,297,0,50,slowRead
tcp,S1,18,0,100,slowRead
tcp,OTH,98,0,50,slowRead
tcp,S1,95,0,96,slowRead
tcp,RSTO,449,0,100,slowRead
tcp,S1,190,0,100,slowRead
tcp,RSTO,220,0,100,slowRead
tcp,OTH,573,0,92,slowRead
tcp,OTH,1015,0,41,slowRead
tcp,OTH,50,0,64,slowRead
tcp,RSTO,418,0,100,slowRead
tcp,S1,598,0,100,slowRead
tcp,S1,276,0,100,slowRead
tcp,S1,940,0,100,slowRead
tcp,OTH,1023,0,51,slowRead
tcp,OTH,197,0,50,slowRead
tcp,OTH,669,0,52,slowRead
tcp,S1,186,0,100,slowRead
tcp,RSTO,71,0,88,slowRead
tcp,RSTO,52,0,79,slowRead
tcp,S1,321,0,100,slowRead
tcp,OTH,799,0,49,slowRead
tcp,OTH,116,0,50,slowRead
tcp,S1,660,0,96,slowRead
tcp,S1,282,0,100,slowRead
tcp,OTH,82,0,50,slowRead
tcp,S1,331,0,100,slowRead
tcp,S1,116,0,100,slowRead
tcp,OTH,257,0,50,slowRead
tcp,RSTO,256,0,100,slowRead
tcp,OTH,229,0,50,slowRead
tcp,S1,172,0,100,slowRead
tcp,S1,431,0,100,slowRead
tcp,OTH,75,0,50,slowRead
tcp,S1,584,0,100,slowRead
tcp,S1,115,0,100,slowRead
tcp,S1,429,0,100,slowRead
tcp,S1,498,0,99,slowRead
tcp,OTH,1050,0,52,slowRead
tcp,S1,737,0,100,slowRead
tcp,RSTO,307,0,100,slowRead
tcp,S1,172,0,100,slowRead
tcp,OTH,203,0,50,slowRead
tcp,S1,459,0,100,slowRead
tcp,S1,633,0,100,slowRead
tcp,OTH,350,0,81,slowRead
tcp,S1,170,0,100,slowRead
tcp,OTH,1010,0,36,slowRead
tcp,OTH,192,0,52,slowRead
tcp,OTH,4,0,56,slowRead
tcp,S1,645,0,100,slowRead
tcp,OTH,71,0,50,slowRead
tcp,OTH,69,0,50,slowRead
tcp,S1,620,0,100,slowRead
tcp,S1,28,0,75,slowRead
tcp,OTH,280,0,50,slowRead
tcp,OTH,769,0,46,slowRead
tcp,S1,140,0,100,slowRead
tcp,OTH,204,0,50,slowRead
tcp,S1,317,0,98,slowRead
tcp,S1,395,0,100,slowRead
tcp,RSTO,320,0,100,slowRead
tcp,OTH,1164,0,50,slowRead
tcp,S1,321,0,100,slowRead
tcp,RSTO,118,0,100,slowRead
tcp,S1,291,0,100,slowRead
tcp,S1,666,0,100,slowRead
tcp,S1,202,0,100,slowRead
tcp,OTH,300,0,50,slowRead
tcp,S1,603,0,100,slowRead
tcp,S1,2,0,95,slowRead
tcp,S1,300,0,100,slowRead
tcp,S1,385,0,100,slowRead
tcp,OTH,776,0,46,slowRead
